game,move,expl_rate
0,0,0.9782608695652174
0,2,0.98
0,4,0.9034013605442178
0,6,0.8987538940809969
0,8,0.89
0,10,0.9429133858267718
0,12,0.6081730769230768
1,0,0.9043560606060606
1,2,0.9508771929824562
1,4,0.9224806201550387
1,6,0.9625850340136054
1,8,0.9294871794871794
1,10,0.8603603603603603
2,0,1.0
2,2,0.9841269841269842
2,4,0.9537037037037036
2,6,0.902020202020202
2,8,0.9185604274713187
2,10,0.96474358974359
3,1,0.9700000000000001
3,3,0.9193415637860083
3,5,0.9567901234567899
3,7,0.9475945017182129
3,9,0.7994350282485874
4,1,0.9836956521739131
4,3,0.9372168284789643
4,5,0.9388820638820639
4,7,0.8406862745098039
5,0,1.0
5,2,0.9868421052631579
5,4,0.9726027397260274
5,6,0.9645833333333333
5,8,0.8916666666666668
5,10,0.8286604361370715
5,12,0.9785714285714285
6,0,0.9565217391304348
6,2,0.9166666666666669
6,4,0.95578231292517
6,6,0.7867305458768875
6,8,0.8350877192982454
6,10,0.8856382978723406
6,12,0.6067796610169491
7,1,0.9731182795698924
7,3,0.964406779661017
7,5,0.9366279069767441
7,7,0.9537953795379538
7,9,0.8521241830065358
7,11,0.676923076923077
8,1,0.9523809523809524
8,3,0.9672619047619048
8,5,0.948220064724919
8,7,0.9136666666666666
8,9,0.8871527777777777
8,11,0.8585131894484413
9,0,0.910958904109589
9,2,0.9355555555555556
9,4,0.9278350515463918
9,6,0.9444444444444444
9,8,0.8787878787878789
9,10,0.8888888888888892
10,0,0.9382716049382718
10,2,0.939068100358423
10,4,0.9010989010989011
10,6,0.9360000000000002
10,8,0.7689003436426117
11,1,0.9763636363636364
11,3,0.9903846153846154
11,5,0.9796747967479672
11,7,0.9196491228070175
11,9,0.9241071428571429
11,11,0.8095238095238093
12,1,0.929718875502008
12,3,0.9612794612794613
12,5,0.9478319783197833
12,7,0.9254079254079253
12,9,0.7027210884353742
13,1,0.9776785714285714
13,3,0.954225352112676
13,5,0.9703196347031965
13,7,0.9193181818181819
13,9,0.8856589147286824
13,11,0.9853211009174311
14,0,0.9328358208955224
14,2,0.9473684210526315
14,4,0.960573476702509
14,6,0.8329588014981274
14,8,0.8736394557823131
14,10,0.8650793650793653
14,12,0.9134615384615383
14,14,0.8968550106609808
14,16,0.9674418604651163
15,0,0.9625
15,2,0.946705426356589
15,4,0.9103260869565217
15,6,0.9535632183908047
15,8,0.8643250688705234
15,10,0.8908554572271387
16,1,0.9620253164556962
16,3,0.9294498381877023
16,5,0.9153846153846151
16,7,0.8597359735973599
16,9,0.8702185792349726
16,11,0.7789115646258503
17,0,0.9474885844748857
17,2,0.9743589743589743
17,4,0.9205426356589148
17,6,0.9008771929824563
17,8,0.9529478458049887
