game,move,mean,median,max
0,1,7.278688524590164,8.0,13
0,3,10.522727272727273,12.0,15
0,5,6.631578947368421,7.0,10
0,7,6.516129032258065,7.0,9
0,9,4.775,5.0,6
0,11,4.407643312101911,5.0,6
0,13,4.798076923076923,5.0,7
0,15,4.161904761904762,5.0,6
1,1,9.483333333333333,10.0,14
1,3,6.56,7.0,10
1,5,6.662337662337662,7.0,10
1,7,7.057971014492754,8.0,11
1,9,5.184782608695652,6.0,8
1,11,5.104761904761904,6.0,8
1,13,4.382488479262673,5.0,6
1,15,3.5878378378378377,4.0,5
1,17,3.5166666666666666,4.0,5
2,1,9.309090909090909,10.0,14
2,3,7.263888888888889,8.0,11
2,5,8.031746031746032,9.0,11
2,7,5.811320754716981,6.0,9
2,9,4.258741258741258,5.0,6
2,11,3.6115107913669067,3.0,6
2,13,4.512820512820513,5.0,6
2,15,4.402877697841727,5.0,6
2,17,3.7814207650273226,4.0,5
2,19,3.3214285714285716,3.0,5
2,21,3.9870967741935486,4.0,5
2,23,3.656716417910448,4.0,5
3,1,8.96875,10.0,12
3,3,6.414285714285715,6.0,10
3,5,6.4,7.0,10
3,7,6.3478260869565215,7.0,10
3,9,4.224137931034483,5.0,7
3,11,3.597315436241611,4.0,5
4,0,5.838383838383838,7.0,8
4,2,5.8,6.0,10
4,4,6.513888888888889,7.0,11
4,6,5.702127659574468,6.0,10
4,8,4.9609375,6.0,7
4,10,4.3,4.0,7
4,12,1.9166666666666667,2.0,3
4,14,4.632478632478633,5.0,6
4,16,2.05,2.0,3
4,18,1.953125,2.0,3
5,1,6.514705882352941,7.0,10
5,3,6.011494252873563,6.0,9
5,5,4.863636363636363,5.0,7
5,7,5.376344086021505,6.0,8
5,9,6.471264367816092,7.0,9
5,11,5.75,6.0,10
5,13,3.736196319018405,4.0,6
6,0,8.553571428571429,9.5,14
6,2,8.59016393442623,9.0,13
6,4,6.265822784810126,7.0,9
6,6,5.230769230769231,6.0,8
6,8,4.964539007092198,5.0,6
6,10,3.326530612244898,3.0,6
6,12,4.227642276422764,5.0,6
6,14,4.84,5.0,8
6,16,5.206185567010309,6.0,9
6,18,3.7248677248677247,4.0,5
6,20,3.7586206896551726,4.0,5
7,1,8.075757575757576,9.0,11
7,3,5.465909090909091,6.0,8
7,5,4.663793103448276,5.0,7
7,7,5.946236559139785,6.0,9
7,9,5.185567010309279,5.0,8
7,11,4.402777777777778,5.0,6
7,13,4.0,4.0,5
7,15,3.481865284974093,4.0,4
8,1,9.375,10.5,14
8,3,8.716666666666667,9.0,15
8,5,6.295774647887324,6.0,10
8,7,5.961038961038961,6.0,10
8,9,6.417721518987341,7.0,11
8,11,6.09375,6.0,9
8,13,4.011428571428572,5.0,5
8,15,3.5375,4.0,5
9,1,8.49090909090909,9.0,13
9,3,6.471264367816092,7.0,9
9,5,6.311688311688312,7.0,10
9,7,8.0,8.0,13
9,9,5.385245901639344,6.0,7
9,11,4.805194805194805,6.0,7
9,13,4.521367521367521,5.0,6
9,15,3.9901960784313726,5.0,5
9,17,3.5972222222222223,4.0,5
10,1,8.368421052631579,9.0,14
10,3,6.058139534883721,7.0,11
10,5,5.958762886597938,6.0,9
10,7,5.133333333333334,6.0,8
10,9,4.89344262295082,5.0,7
10,11,4.291925465838509,5.0,6
10,13,4.754545454545455,5.0,7
10,15,3.625730994152047,4.0,5
11,0,9.425925925925926,10.0,15
11,2,7.588235294117647,8.0,12
11,4,6.05,6.0,9
11,6,5.038095238095238,6.0,7
11,8,5.0181818181818185,5.0,7
11,10,4.700787401574803,5.0,6
11,12,4.328125,5.0,6
11,14,3.893854748603352,5.0,5
11,16,3.9363057324840764,4.0,6
11,18,4.357723577235772,5.0,6
11,20,4.2064516129032254,5.0,6
11,22,4.141304347826087,4.5,6
11,24,3.9152542372881354,4.0,6
12,1,6.864864864864865,7.0,11
12,3,7.268656716417911,8.0,13
12,5,7.173913043478261,8.0,11
12,7,5.579545454545454,6.0,9
12,9,6.295774647887324,6.0,10
12,11,4.447368421052632,5.0,6
12,13,4.220430107526882,5.0,5
13,1,8.157894736842104,9.0,11
13,3,6.730769230769231,6.5,11
13,5,7.987012987012987,8.0,11
13,7,7.783333333333333,9.0,11
13,9,3.5476190476190474,4.0,5
14,0,9.09433962264151,10.0,14
14,2,7.534246575342466,8.0,11
