game,move,mean,median,max
0,0,8.373737373737374,10.0,10
0,2,6.011904761904762,6.0,10
0,4,5.685714285714286,6.0,9
0,6,5.0638297872340425,5.0,8
0,8,5.173913043478261,6.0,8
0,10,5.33587786259542,6.0,7
0,12,4.923076923076923,6.0,8
0,14,2.857142857142857,3.0,4
1,0,9.0,10.0,13
1,2,6.987654320987654,7.0,11
1,4,5.943820224719101,6.0,9
1,6,5.041237113402062,5.0,9
1,8,5.045871559633028,6.0,7
1,10,4.688,5.0,7
1,12,3.2888888888888888,3.0,4
1,14,4.89247311827957,6.0,7
1,16,2.324324324324324,2.5,4
2,1,8.724137931034482,10.0,12
2,3,6.6875,7.0,10
2,5,5.7,6.0,9
2,7,5.031578947368421,5.0,9
2,9,4.695035460992908,5.0,6
2,11,4.240963855421687,4.0,6
2,13,2.9794520547945207,3.0,5
2,15,2.85,3.0,4
2,17,3.217021276595745,3.0,4
3,0,8.43661971830986,10.0,11
3,2,5.656565656565657,7.0,8
3,4,5.0,6.0,8
3,6,4.784,5.0,8
3,8,5.25,6.0,8
3,10,5.5673076923076925,6.0,8
3,12,4.688235294117647,5.0,6
3,14,3.1641791044776117,3.0,5
3,16,2.576923076923077,3.0,3
4,0,9.4375,10.0,16
4,2,9.541666666666666,10.0,17
4,4,9.461538461538462,10.0,13
4,6,7.380952380952381,8.0,12
4,8,5.69,6.0,8
4,10,4.588709677419355,4.0,7
4,12,3.654320987654321,4.0,5
5,1,9.10204081632653,10.0,16
5,3,7.9298245614035086,8.0,14
5,5,7.363636363636363,8.0,10
5,7,5.9576271186440675,6.0,8
5,9,4.127388535031847,5.0,5
5,11,3.4635416666666665,4.0,5
5,13,3.2195121951219514,3.0,4
5,15,2.756457564575646,3.0,3
5,17,2.8111888111888113,3.0,4
5,19,2.479638009049774,3.0,3
6,0,8.10958904109589,9.0,11
6,2,6.802816901408451,7.0,11
6,4,6.189873417721519,6.0,10
6,6,5.902439024390244,6.0,10
6,8,4.836538461538462,5.0,7
6,10,4.561538461538461,5.0,7
6,12,4.9801324503311255,5.0,6
6,14,2.3448275862068964,2.5,3
7,1,5.963855421686747,7.0,8
7,3,5.444444444444445,5.0,8
7,5,4.409836065573771,5.0,6
7,7,5.13265306122449,6.0,10
7,9,8.704918032786885,10.0,11
7,11,3.5,4.0,5
8,0,6.579710144927536,7.0,11
8,2,8.911764705882353,9.0,12
8,4,5.15,6.0,8
8,6,4.631578947368421,5.0,6
8,8,4.4391891891891895,5.0,6
8,10,3.7022900763358777,4.0,5
8,12,3.4307692307692306,4.0,4
9,1,9.924528301886792,11.0,14
9,3,6.125,7.0,10
9,5,5.773809523809524,6.0,9
9,7,5.816326530612245,6.0,8
9,9,5.181034482758621,5.5,8
9,11,4.682758620689655,5.0,6
9,13,3.24,3.0,6
9,15,2.689655172413793,3.0,4
9,17,2.600558659217877,3.0,3
9,19,2.536184210526316,3.0,3
9,21,2.357976653696498,2.0,3
10,0,7.739130434782608,8.0,13
10,2,7.983050847457627,8.0,14
10,4,8.660714285714286,9.0,15
10,6,9.26865671641791,10.0,11
10,8,2.6785714285714284,3.0,4
11,1,6.666666666666667,7.0,11
11,3,6.523809523809524,7.0,10
11,5,4.733333333333333,5.0,8
11,7,7.135802469135802,8.0,10
11,9,5.333333333333333,6.0,8
11,11,5.008928571428571,5.0,6
11,13,5.054455445544554,6.0,6
11,15,4.545918367346939,5.0,6
11,17,2.8493975903614457,3.0,4
11,19,2.6797752808988764,3.0,4
11,21,2.422594142259414,3.0,3
12,0,8.285714285714286,9.0,11
12,2,6.156626506024097,6.0,9
12,4,5.678260869565217,6.0,8
12,6,5.056910569105691,5.0,7
12,8,5.064814814814815,6.0,7
12,10,4.76510067114094,5.0,6
12,12,3.7651006711409396,4.0,6
12,14,3.06,3.0,5
13,1,8.049180327868852,8.0,12
13,3,5.9375,7.0,9
13,5,5.598039215686274,6.0,9
13,7,4.841726618705036,5.0,6
13,9,4.11875,4.0,6
13,11,2.890909090909091,3.0,5
13,13,2.75390625,3.0,4
13,15,4.217391304347826,5.0,5
13,17,3.6358024691358026,4.0,4
13,19,2.089108910891089,2.0,4
13,21,2.2222222222222223,2.0,3
14,0,5.448979591836735,6.0,8
14,2,5.8441558441558445,6.0,11
14,4,7.779661016949152,8.0,13
14,6,6.890410958904109,7.0,10
14,8,5.917525773195877,6.0,8
14,10,4.486111111111111,5.0,6
14,12,5.07361963190184,6.0,6
14,14,4.478527607361963,5.0,6
14,16,3.1953125,3.0,5
15,1,7.409090909090909,8.0,12
15,3,6.465909090909091,7.0,9
15,5,5.009803921568627,6.0,8
15,7,4.991525423728813,5.5,9
15,9,4.3175675675675675,4.0,6
15,11,4.592356687898089,4.0,7
15,13,1.9736842105263157,2.0,3
16,0,7.96875,8.5,11
16,2,7.222222222222222,8.0,11
16,4,6.597560975609756,8.0,10
16,6,4.608,5.0,6
16,8,4.641666666666667,5.0,7
16,10,4.3652173913043475,4.0,7
16,12,3.2666666666666666,3.0,4
16,14,3.2985781990521326,4.0,4
17,1,6.657534246575342,7.0,11
17,3,5.340425531914893,6.0,8
17,5,6.532608695652174,7.0,9
17,7,5.625,6.0,9
17,9,3.7846153846153845,4.0,7
17,11,4.760869565217392,5.0,6
17,13,4.441441441441442,5.0,6
17,15,2.0294117647058822,2.0,3
18,1,9.12962962962963,10.0,14
18,3,6.608108108108108,7.0,10
18,5,5.295918367346939,6.0,8
18,7,5.099009900990099,6.0,8
18,9,4.771186440677966,5.0,7
18,11,4.39568345323741,5.0,7
18,13,2.748633879781421,3.0,4
18,15,2.409090909090909,3.0,3
19,0,7.854838709677419,8.5,13
19,2,8.014705882352942,9.0,13
19,4,7.183098591549296,8.0,10
19,6,4.636363636363637,5.0,7
19,8,4.852713178294573,5.0,8
19,10,4.6875,6.0,7
19,12,3.183333333333333,3.0,4
19,14,2.674757281553398,3.0,4
19,16,2.9754098360655736,3.0,4
20,0,5.810526315789474,7.0,8
20,2,4.9904761904761905,5.0,8
20,4,4.303703703703704,4.0,6
20,6,5.975,6.0,9
20,8,5.235294117647059,5.0,7
20,10,3.7045454545454546,4.0,6
20,12,4.124087591240876,5.0,6
20,14,2.116279069767442,2.0,3
21,0,8.653846153846153,9.0,14
21,2,7.7846153846153845,8.0,13
21,4,7.612903225806452,8.0,13
21,6,8.826923076923077,10.0,13
21,8,5.23,6.0,8
21,10,3.9420289855072466,4.0,6
21,12,3.0827586206896553,3.0,5
21,14,2.175,2.0,3
22,0,6.63768115942029,7.0,13
22,2,10.5,11.5,17
22,4,9.847457627118644,11.0,13
22,6,6.8533333333333335,8.0,9
22,8,5.297101449275362,6.0,7
22,10,3.6099290780141846,4.0,6
22,12,4.470198675496689,4.0,7
22,14,2.692857142857143,3.0,4
23,1,6.4,7.0,11
23,3,7.057142857142857,8.0,11
23,5,6.379746835443038,7.0,10
23,7,5.083333333333333,5.0,8
23,9,4.733333333333333,5.0,6
23,11,4.189349112426036,4.0,6
23,13,3.319371727748691,4.0,4
23,15,4.7331022530329285,5.0,5
23,17,4.316628701594533,5.0,5
23,19,2.635388739946381,3.0,3
24,0,7.7,8.0,10
24,2,5.593406593406593,6.0,8
24,4,5.515463917525773,6.0,8
24,6,4.728070175438597,5.0,7
24,8,4.3896103896103895,5.0,6
24,10,2.933333333333333,3.0,5
24,12,4.2227722772277225,5.0,5
24,14,3.4205607476635516,4.0,4
24,16,3.0428571428571427,3.0,5
24,18,3.0288461538461537,3.0,4
25,0,7.84375,8.5,11
25,2,7.591549295774648,8.0,11
25,4,6.842105263157895,7.0,9
25,6,5.128440366972477,6.0,8
25,8,5.628571428571429,6.0,8
25,10,5.17948717948718,6.0,7
25,12,4.43801652892562,4.0,7
26,1,9.4375,10.0,17
26,3,9.528301886792454,10.0,14
26,5,6.593023255813954,6.0,12
26,7,5.325581395348837,6.0,8
26,9,5.138888888888889,5.0,6
26,11,4.788321167883212,5.0,6
26,13,4.380116959064328,4.0,6
26,15,2.2432432432432434,2.0,3
27,0,8.03225806451613,9.0,12
27,2,6.933333333333334,8.0,10
27,4,5.431578947368421,6.0,9
27,6,5.859649122807017,6.0,8
27,8,4.181102362204724,4.0,7
27,10,4.9071428571428575,6.0,7
27,12,4.888888888888889,6.0,6
27,14,3.3401015228426396,4.0,4
28,0,6.205128205128205,7.0,9
28,2,5.573170731707317,6.0,10
28,4,5.602409638554217,6.0,9
28,6,6.213333333333333,7.0,10
28,8,5.285714285714286,6.0,9
28,10,5.333333333333333,6.0,8
28,12,3.976923076923077,4.0,6
28,14,2.4578313253012047,3.0,3
29,1,9.788461538461538,11.0,14
29,3,8.766666666666667,10.0,12
29,5,5.976190476190476,6.0,9
29,7,5.684210526315789,6.0,9
29,9,4.928,5.0,7
29,11,3.2364864864864864,3.0,6
29,13,2.86046511627907,3.0,4
29,15,2.128205128205128,2.0,3
30,1,7.640625,8.0,14
30,3,7.135135135135135,8.0,12
30,5,6.397435897435898,7.0,10
30,7,6.283333333333333,7.0,8
30,9,4.935185185185185,6.0,7
30,11,4.326732673267327,5.0,6
31,0,7.212121212121212,7.0,12
31,2,6.654320987654321,8.0,9
31,4,4.861111111111111,5.0,8
31,6,4.752136752136752,5.0,8
31,8,6.0,6.0,10
31,10,5.282208588957055,6.0,6
31,12,2.9411764705882355,3.0,5
32,0,8.573333333333334,10.0,11
32,2,5.638297872340425,7.0,8
32,4,5.806818181818182,6.0,9
32,6,5.564102564102564,6.0,8
32,8,6.884615384615385,7.0,9
32,10,4.267605633802817,4.0,7
33,0,7.838709677419355,8.0,15
33,2,6.865671641791045,7.0,11
33,4,5.292035398230088,6.0,8
33,6,5.644230769230769,6.0,8
33,8,5.037974683544304,6.0,6
33,10,4.07514450867052,4.0,6
33,12,4.121739130434783,5.0,5
33,14,2.757142857142857,3.0,5
34,1,7.013513513513513,7.0,10
34,3,4.86,5.0,8
34,5,6.690476190476191,7.0,9
34,7,4.571428571428571,5.0,6
34,9,4.962406015037594,5.0,6
34,11,3.869565217391304,4.0,6
34,13,3.4246575342465753,4.0,6
34,15,3.2267441860465116,4.0,5
35,1,7.28,8.0,11
35,3,6.168421052631579,7.0,8
35,5,5.029126213592233,5.0,8
35,7,5.935483870967742,6.0,8
35,9,5.090909090909091,6.0,7
35,11,4.359712230215828,4.0,7
35,13,3.937799043062201,5.0,5
35,15,3.7444933920704844,4.0,5
35,17,2.845528455284553,3.0,4
36,1,10.431818181818182,12.0,15
36,3,7.462686567164179,8.0,11
36,5,7.373134328358209,8.0,11
36,7,6.358974358974359,7.0,10
36,9,7.103448275862069,8.0,9
36,11,3.0327868852459017,3.0,4
37,1,8.636363636363637,10.0,13
37,3,7.907692307692308,9.0,11
37,5,6.4941176470588236,6.0,12
37,7,4.962962962962963,5.0,6
37,9,5.351648351648351,6.0,9
37,11,4.328,5.0,6
37,13,3.9569377990430623,5.0,5
37,15,2.6991150442477876,3.0,4
37,17,2.659375,3.0,4
37,19,3.0260416666666665,3.0,5
37,21,1.878787878787879,2.0,3
38,0,8.076923076923077,8.5,11
38,2,6.3544303797468356,7.0,9
38,4,5.008196721311475,6.0,8
38,6,4.9,5.0,8
38,8,3.4527027027027026,4.0,6
39,0,8.98076923076923,10.0,14
39,2,7.4,8.0,11
39,4,5.586206896551724,6.0,9
39,6,5.0095238095238095,5.0,7
39,8,4.52991452991453,5.0,7
39,10,3.6479591836734695,4.0,5
39,12,1.6428571428571428,2.0,3
40,0,7.557377049180328,8.0,14
40,2,9.125,10.0,14
40,4,6.6625,7.5,10
40,6,6.371134020618556,7.0,10
40,8,5.933333333333334,6.0,8
40,10,3.5844155844155843,4.0,5
41,0,8.90566037735849,10.0,13
41,2,8.245901639344263,8.0,15
41,4,9.338235294117647,10.0,12
41,6,5.887640449438202,6.0,9
41,8,4.45945945945946,5.0,7
41,10,4.2110091743119265,5.0,5
41,12,2.739130434782609,3.0,3
41,14,2.7602905569007263,3.0,3
41,16,2.717299578059072,3.0,4
42,1,8.2,9.0,11
42,3,6.527027027027027,7.0,9
42,5,5.373626373626373,6.0,9
42,7,4.466666666666667,5.0,6
42,9,4.723076923076923,5.0,6
42,11,4.284722222222222,5.0,6
42,13,1.945945945945946,2.0,3
43,0,7.476923076923077,8.0,12
43,2,6.529411764705882,7.0,12
43,4,7.557377049180328,8.0,11
43,6,7.662337662337662,9.0,10
43,8,5.372340425531915,6.0,8
43,10,2.0,2.0,4
44,0,6.733333333333333,7.0,11
44,2,6.985074626865671,8.0,12
44,4,6.493333333333333,7.0,10
44,6,6.0777777777777775,7.0,10
44,8,5.850393700787402,6.0,7
44,10,3.392,4.0,4
45,1,7.783333333333333,8.0,12
45,3,7.602739726027397,8.0,11
