game,move,mean,median,max
0,0,8.440677966101696,10.0,12
0,2,6.1022727272727275,7.0,9
0,4,4.932773109243698,5.0,7
0,6,3.697478991596639,4.0,7
0,8,3.8292682926829267,4.0,7
0,10,3.3101604278074865,4.0,5
1,0,7.1466666666666665,7.0,12
1,2,7.197368421052632,7.0,11
1,4,8.588235294117647,9.0,11
1,6,5.275862068965517,6.0,8
1,8,4.916666666666667,5.0,7
2,0,7.873015873015873,8.0,13
2,2,8.648148148148149,9.0,15
2,4,7.290322580645161,8.0,11
2,6,5.173076923076923,6.0,8
2,8,4.421052631578948,4.0,7
2,10,4.007692307692308,4.0,6
2,12,3.536144578313253,4.0,5
3,1,10.5,11.0,18
3,3,9.787234042553191,11.0,15
3,5,8.464285714285714,10.0,13
3,7,4.34,5.0,7
4,0,5.88,6.0,10
4,2,7.228571428571429,8.0,11
4,4,5.632183908045977,6.0,9
4,6,5.891566265060241,6.0,11
4,8,5.235955056179775,6.0,8
4,10,5.398058252427185,6.0,8
5,1,7.565789473684211,8.0,11
5,3,5.804597701149425,6.0,9
5,5,4.3628318584070795,4.0,7
5,7,4.682170542635659,5.0,6
5,9,3.69672131147541,3.5,6
6,1,9.036363636363637,10.0,12
6,3,6.109589041095891,6.0,11
6,5,5.354838709677419,6.0,10
6,7,6.511904761904762,7.0,10
6,9,3.532051282051282,4.0,5
7,1,10.727272727272727,12.0,15
7,3,6.850746268656716,8.0,10
7,5,6.541666666666667,7.0,10
7,7,5.548387096774194,6.0,8
7,9,4.888059701492537,6.0,7
7,11,3.2181818181818183,3.0,6
8,0,8.083333333333334,9.0,11
8,2,6.623376623376624,7.0,9
8,4,5.292929292929293,6.0,7
8,6,4.39344262295082,4.0,7
8,8,3.64321608040201,4.0,5
8,10,3.492957746478873,4.0,4
9,0,8.6,10.0,12
9,2,6.402777777777778,7.0,10
9,4,5.34065934065934,6.0,7
9,6,3.8333333333333335,4.0,6
9,8,4.2388059701492535,5.0,6
9,10,2.8100358422939067,3.0,5
10,1,6.681159420289855,7.0,11
10,3,6.36,6.0,11
10,5,7.0588235294117645,8.0,11
10,7,5.230769230769231,6.0,9
10,9,3.372093023255814,3.0,6
10,11,3.2519083969465647,3.0,5
11,1,8.928571428571429,9.5,15
11,3,7.606060606060606,8.0,12
11,5,5.722222222222222,6.0,9
11,7,4.693069306930693,5.0,8
11,9,4.0,4.0,6
11,11,3.329896907216495,4.0,4
11,13,3.5352697095435683,4.0,4
12,1,11.4,13.0,17
12,3,8.412698412698413,9.0,12
