game,move,mean,median,max
0,0,10.903846153846153,12.0,14
0,2,8.948717948717949,9.0,14
0,4,6.182389937106918,6.0,9
0,6,5.328571428571428,6.0,8
0,8,4.4,4.0,7
0,10,2.783132530120482,3.0,5
0,12,2.303030303030303,2.0,3
1,1,8.787610619469026,10.0,12
1,3,7.8359375,7.5,14
1,5,8.058823529411764,9.0,12
1,7,5.782608695652174,6.0,9
1,9,4.5315985130111525,5.0,7
1,11,3.2681159420289854,3.0,6
2,0,8.718181818181819,9.0,15
2,2,11.153846153846153,12.0,16
2,4,7.575757575757576,8.0,11
2,6,5.426315789473684,6.0,9
2,8,5.630769230769231,6.0,9
2,10,4.161157024793388,4.0,7
2,12,4.134099616858237,4.0,7
2,14,3.105769230769231,3.0,5
2,16,2.054054054054054,2.0,3
3,1,11.506024096385541,12.0,18
3,3,8.361344537815127,9.0,13
3,5,8.575221238938052,8.0,14
3,7,4.027777777777778,5.0,6
4,1,10.058823529411764,10.5,16
4,3,8.72072072072072,9.0,15
4,5,7.095890410958904,7.0,12
4,7,7.033783783783784,7.0,10
4,9,5.806930693069307,6.0,9
4,11,2.1315789473684212,2.0,3
4,13,1.7741935483870968,2.0,3
5,0,8.904347826086957,9.0,15
5,2,9.101851851851851,10.0,13
5,4,6.456140350877193,7.0,10
5,6,5.804597701149425,6.0,9
5,8,6.58282208588957,7.0,10
5,10,5.224770642201835,6.0,8
5,12,4.053231939163498,4.0,6
6,0,9.794117647058824,10.0,13
6,2,7.306569343065694,8.0,11
6,4,6.9324324324324325,7.0,12
6,6,6.617834394904459,6.0,13
6,8,8.720588235294118,9.0,13
6,10,6.095808383233533,6.0,10
6,12,5.1521739130434785,6.0,7
7,1,11.117021276595745,12.0,14
7,3,7.034246575342466,7.0,11
7,5,6.506410256410256,7.0,10
7,7,5.914285714285715,6.0,8
7,9,5.163498098859316,5.0,7
7,11,4.757575757575758,5.0,6
7,13,3.6666666666666665,4.0,6
8,1,11.159574468085106,12.0,16
8,3,8.382608695652173,9.0,12
8,5,6.21301775147929,6.0,10
8,7,5.369791666666667,6.0,8
8,9,4.83955223880597,5.0,6
8,11,3.0874125874125875,3.0,5
9,0,9.110169491525424,10.0,14
9,2,9.236363636363636,10.0,14
9,4,7.6953125,8.0,13
9,6,5.9728260869565215,6.0,9
9,8,3.9591836734693877,4.0,7
9,10,5.0212765957446805,5.0,7
9,12,3.5328467153284673,4.0,7
10,1,14.569444444444445,16.0,20
10,3,10.048543689320388,11.0,16
10,5,7.48062015503876,7.0,13
10,7,7.744,8.0,12
10,9,6.634146341463414,7.0,10
10,11,5.359649122807017,6.0,7
11,0,12.107142857142858,13.0,17
11,2,10.670103092783505,11.0,15
11,4,8.02158273381295,8.0,11
11,6,5.988636363636363,6.0,10
11,8,7.376237623762377,8.0,9
11,10,4.419243986254296,5.0,6
