game,move,mean,median,max
0,0,7.166666666666667,8.0,10
0,2,6.7622377622377625,7.0,10
0,4,7.246376811594203,8.0,10
0,6,8.327586206896552,9.0,13
0,8,6.7555555555555555,7.0,9
0,10,6.368421052631579,7.0,9
0,12,5.3882352941176475,6.0,8
0,14,4.452205882352941,5.0,6
0,16,5.195121951219512,5.0,8
0,18,4.7011494252873565,5.0,6
0,20,1.78125,2.0,3
1,0,8.128205128205128,9.0,11
1,2,7.607692307692307,8.0,12
1,4,8.536363636363637,9.0,14
1,6,7.125984251968504,8.0,10
1,8,6.306382978723405,7.0,8
1,10,4.971929824561403,6.0,6
1,12,4.319488817891374,5.0,6
1,14,4.630718954248366,5.0,6
1,16,4.338983050847458,5.0,6
2,0,9.307692307692308,10.0,13
2,2,6.483221476510067,7.0,9
2,4,6.939655172413793,8.0,8
2,6,6.706070287539936,8.0,8
2,8,5.009433962264151,5.0,8
2,10,4.30801687763713,5.0,6
2,12,4.403645833333333,5.0,5
2,14,4.538732394366197,5.0,6
2,16,4.421711899791232,5.0,5
2,18,4.030612244897959,4.0,6
3,0,8.803571428571429,10.0,13
3,2,8.389380530973451,9.0,13
3,4,6.206060606060606,6.0,9
3,6,7.333333333333333,8.0,10
3,8,8.909638554216867,10.0,11
3,10,6.770491803278689,8.0,9
3,12,4.972972972972973,5.0,6
3,14,4.48876404494382,5.0,6
3,16,4.670103092783505,5.0,6
4,1,8.743589743589743,9.0,12
4,3,8.646017699115044,9.0,14
4,5,7.609756097560975,8.0,13
4,7,11.2,12.0,15
4,9,9.770992366412214,10.0,12
4,11,5.689873417721519,6.0,8
4,13,5.244755244755245,6.0,7
4,15,5.028455284552845,5.0,7
4,17,3.0106382978723403,3.0,4
5,1,10.401869158878505,11.0,14
5,3,7.8765432098765435,9.0,11
5,5,6.7555555555555555,8.0,9
5,7,6.733333333333333,8.0,9
5,9,5.069090909090909,5.0,6
5,11,4.060483870967742,4.0,6
5,13,5.26046511627907,6.0,9
5,15,4.47265625,5.0,6
6,1,14.26027397260274,16.0,19
6,3,9.767676767676768,11.0,14
6,5,6.705479452054795,8.0,9
6,7,6.620689655172414,8.0,8
6,9,5.019230769230769,5.0,8
6,11,3.692982456140351,4.0,5
7,0,9.97196261682243,10.0,13
7,2,7.506944444444445,8.0,11
7,4,6.377450980392157,7.0,8
7,6,4.78139534883721,5.0,8
7,8,4.844748858447488,5.0,6
7,10,3.879598662207358,4.0,6
8,0,13.696629213483146,16.0,19
8,2,11.761363636363637,13.0,14
8,4,7.264,8.0,10
8,6,5.217391304347826,5.0,8
8,8,6.051136363636363,6.0,9
8,10,4.835205992509363,5.0,6
8,12,3.010169491525424,3.0,4
8,14,3.9161490683229814,4.0,6
8,16,3.710526315789474,4.0,5
9,1,12.630952380952381,14.0,16
9,3,8.220125786163521,9.0,11
9,5,6.524096385542169,7.0,9
9,7,6.6390532544378695,7.0,9
9,9,7.071428571428571,8.0,9
9,11,4.2,5.0,6
10,0,8.731481481481481,10.0,12
10,2,8.776785714285714,10.0,12
10,4,8.169934640522875,9.0,11
10,6,6.632432432432433,8.0,9
10,8,6.348214285714286,7.0,8
10,10,5.0657439446366785,6.0,6
10,12,4.0,5.0,5
10,14,4.105072463768116,5.0,5
10,16,4.288100208768268,5.0,5
10,18,4.632478632478633,5.0,7
10,20,4.891304347826087,5.0,7
10,22,4.766666666666667,5.0,7
10,24,4.252747252747253,5.0,6
11,1,12.130952380952381,13.0,19
11,3,10.072164948453608,11.0,15
11,5,7.118110236220472,7.0,10
11,7,5.32258064516129,6.0,9
11,9,4.591549295774648,5.0,8
12,0,10.03225806451613,11.0,17
12,2,12.926829268292684,15.0,16
12,4,8.169354838709678,9.0,12
12,6,6.277777777777778,7.0,9
12,8,3.2093023255813953,3.0,5
13,1,8.660869565217391,10.0,13
13,3,10.052083333333334,11.0,16
13,5,10.610526315789473,12.0,15
13,7,7.714285714285714,9.0,11
13,9,6.241206030150754,6.0,10
13,11,4.684848484848485,5.0,8
14,0,7.166666666666667,8.0,10
14,2,7.377777777777778,8.0,11
14,4,7.449612403100775,8.0,11
14,6,6.357142857142857,7.0,10
14,8,5.474285714285714,6.0,9
14,10,5.172161172161172,6.0,6
14,12,4.7595818815331015,5.0,6
14,14,4.342372881355932,5.0,6
14,16,4.881040892193308,5.0,6
14,18,4.451704545454546,5.0,6
14,20,1.935483870967742,2.0,3
15,0,10.075471698113208,11.0,14
15,2,9.862745098039216,11.0,13
15,4,7.549618320610687,8.0,12
15,6,6.678787878787879,7.0,10
15,8,7.477611940298507,8.0,12
15,10,5.91005291005291,6.0,8
15,12,4.298507462686567,5.0,6
16,1,11.190082644628099,13.0,14
16,3,8.514285714285714,9.0,11
16,5,5.466019417475728,6.0,8
16,7,4.680628272251309,5.0,7
16,9,4.301754385964912,5.0,6
16,11,5.178571428571429,5.0,8
16,13,4.2,5.0,6
17,1,11.695121951219512,13.0,18
17,3,9.964285714285714,10.0,17
17,5,6.659863945578231,7.0,10
17,7,6.863636363636363,7.0,9
17,9,5.708860759493671,6.0,8
17,11,5.149560117302053,6.0,6
17,13,4.972727272727273,6.0,6
17,15,4.094276094276094,5.0,6
17,17,4.311688311688312,5.0,6
17,19,1.8032786885245902,2.0,2
18,1,6.7214285714285715,7.0,9
18,3,5.803921568627451,6.0,8
18,5,5.76063829787234,6.0,9
18,7,6.270440251572327,6.0,9
18,9,5.59919028340081,6.0,9
