game,move,mean,median,max
0,0,8.181818181818182,9.5,15
0,2,1.5,1.5,3
0,4,3.3157894736842106,4.0,7
0,6,2.1666666666666665,2.0,4
0,8,3.3,2.0,9
0,10,7.426229508196721,7.0,15
0,12,8.89090909090909,7.0,22
0,14,4.181818181818182,3.0,11
0,16,3.0408163265306123,2.0,6
0,18,3.0,2.0,6
1,0,1.5,1.5,3
1,2,11.485714285714286,12.0,22
1,4,1.6,2.0,3
1,6,1.5,1.5,3
1,8,2.2222222222222223,2.0,4
1,10,1.9047619047619047,2.0,4
1,12,2.727272727272727,2.0,5
1,14,4.067796610169491,4.5,6
1,16,3.268292682926829,2.0,6
1,18,3.7111111111111112,3.0,7
1,20,1.3636363636363635,1.0,4
1,22,3.613793103448276,4.0,10
1,24,2.269230769230769,1.0,5
2,0,1.4,1.0,3
2,2,1.0,1.0,2
2,4,5.933333333333334,6.0,14
2,6,2.6153846153846154,2.5,6
2,8,2.727272727272727,3.0,5
2,10,2.55,2.5,5
2,12,1.5384615384615385,1.0,4
2,14,1.4,1.5,2
3,0,1.5,1.5,3
3,2,1.5,1.5,3
3,4,1.4,1.0,3
3,6,2.0,2.0,4
3,8,22.80952380952381,23.5,43
3,10,1.5,1.0,3
3,12,6.949367088607595,5.0,19
3,14,8.573529411764707,10.0,19
3,16,3.3823529411764706,2.0,9
3,18,9.134831460674157,8.0,20
3,20,7.602564102564102,6.5,21
3,22,4.0,5.0,9
3,24,4.305555555555555,5.5,8
3,26,1.8461538461538463,2.0,3
4,1,1.4,1.0,3
4,3,1.4285714285714286,1.0,3
4,5,2.9411764705882355,2.0,8
4,7,3.142857142857143,3.0,9
4,9,1.8620689655172413,1.0,7
5,1,12.06060606060606,13.0,22
5,3,1.0,1.0,2
5,5,11.928571428571429,12.0,24
5,7,1.8571428571428572,2.0,4
5,9,2.25,2.0,5
5,11,2.59375,2.0,5
5,13,3.1142857142857143,3.0,6
5,15,1.4,1.0,3
6,0,1.5,1.5,3
6,2,1.4285714285714286,1.0,3
6,4,1.75,1.5,4
6,6,9.487804878048781,10.0,18
6,8,1.3333333333333333,1.0,3
6,10,1.8571428571428572,2.0,4
6,12,2.5,2.0,6
6,14,5.085714285714285,5.0,12
6,16,2.108108108108108,2.0,5
6,18,4.03030303030303,2.0,12
6,20,4.1923076923076925,3.0,12
6,22,4.15,3.0,10
6,24,1.6666666666666667,1.0,3
7,1,6.588235294117647,7.0,13
7,3,1.4,1.0,3
7,5,1.8333333333333333,1.5,4
7,7,5.892857142857143,5.5,12
7,9,3.4146341463414633,3.0,6
7,11,2.3902439024390243,2.0,5
7,13,2.0,1.0,6
7,15,2.391304347826087,2.0,5
7,17,3.396551724137931,3.0,6
7,19,3.9791666666666665,6.0,7
7,21,3.511111111111111,4.0,8
7,23,1.2941176470588236,1.0,2
8,1,1.5,1.5,3
8,3,1.4,1.0,3
8,5,1.75,1.5,4
8,7,2.923076923076923,2.0,7
8,9,3.8181818181818183,5.0,7
8,11,11.338028169014084,12.0,24
8,13,2.3793103448275863,2.0,5
8,15,3.449275362318841,3.0,6
8,17,1.7619047619047619,1.0,5
8,19,1.5,1.0,3
9,1,1.5,1.5,3
9,3,1.0,1.0,2
9,5,3.2222222222222223,2.5,8
9,7,1.72,2.0,4
9,9,15.461538461538462,16.0,32
9,11,9.920454545454545,9.0,23
9,13,6.408602150537634,6.0,16
9,15,4.822222222222222,5.0,8
9,17,2.3684210526315788,2.0,4
9,19,1.2857142857142858,1.0,2
10,0,1.5,1.5,3
10,2,4.722222222222222,4.5,11
10,4,1.8571428571428572,2.0,4
10,6,2.2,2.0,5
10,8,2.176470588235294,2.0,4
10,10,1.8387096774193548,2.0,4
10,12,2.9195402298850577,3.0,6
10,14,3.978102189781022,4.0,6
10,16,1.8666666666666667,1.0,6
10,18,1.2333333333333334,1.0,4
10,20,1.8076923076923077,1.0,5
10,22,1.5,1.0,4
10,24,1.5,1.0,4
10,26,1.7777777777777777,2.0,3
11,0,4.846153846153846,5.0,9
11,2,8.32258064516129,8.0,18
11,4,1.8571428571428572,2.0,4
11,6,5.36,5.0,11
11,8,2.0833333333333335,2.0,4
11,10,2.0,2.0,4
11,12,1.9736842105263157,2.0,4
11,14,3.3333333333333335,4.0,8
11,16,10.979865771812081,11.0,30
11,18,6.254545454545455,2.0,20
11,20,4.209302325581396,4.0,12
11,22,2.484375,2.0,5
11,24,1.24,1.0,2
12,0,12.577777777777778,13.0,24
12,2,4.444444444444445,4.0,10
12,4,6.0,6.0,13
12,6,1.8888888888888888,2.0,4
12,8,1.8333333333333333,2.0,4
12,10,2.6216216216216215,2.0,5
12,12,4.037037037037037,4.0,8
12,14,3.0,2.0,9
12,16,3.6,2.0,10
12,18,2.8048780487804876,2.0,7
13,1,15.244444444444444,17.0,29
13,3,12.08108108108108,12.0,22
13,5,7.166666666666667,7.5,16
13,7,10.066666666666666,11.0,19
13,9,3.4444444444444446,3.0,8
13,11,4.512820512820513,6.0,10
13,13,6.912280701754386,6.0,15
13,15,4.414141414141414,6.0,10
13,17,1.6363636363636365,2.0,4
13,19,1.5357142857142858,1.0,4
13,21,2.4878048780487805,2.0,5
13,23,1.25,1.0,2
14,1,4.846153846153846,5.0,10
14,3,9.3125,9.0,20
14,5,5.36,5.0,13
14,7,5.809523809523809,6.0,13
14,9,2.1666666666666665,2.0,5
14,11,1.25,1.0,3
15,0,4.6,4.0,10
15,2,1.7142857142857142,1.0,4
15,4,2.3636363636363638,2.0,5
15,6,2.230769230769231,2.0,5
15,8,2.1666666666666665,2.0,5
15,10,2.3076923076923075,2.0,4
16,1,3.411764705882353,4.0,6
16,3,2.0,2.0,4
16,5,4.411764705882353,4.0,10
16,7,1.4,1.0,3
16,9,1.3333333333333333,1.0,3
16,11,3.608695652173913,4.0,8
16,13,6.0,6.0,12
16,15,4.95,5.5,12
16,17,3.24,4.0,7
17,1,6.705882352941177,7.0,13
17,3,7.809523809523809,8.0,15
17,5,1.6,2.0,3
17,7,1.5,1.5,3
17,9,1.2,1.0,2
17,11,2.2777777777777777,2.0,4
17,13,7.774193548387097,9.0,17
17,15,3.45,2.0,10
17,17,3.0615384615384613,2.0,10
17,19,3.1666666666666665,4.0,9
17,21,3.7818181818181817,5.0,9
18,1,1.0,1.0,2
18,3,2.6363636363636362,2.0,6
18,5,6.892857142857143,7.0,14
18,7,1.75,1.5,4
18,9,1.9090909090909092,1.0,5
18,11,2.4482758620689653,2.0,5
18,13,7.024390243902439,6.0,19
18,15,7.007407407407407,7.0,20
18,17,3.36734693877551,2.0,9
18,19,3.0588235294117645,3.0,7
18,21,1.3888888888888888,1.0,4
18,23,2.4871794871794872,2.0,5
18,25,1.3636363636363635,1.0,2
19,0,1.0,1.0,2
19,2,1.0,1.0,2
19,4,1.7142857142857142,1.0,4
19,6,2.6,2.5,5
19,8,2.130434782608696,2.0,4
19,10,2.9464285714285716,2.5,5
19,12,2.0784313725490198,2.0,4
19,14,2.1153846153846154,2.0,5
19,16,1.5454545454545454,1.0,3
20,1,8.52,8.0,17
20,3,5.352941176470588,5.0,11
20,5,1.4,1.0,3
20,7,3.1052631578947367,3.0,7
20,9,10.468354430379748,10.0,22
20,11,13.813432835820896,15.0,29
20,13,9.846666666666666,6.0,26
20,15,1.9,2.0,4
20,17,3.525,2.0,11
20,19,4.507936507936508,4.0,12
20,21,3.9545454545454546,3.0,8
20,23,2.3333333333333335,2.0,5
20,25,2.761904761904762,2.0,5
20,27,1.2142857142857142,1.0,2
21,1,1.0,1.0,2
21,3,11.186046511627907,12.0,23
21,5,1.375,1.0,3
21,7,2.888888888888889,2.5,7
21,9,3.4761904761904763,3.0,8
21,11,3.7941176470588234,3.0,9
21,13,8.329411764705883,7.0,20
21,15,2.391304347826087,2.0,6
21,17,3.4339622641509435,4.0,6
21,19,1.868421052631579,2.0,4
21,21,1.2666666666666666,1.0,2
22,1,1.5,1.5,3
22,3,3.5384615384615383,4.0,7
22,5,18.0,19.0,35
22,7,1.8,2.0,4
