game,move,mean,median,max
0,1,3.9166666666666665,4.0,7
0,3,3.0555555555555554,4.0,4
0,5,2.5142857142857142,3.0,4
0,7,2.388888888888889,2.0,4
0,9,2.242424242424242,2.0,4
0,11,1.7857142857142858,2.0,3
1,0,4.551724137931035,4.0,7
1,2,3.310344827586207,4.0,5
1,4,2.1025641025641026,2.0,4
1,6,3.103448275862069,3.0,6
1,8,3.9310344827586206,4.0,6
1,10,3.090909090909091,3.0,5
1,12,3.0789473684210527,3.0,5
1,14,2.2857142857142856,2.0,4
2,0,4.269230769230769,4.0,7
2,2,3.142857142857143,4.0,5
2,4,3.1333333333333333,3.0,6
2,6,2.8484848484848486,3.0,5
2,8,2.9047619047619047,3.0,4
2,10,1.891304347826087,2.0,3
2,12,1.829268292682927,2.0,3
3,0,4.0,4.0,7
3,2,4.65,5.0,9
3,4,3.68,4.0,6
3,6,3.586206896551724,4.0,5
3,8,3.0303030303030303,4.0,5
3,10,2.9444444444444446,3.0,5
3,12,3.272727272727273,4.0,4
4,1,5.0625,5.5,8
4,3,3.6538461538461537,4.0,7
4,5,2.857142857142857,3.0,4
4,7,3.533333333333333,4.0,5
4,9,2.4242424242424243,2.0,4
4,11,2.075,2.0,4
4,13,3.2432432432432434,4.0,4
4,15,3.018867924528302,4.0,4
5,0,3.3333333333333335,4.0,5
5,2,3.2666666666666666,3.0,5
5,4,3.2758620689655173,3.0,6
5,6,3.2333333333333334,3.0,7
5,8,4.35,5.0,7
5,10,2.7666666666666666,3.0,4
5,12,3.1578947368421053,4.0,5
5,14,2.9069767441860463,3.0,5
5,16,1.7837837837837838,2.0,2
6,1,5.380952380952381,6.0,8
6,3,3.68,4.0,6
6,5,3.3461538461538463,3.5,6
6,7,2.823529411764706,3.0,4
6,9,2.9743589743589745,4.0,4
6,11,2.27027027027027,2.0,4
6,13,1.8214285714285714,2.0,3
7,0,5.0588235294117645,6.0,8
7,2,3.8,4.0,7
7,4,3.2142857142857144,3.0,6
7,6,3.5652173913043477,4.0,6
7,8,2.5833333333333335,2.0,5
7,10,1.8113207547169812,2.0,3
7,12,2.328358208955224,2.0,3
7,14,2.8333333333333335,2.5,5
7,16,1.8653846153846154,2.0,3
7,18,3.28125,4.0,4
7,20,2.938775510204082,3.0,4
8,1,5.125,5.5,7
8,3,3.3793103448275863,4.0,5
8,5,2.918918918918919,3.0,4
8,7,3.0,4.0,4
8,9,3.0555555555555554,4.0,4
9,1,5.181818181818182,6.0,7
9,3,3.5555555555555554,4.0,6
9,5,3.782608695652174,4.0,6
9,7,3.730769230769231,4.0,5
9,9,2.53125,2.5,4
9,11,2.27027027027027,2.0,4
9,13,1.9772727272727273,2.0,3
9,15,1.88135593220339,2.0,3
10,1,5.25,5.5,9
10,3,5.666666666666667,6.0,9
10,5,3.9523809523809526,4.0,7
10,7,3.3666666666666667,4.0,5
11,0,4.08,4.0,7
11,2,3.772727272727273,4.0,6
11,4,3.9166666666666665,4.0,6
11,6,4.0,4.0,6
11,8,2.1621621621621623,2.0,3
12,1,5.933333333333334,7.0,10
12,3,4.166666666666667,4.0,8
12,5,3.25,4.0,5
12,7,3.2903225806451615,4.0,5
12,9,3.272727272727273,4.0,5
12,11,2.257142857142857,2.0,4
12,13,1.945945945945946,2.0,3
13,1,4.894736842105263,5.0,7
13,3,3.6666666666666665,4.0,7
13,5,2.6470588235294117,3.0,4
13,7,2.511627906976744,3.0,4
13,9,1.829268292682927,2.0,3
14,1,4.894736842105263,5.0,7
14,3,3.423076923076923,4.0,5
14,5,3.3513513513513513,4.0,5
14,7,3.1578947368421053,4.0,5
14,9,2.9642857142857144,3.5,4
14,11,2.27027027027027,2.0,4
15,0,4.434782608695652,5.0,7
15,2,3.6666666666666665,4.0,7
15,4,3.6296296296296298,4.0,5
15,6,3.4375,4.0,5
15,8,3.4838709677419355,4.0,5
15,10,2.40625,2.0,4
15,12,2.459016393442623,3.0,3
15,14,2.1323529411764706,2.0,3
16,1,4.5,4.5,8
16,3,3.107142857142857,4.0,5
16,5,3.4358974358974357,4.0,5
16,7,3.8260869565217392,4.0,6
16,9,2.676470588235294,3.0,5
16,11,3.5384615384615383,4.0,5
16,13,3.857142857142857,4.0,6
17,0,5.176470588235294,6.0,8
17,2,3.6956521739130435,4.0,6
17,4,4.318181818181818,5.0,6
17,6,4.157894736842105,5.0,7
17,8,3.4285714285714284,3.0,6
17,10,2.933333333333333,3.0,5
17,12,2.257142857142857,2.0,4
17,14,1.9767441860465116,2.0,4
17,16,1.829268292682927,2.0,3
18,1,5.444444444444445,6.0,8
18,3,3.576923076923077,4.0,6
18,5,3.68,4.0,6
18,7,3.586206896551724,4.0,5
18,9,3.08,4.0,4
18,11,3.5384615384615383,4.0,5
19,0,5.235294117647059,6.0,9
19,2,4.55,5.0,7
19,4,4.769230769230769,5.0,7
19,6,2.826923076923077,3.0,4
19,8,1.6851851851851851,2.0,3
19,10,2.116279069767442,2.0,4
19,12,1.9130434782608696,2.0,4
19,14,1.8309859154929577,2.0,2
19,16,1.9230769230769231,2.0,3
20,0,4.2631578947368425,4.0,9
20,2,5.125,5.5,9
20,4,3.942857142857143,5.0,5
20,6,3.3448275862068964,3.0,5
20,8,3.1142857142857143,3.0,5
20,10,3.066666666666667,3.0,6
20,12,2.742857142857143,3.0,5
20,14,3.2222222222222223,3.0,5
20,16,3.0,4.0,4
20,18,1.8082191780821917,2.0,2
21,0,4.190476190476191,4.0,7
21,2,3.8181818181818183,4.0,6
21,4,4.8,5.0,9
21,6,3.84,4.0,6
21,8,3.4146341463414633,4.0,5
21,10,1.8653846153846154,2.0,3
21,12,2.6382978723404253,3.0,4
22,0,4.909090909090909,5.0,7
22,2,3.56,4.0,6
22,4,3.121212121212121,3.0,5
22,6,3.272727272727273,4.0,5
22,8,3.375,4.0,5
22,10,2.682926829268293,3.0,4
22,12,3.3076923076923075,3.0,5
22,14,2.0217391304347827,2.0,3
22,16,1.9772727272727273,2.0,3
22,18,1.9423076923076923,2.0,4
22,20,1.719298245614035,2.0,2
23,1,5.368421052631579,6.0,8
23,3,3.625,4.0,5
23,5,3.5294117647058822,4.0,5
23,7,3.586206896551724,4.0,5
23,9,3.7083333333333335,4.0,5
23,11,2.5,2.0,5
23,13,2.918918918918919,3.0,4
24,0,3.6363636363636362,4.0,6
24,2,3.2142857142857144,3.0,6
24,4,3.590909090909091,4.0,7
24,6,3.2083333333333335,3.0,5
24,8,2.8666666666666667,3.0,5
24,10,3.2903225806451615,4.0,5
24,12,3.1025641025641026,3.0,5
24,14,1.9772727272727273,2.0,3
