game,move,mean,median,max
0,0,5.25,5.5,9
0,2,4.833333333333333,5.0,8
0,4,3.9523809523809526,4.0,7
0,6,3.5,4.0,6
0,8,3.6551724137931036,4.0,6
0,10,2.1842105263157894,2.0,3
1,0,5.176470588235294,6.0,8
1,2,3.8181818181818183,4.0,6
1,4,4.454545454545454,5.0,7
1,6,3.625,4.0,5
1,8,3.25,3.0,5
1,10,2.440677966101695,3.0,3
2,0,4.0,4.0,7
2,2,3.9047619047619047,4.0,6
2,4,3.4444444444444446,3.0,6
2,6,3.966666666666667,4.5,6
2,8,2.774193548387097,3.0,4
2,10,2.658536585365854,3.0,4
2,12,2.588235294117647,3.0,3
3,1,3.9545454545454546,4.0,7
3,3,3.5357142857142856,4.0,5
3,5,3.096774193548387,3.0,5
3,7,2.68,3.0,3
4,0,4.631578947368421,5.0,7
4,2,4.2105263157894735,4.0,8
4,4,5.25,5.5,9
4,6,3.2941176470588234,4.0,5
4,8,2.6379310344827585,3.0,3
4,10,2.051282051282051,2.0,4
5,0,4.5,5.0,7
5,2,4.705882352941177,5.0,8
5,4,4.705882352941177,5.0,8
5,6,3.9130434782608696,4.0,6
5,8,2.2162162162162162,2.0,4
6,1,4.894736842105263,5.0,7
6,3,3.9523809523809526,4.0,7
6,5,3.4193548387096775,4.0,5
6,7,2.3142857142857145,2.0,4
6,9,2.073170731707317,2.0,3
7,0,3.6,4.0,5
7,2,4.809523809523809,5.0,8
7,4,3.52,4.0,6
7,6,3.4642857142857144,3.0,6
7,8,2.903225806451613,3.0,5
7,10,2.7058823529411766,3.0,5
7,12,2.739130434782609,3.0,4
8,0,5.222222222222222,6.0,8
8,2,3.4,4.0,6
8,4,3.4827586206896552,4.0,5
8,6,2.6363636363636362,3.0,5
8,8,2.857142857142857,3.0,5
8,10,2.3076923076923075,2.0,3
9,1,5.6,7.0,9
9,3,3.4347826086956523,4.0,6
9,5,3.7083333333333335,4.0,7
9,7,4.45,5.0,8
9,9,2.8333333333333335,3.0,5
9,11,2.877551020408163,3.0,4
9,13,2.467741935483871,3.0,3
10,1,4.15,4.0,8
10,3,4.35,5.0,7
10,5,3.4814814814814814,4.0,5
10,7,3.263157894736842,3.0,5
10,9,2.5970149253731343,3.0,3
11,1,4.555555555555555,4.5,8
11,3,3.1379310344827585,3.0,5
11,5,2.870967741935484,3.0,6
11,7,2.257142857142857,2.0,4
11,9,2.4,3.0,3
11,11,1.9852941176470589,2.0,3
12,0,5.222222222222222,6.0,8
12,2,4.25,3.5,9
12,4,4.1,5.0,7
12,6,4.363636363636363,5.0,7
12,8,2.5,3.0,4
12,10,2.4583333333333335,3.0,3
13,1,3.8260869565217392,4.0,6
13,3,2.6363636363636362,2.0,5
13,5,2.5434782608695654,3.0,3
13,7,2.617283950617284,3.0,3
13,9,2.635294117647059,3.0,3
14,1,6.285714285714286,6.5,12
14,3,5.25,5.5,9
14,5,5.2,5.5,8
14,7,3.161290322580645,4.0,5
14,9,2.903225806451613,3.0,4
15,0,4.909090909090909,5.0,7
15,2,3.4814814814814814,4.0,5
15,4,3.3214285714285716,3.0,5
15,6,2.65,3.0,5
15,8,2.4761904761904763,3.0,4
15,10,2.564516129032258,3.0,3
15,12,2.707317073170732,3.0,3
16,1,5.590909090909091,6.0,8
16,3,3.1724137931034484,4.0,5
16,5,2.2857142857142856,2.0,4
16,7,2.1842105263157894,2.0,4
16,9,2.7222222222222223,3.0,4
17,0,5.0625,5.5,9
17,2,3.761904761904762,4.0,6
17,4,4.454545454545454,5.0,7
17,6,3.84,4.0,6
17,8,3.4054054054054053,4.0,4
17,10,2.2162162162162162,2.0,4
18,1,5.0588235294117645,6.0,8
18,3,4.0,4.0,8
18,5,3.966666666666667,4.5,6
18,7,2.8181818181818183,3.0,5
18,9,3.0,3.0,5
18,11,2.611111111111111,3.0,3
19,1,5.25,5.5,9
19,3,6.071428571428571,6.5,11
19,5,4.0,4.5,6
19,7,3.9,5.0,5
19,9,2.7777777777777777,3.0,5
20,1,3.8181818181818183,4.0,6
20,3,4.368421052631579,5.0,7
20,5,3.1142857142857143,3.0,5
