game,move,num_playouts,mean_num_playouts_per_node
0,0,99,6.1875
0,2,104,5.777777777777778
0,4,103,4.904761904761905
0,6,101,4.208333333333333
0,8,109,3.7586206896551726
0,10,116,3.0526315789473686
1,0,95,5.588235294117647
1,2,105,4.7727272727272725
1,4,105,4.7727272727272725
1,6,107,3.34375
1,8,113,2.3541666666666665
1,10,123,2.0847457627118646
2,0,106,4.608695652173913
2,2,102,4.857142857142857
2,4,105,3.888888888888889
2,6,102,3.4
2,8,111,3.5806451612903225
2,10,115,2.8048780487804876
2,12,118,2.3137254901960786
3,1,102,4.636363636363637
3,3,108,3.857142857142857
3,5,108,3.4838709677419355
3,7,115,1.5333333333333334
4,0,98,5.157894736842105
4,2,98,5.157894736842105
4,4,102,4.25
4,6,103,3.0294117647058822
4,8,118,2.0344827586206895
4,10,118,3.0256410256410255
5,0,98,5.444444444444445
5,2,96,5.647058823529412
5,4,96,5.647058823529412
5,6,105,4.565217391304348
5,8,118,3.189189189189189
6,1,103,5.421052631578948
6,3,103,4.904761904761905
6,5,100,3.225806451612903
6,7,115,3.2857142857142856
6,9,121,2.951219512195122
7,0,104,4.16
7,2,96,4.571428571428571
7,4,106,4.24
7,6,103,3.6785714285714284
7,8,107,3.4516129032258065
7,10,109,3.2058823529411766
7,12,116,2.5217391304347827
8,0,103,5.722222222222222
8,2,104,4.16
8,4,111,3.8275862068965516
8,6,107,3.242424242424242
8,8,110,3.142857142857143
8,10,130,2.0
9,1,98,6.533333333333333
9,3,101,4.391304347826087
9,5,98,4.083333333333333
9,7,99,4.95
9,9,110,3.6666666666666665
9,11,112,2.2857142857142856
9,13,128,2.064516129032258
10,1,102,5.1
10,3,106,5.3
10,5,109,4.037037037037037
10,7,107,2.8157894736842106
10,9,116,1.7313432835820894
11,1,99,5.5
11,3,107,3.689655172413793
11,5,106,3.4193548387096775
11,7,113,3.2285714285714286
11,9,118,2.1454545454545455
11,11,130,1.911764705882353
12,0,95,5.277777777777778
12,2,94,4.7
12,4,101,5.05
12,6,103,4.681818181818182
12,8,118,2.8095238095238093
12,10,118,1.6388888888888888
13,1,104,4.521739130434782
13,3,107,3.242424242424242
13,5,122,2.652173913043478
13,7,120,1.4814814814814814
13,9,116,1.3647058823529412
14,1,101,7.214285714285714
14,3,99,6.1875
14,5,96,4.8
14,7,107,3.4516129032258065
14,9,110,3.5483870967741935
15,0,98,4.454545454545454
15,2,108,4.0
15,4,108,3.857142857142857
15,6,113,2.825
15,8,117,2.7857142857142856
15,10,120,1.935483870967742
15,12,115,1.4024390243902438
16,1,99,4.5
16,3,108,3.7241379310344827
16,5,114,3.257142857142857
16,7,115,3.026315789473684
16,9,108,3.0
17,0,96,6.0
17,2,99,4.714285714285714
17,4,105,4.7727272727272725
17,6,108,4.32
17,8,117,3.1621621621621623
17,10,118,3.189189189189189
18,1,102,6.0
18,3,98,4.083333333333333
18,5,101,3.3666666666666667
18,7,113,3.4242424242424243
18,9,109,3.7586206896551726
18,11,120,1.3333333333333333
19,1,99,6.1875
19,3,98,7.0
19,5,102,4.636363636363637
19,7,104,3.466666666666667
19,9,111,3.0833333333333335
20,1,105,4.7727272727272725
20,3,101,5.315789473684211
20,5,107,3.057142857142857
20,7,111,3.3636363636363638
20,9,116,3.0526315789473686
21,1,95,6.333333333333333
21,3,105,4.375
21,5,105,3.1818181818181817
21,7,108,3.176470588235294
