game,move,num_playouts,mean_num_playouts_per_node
0,0,505,9.017857142857142
0,2,508,7.582089552238806
0,4,518,6.240963855421687
0,6,535,5.0
0,8,529,4.007575757575758
0,10,529,3.673611111111111
0,12,534,3.2363636363636363
0,14,125,3.289473684210526
1,1,509,8.627118644067796
1,3,514,7.3428571428571425
1,5,530,5.888888888888889
1,7,554,4.0144927536231885
1,9,526,4.4576271186440675
1,11,629,4.492857142857143
1,13,372,3.8350515463917527
1,15,188,2.984126984126984
1,17,592,2.8325358851674642
1,19,331,2.298611111111111
2,1,514,9.518518518518519
2,3,514,6.675324675324675
2,5,532,5.541666666666667
2,7,539,4.9907407407407405
2,9,539,3.717241379310345
2,11,589,2.974747474747475
2,13,872,3.6333333333333333
3,0,507,7.3478260869565215
3,2,520,6.753246753246753
3,4,523,5.5638297872340425
3,6,531,3.847826086956522
3,8,563,4.265151515151516
3,10,526,3.1124260355029585
3,12,541,3.0738636363636362
3,14,602,3.289617486338798
3,16,336,2.1538461538461537
4,1,511,8.516666666666667
4,3,526,5.9772727272727275
4,5,522,4.539130434782609
4,7,538,3.3836477987421385
4,9,545,2.369565217391304
4,11,622,3.6804733727810652
4,13,144,2.4827586206896552
5,0,524,6.1647058823529415
5,2,518,6.7272727272727275
5,4,522,6.444444444444445
5,6,543,4.309523809523809
5,8,570,3.475609756097561
5,10,538,3.9851851851851854
5,12,262,3.91044776119403
5,14,138,2.816326530612245
6,1,501,8.637931034482758
6,3,518,5.4526315789473685
6,5,520,6.190476190476191
6,7,530,6.091954022988506
6,9,528,6.36144578313253
6,11,539,4.022388059701493
6,13,560,2.413793103448276
6,15,541,2.0570342205323193
6,17,590,2.796208530805687
6,19,591,2.33596837944664
6,21,568,2.3278688524590163
6,23,462,2.64
7,1,507,8.311475409836065
7,3,502,7.382352941176471
7,5,509,7.169014084507042
7,7,532,6.045454545454546
7,9,539,3.717241379310345
7,11,553,3.392638036809816
7,13,604,2.783410138248848
7,15,542,1.8127090301003344
7,17,136,2.3859649122807016
7,19,639,3.276923076923077
7,21,636,3.437837837837838
8,1,513,6.9324324324324325
8,3,534,5.085714285714285
8,5,536,4.1875
8,7,525,5.645161290322581
8,9,540,4.06015037593985
8,11,555,3.8541666666666665
8,13,64,3.0476190476190474
9,0,512,7.420289855072464
9,2,511,7.097222222222222
9,4,527,5.116504854368932
9,6,524,6.093023255813954
9,8,535,4.776785714285714
9,10,535,3.9338235294117645
9,12,534,4.377049180327869
9,14,555,3.603896103896104
9,16,208,2.9714285714285715
10,0,514,7.907692307692308
10,2,527,5.116504854368932
10,4,533,4.716814159292035
10,6,536,5.104761904761904
10,8,537,5.264705882352941
10,10,522,5.381443298969073
10,12,529,5.813186813186813
10,14,542,3.8992805755395685
10,16,522,2.7914438502673797
10,18,691,3.455
11,0,503,9.862745098039216
11,2,504,8.842105263157896
11,4,527,6.2
11,6,526,5.717391304347826
11,8,534,4.272
11,10,601,4.451851851851852
11,12,417,3.9339622641509435
11,14,664,3.6685082872928176
11,16,235,2.9375
11,18,578,3.341040462427746
12,1,506,9.2
12,3,533,7.301369863013699
12,5,533,5.076190476190476
12,7,544,4.121212121212121
12,9,552,3.2857142857142856
