game,move,mean,median,max
0,0,8.285714285714286,9.5,13
0,2,8.08955223880597,9.0,11
0,4,6.337349397590361,7.0,10
0,6,4.691588785046729,5.0,8
0,8,3.893939393939394,4.0,6
0,10,4.041666666666667,4.0,6
0,12,3.896969696969697,4.0,6
0,14,2.3157894736842106,2.5,4
1,1,8.271186440677965,9.0,14
1,3,6.942857142857143,8.0,10
1,5,5.5777777777777775,6.0,9
1,7,3.746376811594203,4.0,6
1,9,5.669491525423729,6.5,8
1,11,3.75,4.0,6
1,13,2.845360824742268,3.0,4
1,15,2.0,2.0,3
1,17,3.6076555023923444,4.0,4
1,19,2.4444444444444446,3.0,3
2,1,9.0,10.0,13
2,3,6.337662337662338,6.0,11
2,5,4.947916666666667,5.0,8
2,7,4.833333333333333,5.0,7
2,9,3.593103448275862,3.0,6
2,11,2.8636363636363638,3.0,4
2,13,3.0833333333333335,3.0,4
3,0,7.6521739130434785,8.0,11
3,2,6.246753246753247,7.0,10
3,4,5.76595744680851,6.0,8
3,6,5.173913043478261,5.0,7
3,8,3.7045454545454546,4.0,6
3,10,4.396449704142012,5.0,6
3,12,4.982954545454546,6.0,6
3,14,2.797814207650273,3.0,4
3,16,2.621794871794872,3.0,3
4,1,10.1,11.0,13
4,3,5.931818181818182,7.0,10
4,5,6.3652173913043475,7.0,8
4,7,4.635220125786163,5.0,6
4,9,4.139130434782609,5.0,5
4,11,3.42603550295858,4.0,5
4,13,2.5344827586206895,3.0,3
5,0,5.858823529411764,6.0,8
5,2,7.025974025974026,8.0,10
5,4,6.271604938271605,7.0,9
5,6,4.698412698412699,5.0,7
5,8,3.567073170731707,4.0,6
5,10,5.17037037037037,6.0,7
5,12,2.985074626865672,3.0,5
5,14,2.326530612244898,2.0,3
6,1,8.758620689655173,10.0,13
6,3,6.105263157894737,6.0,9
6,5,5.845238095238095,6.0,9
6,7,6.551724137931035,8.0,9
6,9,5.373493975903615,6.0,8
6,11,4.059701492537314,4.0,7
6,13,4.495689655172414,5.0,5
6,15,3.8669201520912546,5.0,5
6,17,3.5545023696682465,4.0,4
6,19,3.652173913043478,4.0,4
6,21,3.348360655737705,3.0,5
6,23,2.4,3.0,3
7,1,8.0,8.0,14
7,3,8.102941176470589,9.0,12
7,5,8.352112676056338,9.0,12
7,7,5.431818181818182,6.0,8
7,9,4.993103448275862,6.0,6
7,11,3.8773006134969323,4.0,6
7,13,2.8202764976958523,3.0,4
7,15,4.2675585284280935,5.0,5
7,17,2.245614035087719,2.0,3
7,19,2.6923076923076925,3.0,5
7,21,3.0594594594594593,3.0,4
8,1,7.22972972972973,8.0,11
8,3,5.3428571428571425,6.0,8
8,5,4.234375,4.0,6
8,7,5.78494623655914,6.0,9
8,9,5.067669172932331,6.0,7
8,11,4.25,4.0,7
8,13,2.0952380952380953,2.0,3
9,0,8.057971014492754,9.0,12
9,2,7.388888888888889,8.0,12
9,4,5.087378640776699,6.0,8
9,6,5.662790697674419,6.0,9
9,8,5.526785714285714,6.0,8
9,10,4.889705882352941,6.0,6
9,12,4.991803278688525,6.0,7
9,14,4.51948051948052,5.0,6
9,16,2.3857142857142857,3.0,3
10,0,8.615384615384615,10.0,12
10,2,5.87378640776699,7.0,8
10,4,4.867256637168142,5.0,8
10,6,4.771428571428571,5.0,8
10,8,5.254901960784314,5.5,9
10,10,5.896907216494846,6.0,9
10,12,4.824175824175824,5.0,7
10,14,4.870503597122302,6.0,7
10,16,4.791443850267379,6.0,6
10,18,3.13,3.0,4
11,0,9.980392156862745,11.0,15
11,2,8.491228070175438,10.0,12
11,4,5.988235294117647,7.0,9
11,6,5.413043478260869,6.0,9
11,8,5.792,6.0,7
11,10,3.7185185185185183,4.0,5
11,12,2.943396226415094,3.0,4
11,14,2.7845303867403315,3.0,4
11,16,1.9875,2.0,3
11,18,2.346820809248555,2.0,3
12,1,9.309090909090909,10.0,14
12,3,6.315068493150685,7.0,10
12,5,4.885714285714286,5.0,7
12,7,4.568181818181818,5.0,7
12,9,4.244047619047619,5.0,6
12,11,4.28169014084507,5.0,6
12,13,4.167539267015707,5.0,5
12,15,2.7450980392156863,3.0,4
12,17,4.2805280528052805,5.0,5
12,19,2.0,2.0,3
12,21,1.964705882352941,2.0,3
12,23,1.8229166666666667,2.0,3
12,25,2.71474358974359,3.0,4
12,27,2.8095238095238093,3.0,4
12,29,2.6335403726708075,3.0,3
13,1,10.12962962962963,10.5,18
13,3,10.020408163265307,11.0,15
13,5,5.654761904761905,6.0,8
13,7,4.9245283018867925,5.0,8
13,9,4.5,5.0,6
13,11,4.005681818181818,4.0,6
13,13,2.6835016835016834,3.0,3
13,15,2.6451612903225805,3.0,3
13,17,2.58984375,3.0,3
14,0,8.622641509433961,10.0,12
14,2,7.652777777777778,8.0,11
14,4,6.9125,7.5,10
14,6,4.62015503875969,5.0,6
14,8,4.129496402877698,5.0,6
14,10,4.054794520547945,4.0,6
14,12,4.049645390070922,4.0,6
14,14,4.102941176470588,5.0,6
14,16,3.3115942028985508,4.0,5
14,18,2.369047619047619,3.0,3
14,20,1.9753086419753085,2.0,3
14,22,1.8958333333333333,2.0,3
15,0,7.631578947368421,8.0,10
15,2,5.737864077669903,7.0,8
15,4,5.285714285714286,6.0,8
15,6,5.575757575757576,6.0,8
15,8,3.768,4.0,7
15,10,3.6,4.0,6
15,12,5.496296296296296,7.0,7
15,14,3.106060606060606,3.0,4
16,0,9.2,10.0,13
16,2,6.4,7.0,10
