game,move,num_playouts,mean_num_playouts_per_node
0,0,102,6.0
0,2,101,4.391304347826087
0,4,109,3.1142857142857143
0,6,112,3.2941176470588234
0,8,130,2.6
0,10,130,1.2621359223300972
1,1,100,7.142857142857143
1,3,95,5.588235294117647
1,5,104,4.521739130434782
1,7,110,3.3333333333333335
1,9,113,2.825
2,0,102,5.666666666666667
2,2,90,6.923076923076923
2,4,102,6.8
2,6,106,3.4193548387096775
2,8,107,2.5476190476190474
2,10,131,1.9264705882352942
2,12,135,1.8493150684931507
3,0,105,5.25
3,2,98,5.157894736842105
3,4,100,6.666666666666667
3,6,104,4.9523809523809526
3,8,110,3.4375
3,10,128,1.6842105263157894
4,1,102,5.1
4,3,105,3.6206896551724137
4,5,108,3.085714285714286
4,7,106,3.4193548387096775
4,9,120,2.1818181818181817
4,11,125,1.9841269841269842
5,1,92,6.133333333333334
5,3,98,4.9
5,5,101,5.315789473684211
5,7,103,3.5517241379310347
5,9,116,2.577777777777778
5,11,117,2.6
6,0,99,5.5
6,2,97,5.388888888888889
6,4,107,4.115384615384615
6,6,110,3.4375
6,8,116,1.4146341463414633
7,0,100,4.3478260869565215
7,2,100,4.545454545454546
7,4,107,3.8214285714285716
7,6,107,3.242424242424242
7,8,117,2.659090909090909
7,10,118,1.8153846153846154
7,12,121,3.025
8,1,96,5.333333333333333
8,3,95,4.75
8,5,97,5.388888888888889
8,7,99,4.714285714285714
8,9,107,3.34375
8,11,114,2.7142857142857144
8,13,125,1.8656716417910448
9,0,99,5.5
9,2,100,5.2631578947368425
9,4,104,6.117647058823529
9,6,104,3.7142857142857144
9,8,104,3.8518518518518516
9,10,112,3.6129032258064515
9,12,68,2.125
10,1,93,4.65
10,3,106,4.416666666666667
10,5,106,3.4193548387096775
10,7,106,2.864864864864865
10,9,108,2.7
11,1,103,3.814814814814815
11,3,106,3.4193548387096775
11,5,116,3.135135135135135
11,7,110,2.2916666666666665
11,9,135,1.8493150684931507
11,11,139,2.43859649122807
12,0,102,5.666666666666667
12,2,104,5.777777777777778
12,4,106,4.416666666666667
12,6,104,3.0588235294117645
12,8,108,3.176470588235294
12,10,109,3.40625
12,12,131,2.2586206896551726
13,0,101,4.391304347826087
13,2,102,4.08
13,4,105,3.75
13,6,106,2.9444444444444446
13,8,108,2.5714285714285716
13,10,118,2.1454545454545455
13,12,137,2.537037037037037
14,1,97,5.388888888888889
14,3,107,4.115384615384615
14,5,113,3.2285714285714286
14,7,112,3.2
14,9,118,1.6857142857142857
15,0,97,5.705882352941177
15,2,102,4.636363636363637
15,4,104,4.9523809523809526
15,6,106,3.7857142857142856
15,8,100,4.0
15,10,120,2.926829268292683
15,12,133,1.8732394366197183
16,0,97,5.705882352941177
16,2,100,3.7037037037037037
16,4,108,3.375
16,6,113,3.2285714285714286
16,8,124,2.066666666666667
17,0,95,5.588235294117647
17,2,104,4.521739130434782
17,4,108,3.7241379310344827
17,6,105,3.28125
17,8,115,1.4935064935064934
17,10,138,2.7058823529411766
18,0,102,4.434782608695652
18,2,98,4.666666666666667
18,4,102,4.857142857142857
18,6,109,3.5161290322580645
18,8,106,3.212121212121212
18,10,120,2.926829268292683
19,0,103,5.722222222222222
19,2,103,4.12
19,4,105,3.1818181818181817
19,6,113,2.973684210526316
19,8,116,1.7575757575757576
19,10,138,2.15625
20,1,98,5.764705882352941
20,3,97,4.217391304347826
20,5,102,3.923076923076923
20,7,112,3.111111111111111
21,0,98,4.9
21,2,98,5.764705882352941
21,4,105,4.7727272727272725
21,6,104,2.6
21,8,122,1.9365079365079365
22,1,102,4.434782608695652
22,3,103,4.478260869565218
22,5,110,3.793103448275862
22,7,108,2.918918918918919
22,9,113,3.323529411764706
23,0,99,3.96
23,2,101,3.4827586206896552
23,4,107,3.4516129032258065
23,6,109,3.892857142857143
23,8,103,3.121212121212121
23,10,118,2.6818181818181817
23,12,123,2.411764705882353
24,0,98,4.666666666666667
24,2,105,4.375
24,4,106,3.6551724137931036
24,6,115,3.2857142857142856
24,8,122,3.05
24,10,116,1.3647058823529412
25,1,100,6.25
25,3,90,6.428571428571429
25,5,99,4.5
25,7,106,3.533333333333333
25,9,116,3.0526315789473686
26,1,108,4.32
26,3,106,3.7857142857142856
26,5,109,3.5161290322580645
26,7,140,2.8
27,1,107,3.689655172413793
27,3,108,3.375
27,5,118,1.9344262295081966
27,7,126,2.135593220338983
27,9,115,2.2115384615384617
27,11,124,2.0327868852459017
28,1,98,4.666666666666667
28,3,106,3.533333333333333
28,5,108,3.085714285714286
28,7,108,3.4838709677419355
28,9,109,2.945945945945946
28,11,121,2.951219512195122
29,1,103,4.12
29,3,112,3.6129032258064515
29,5,105,3.1818181818181817
29,7,115,3.2857142857142856
29,9,126,2.8636363636363638
30,1,99,3.96
30,3,102,3.7777777777777777
30,5,107,3.689655172413793
30,7,110,3.5483870967741935
30,9,109,3.303030303030303
30,11,116,1.8412698412698412
31,1,104,4.333333333333333
31,3,111,3.0833333333333335
31,5,113,3.2285714285714286
31,7,120,2.926829268292683
31,9,133,2.111111111111111
32,0,103,5.722222222222222
32,2,103,3.9615384615384617
32,4,107,3.962962962962963
32,6,114,3.081081081081081
32,8,127,1.984375
33,1,102,4.636363636363637
33,3,103,2.7837837837837838
33,5,103,2.4523809523809526
33,7,108,3.375
33,9,120,2.2222222222222223
33,11,115,1.3372093023255813
34,0,97,5.388888888888889
34,2,95,6.333333333333333
34,4,98,7.0
34,6,102,4.434782608695652
34,8,111,3.1714285714285713
34,10,115,1.4024390243902438
35,1,101,7.214285714285714
35,3,97,5.105263157894737
35,5,106,4.416666666666667
35,7,114,3.3529411764705883
36,0,95,5.588235294117647
36,2,99,4.714285714285714
36,4,103,3.433333333333333
36,6,114,3.081081081081081
36,8,118,2.1454545454545455
37,1,95,5.0
37,3,99,4.125
37,5,110,3.5483870967741935
37,7,109,3.2058823529411766
37,9,120,2.926829268292683
37,11,133,2.1451612903225805
38,1,97,4.85
38,3,101,3.8846153846153846
38,5,115,3.108108108108108
38,7,122,1.876923076923077
38,9,115,1.3855421686746987
39,0,100,5.882352941176471
39,2,96,6.0
39,4,105,4.565217391304348
39,6,106,3.6551724137931036
39,8,118,3.0256410256410255
39,10,111,2.775
40,0,95,5.588235294117647
40,2,99,4.304347826086956
40,4,108,4.32
40,6,105,3.3870967741935485
40,8,115,3.108108108108108
40,10,117,2.659090909090909
41,0,101,5.611111111111111
41,2,98,5.764705882352941
41,4,101,5.05
41,6,108,4.0
41,8,115,2.738095238095238
41,10,123,2.0847457627118646
42,0,97,6.0625
42,2,97,3.5925925925925926
42,4,102,4.25
42,6,104,4.16
42,8,105,2.9166666666666665
42,10,119,2.2037037037037037
42,12,128,2.1333333333333333
43,1,92,6.133333333333334
43,3,97,4.85
43,5,102,4.08
43,7,104,4.521739130434782
43,9,106,3.0285714285714285
43,11,106,2.5853658536585367
43,13,118,3.0256410256410255
44,1,104,5.777777777777778
44,3,106,3.7857142857142856
44,5,108,3.085714285714286
44,7,107,3.8214285714285716
44,9,112,3.5
44,11,109,3.5161290322580645
45,1,95,5.588235294117647
45,3,106,4.076923076923077
45,5,105,3.1818181818181817
45,7,121,2.951219512195122
45,9,107,1.5970149253731343
46,1,103,5.722222222222222
46,3,107,4.28
46,5,108,3.375
46,7,116,1.681159420289855
46,9,107,2.018867924528302
47,0,99,4.95
47,2,98,4.666666666666667
47,4,105,3.3870967741935485
47,6,108,3.085714285714286
47,8,108,2.7
47,10,123,3.075
48,1,98,5.444444444444445
48,3,100,5.2631578947368425
48,5,104,4.333333333333333
48,7,118,3.1052631578947367
48,9,118,2.95
48,11,132,1.736842105263158
