game,move,num_playouts,mean_num_playouts_per_node
0,1,10121,18.673431734317344
0,3,10185,14.508547008547009
0,5,10266,11.444816053511706
0,7,10350,8.823529411764707
0,9,10453,6.987299465240642
0,11,10784,5.1499522445081185
0,13,10887,4.87987449574182
0,15,404,2.948905109489051
0,17,10803,5.038712686567164
1,0,10323,11.343956043956045
1,2,10256,10.245754245754245
1,4,10202,12.487148102815178
1,6,6883,11.68590831918506
1,8,1389,7.892045454545454
1,10,68,3.5789473684210527
1,12,46,2.875
2,0,10170,15.17910447761194
2,2,10240,13.708165997322624
2,4,10325,9.194122885129119
2,6,10323,9.505524861878452
2,8,10313,9.349954669084315
2,10,10599,6.494485294117647
2,12,10059,5.044633901705115
2,14,10798,6.245228455754772
2,16,6215,5.629528985507246
2,18,3160,4.922118380062305
2,20,148,2.466666666666667
3,1,10235,12.512224938875306
3,3,10333,9.916506717850288
3,5,10352,8.131971720345641
3,7,10530,7.494661921708185
3,9,10507,6.921607378129117
3,11,10545,6.623743718592965
3,13,10687,5.458120531154239
3,15,10666,5.452965235173824
3,17,10655,6.830128205128205
3,19,524,4.192
3,21,617,4.140939597315437
3,23,355,3.9444444444444446
3,25,117,3.0
3,27,5287,7.640173410404624
3,29,159,3.0576923076923075
3,31,3452,6.231046931407942
3,33,95,3.064516129032258
4,0,10171,13.489389920424403
4,2,10139,15.71937984496124
4,4,10150,16.188197767145134
4,6,10252,12.277844311377246
4,8,10357,9.061242344706912
4,10,10579,5.706040992448759
4,12,10537,6.432844932844933
4,14,302,2.6964285714285716
5,1,10255,12.50609756097561
5,3,10256,10.51897435897436
5,5,10285,10.336683417085426
5,7,10315,9.985479186834462
5,9,10440,7.921092564491654
5,11,97,3.2333333333333334
5,13,215,3.5833333333333335
5,15,135,2.9347826086956523
5,17,11176,6.415614236509759
5,19,162,2.8421052631578947
5,21,132,2.588235294117647
6,1,10190,14.963289280469898
6,3,10261,11.104978354978355
6,5,10286,10.153998025666338
6,7,10397,8.473512632436838
6,9,10682,6.156772334293948
6,11,10680,5.738850080601827
6,13,10495,7.938729198184569
6,15,5646,5.601190476190476
7,0,10148,15.078751857355126
7,2,10208,13.413929040735875
7,4,10231,11.33001107419712
7,6,10250,10.927505330490405
7,8,10326,9.704887218045112
7,10,10341,8.306024096385542
7,12,351,3.618556701030928
8,0,10157,15.182361733931241
8,2,10127,16.439935064935064
8,4,10185,12.9251269035533
8,6,1181,7.38125
8,8,156,3.8048780487804876
9,0,10090,18.513761467889907
9,2,10123,19.771484375
9,4,10158,16.17515923566879
9,6,10263,10.96474358974359
9,8,10692,8.505966587112171
9,10,10604,7.083500334001336
9,12,217,3.390625
