game,move,num_playouts,mean_num_playouts_per_node
0,0,99,5.5
0,2,105,4.7727272727272725
0,4,110,4.583333333333333
0,6,109,3.1142857142857143
0,8,110,3.5483870967741935
0,10,112,3.2
0,12,125,2.840909090909091
0,14,130,1.5116279069767442
0,16,127,1.0495867768595042
1,1,102,4.857142857142857
1,3,99,3.6666666666666665
1,5,101,2.8055555555555554
1,7,104,4.333333333333333
1,9,108,3.0
1,11,216,4.695652173913044
2,0,102,4.434782608695652
2,2,106,5.578947368421052
2,4,104,2.08
2,6,118,2.8780487804878048
2,8,119,2.5319148936170213
2,10,108,3.857142857142857
2,12,129,3.5833333333333335
2,14,243,7.838709677419355
3,0,108,3.857142857142857
3,2,104,4.521739130434782
3,4,101,4.208333333333333
3,6,108,3.7241379310344827
3,8,104,3.8518518518518516
3,10,114,3.6774193548387095
3,12,118,2.107142857142857
3,14,124,2.7555555555555555
3,16,159,2.694915254237288
3,18,144,2.25
4,0,97,5.705882352941177
4,2,102,4.08
4,4,105,4.038461538461538
4,6,105,3.1818181818181817
4,8,118,1.8153846153846154
4,10,113,2.973684210526316
4,12,109,3.0277777777777777
4,14,114,1.9322033898305084
4,16,132,2.23728813559322
4,18,130,1.2621359223300972
4,20,185,1.608695652173913
5,1,100,6.25
5,3,99,5.5
5,5,111,3.8275862068965516
5,7,108,2.511627906976744
5,9,115,3.108108108108108
5,11,128,2.723404255319149
5,13,132,1.2452830188679245
5,15,128,0.7664670658682635
5,17,124,0.8435374149659864
5,19,132,2.4
5,21,128,1.1130434782608696
6,1,99,3.8076923076923075
6,3,101,3.0606060606060606
6,5,108,3.4838709677419355
6,7,109,3.5161290322580645
6,9,110,3.0555555555555554
6,11,105,3.28125
6,13,118,2.0344827586206895
6,15,164,2.8275862068965516
6,17,148,2.96
7,0,98,4.666666666666667
7,2,106,4.076923076923077
7,4,113,3.2285714285714286
7,6,116,1.9661016949152543
7,8,105,3.5
7,10,107,3.242424242424242
7,12,116,2.188679245283019
7,14,146,2.246153846153846
8,1,102,4.636363636363637
8,3,101,4.391304347826087
