game,move,mean,median,max
0,0,4.555555555555555,5.0,7
0,2,3.8181818181818183,4.0,6
0,4,3.625,4.0,5
0,6,3.3714285714285714,4.0,5
0,8,3.2903225806451615,4.0,5
0,10,3.257142857142857,4.0,5
0,12,2.0,2.0,4
0,14,1.7790697674418605,2.0,2
0,16,1.8181818181818181,2.0,2
1,1,3.9047619047619047,4.0,8
1,3,3.4074074074074074,4.0,6
1,5,4.166666666666667,5.0,6
1,7,3.375,3.0,6
1,9,2.9722222222222223,3.0,4
1,11,2.391304347826087,3.0,3
2,0,3.9130434782608696,4.0,7
2,2,4.631578947368421,5.0,7
2,4,3.98,5.0,5
2,6,2.5853658536585367,3.0,4
2,8,2.595744680851064,3.0,4
2,10,2.892857142857143,3.0,5
2,12,2.611111111111111,3.0,5
2,14,2.129032258064516,2.0,3
3,0,4.0,4.0,7
3,2,3.5652173913043477,4.0,6
3,4,3.25,3.0,7
3,6,3.1379310344827585,3.0,6
3,8,3.4074074074074074,3.0,6
3,10,3.3548387096774195,4.0,5
3,12,2.625,3.0,3
3,14,2.0,2.0,3
3,16,1.8644067796610169,2.0,3
3,18,2.078125,2.0,3
4,0,5.235294117647059,6.0,9
4,2,4.4,4.0,7
4,4,3.5384615384615383,4.0,5
4,6,2.5454545454545454,2.0,4
4,8,2.4923076923076923,3.0,3
4,10,2.6842105263157894,3.0,4
4,12,2.5,3.0,4
4,14,2.440677966101695,3.0,3
4,16,1.9322033898305084,2.0,3
4,18,1.8155339805825244,2.0,2
4,20,1.817391304347826,2.0,2
5,1,5.3125,5.5,10
5,3,5.777777777777778,6.0,10
5,5,3.3793103448275863,4.0,5
5,7,3.488372093023256,4.0,5
5,9,2.2162162162162162,2.0,4
5,11,1.9361702127659575,2.0,4
5,13,1.8396226415094339,2.0,2
5,15,1.8203592814371257,2.0,2
5,17,1.8095238095238095,2.0,2
5,19,1.4181818181818182,1.0,3
5,21,1.817391304347826,2.0,2
6,1,4.6923076923076925,5.0,7
6,3,3.515151515151515,4.0,5
6,5,2.5161290322580645,2.0,5
6,7,2.5483870967741935,2.0,5
6,9,2.388888888888889,2.0,5
6,11,2.9375,3.0,6
