game,move,mean,median,max
0,0,8.903846153846153,10.0,14
0,2,7.868852459016393,8.0,14
0,4,9.507692307692308,10.0,12
0,6,6.217391304347826,7.0,8
0,8,5.110169491525424,6.0,7
0,10,4.1118421052631575,4.0,6
0,12,2.8933333333333335,3.0,4
0,14,2.8379888268156424,3.0,4
1,0,6.228915662650603,6.0,10
1,2,7.375,8.0,12
1,4,8.206521739130435,9.0,10
1,6,5.515151515151516,5.0,8
1,8,4.379032258064516,5.0,6
1,10,4.472222222222222,5.0,5
1,12,2.748815165876777,3.0,4
1,14,2.6435643564356437,3.0,4
1,16,2.497560975609756,3.0,4
1,18,2.6206896551724137,3.0,5
1,20,3.0153061224489797,3.0,5
1,22,1.7666666666666666,2.0,3
2,1,6.445945945945946,7.0,9
2,3,5.629213483146067,6.0,9
2,5,5.117647058823529,6.0,8
2,7,3.6,4.0,6
2,9,3.706766917293233,4.0,7
2,11,6.3023255813953485,7.0,9
2,13,2.1153846153846154,2.0,3
3,1,9.057692307692308,10.0,14
3,3,7.115942028985507,8.0,11
3,5,5.389473684210526,6.0,9
3,7,5.125,6.0,7
3,9,4.62043795620438,5.0,6
3,11,4.044198895027624,5.0,5
3,13,2.773109243697479,3.0,4
3,15,2.4324324324324325,3.0,3
4,1,8.875,10.0,15
4,3,7.231884057971015,8.0,11
4,5,5.7176470588235295,6.0,9
4,7,5.6,6.0,9
4,9,6.674418604651163,7.0,9
4,11,4.680272108843537,5.0,6
4,13,4.158415841584159,5.0,5
4,15,2.732484076433121,3.0,4
5,0,9.156862745098039,10.0,15
5,2,7.164179104477612,8.0,11
5,4,5.701030927835052,7.0,8
5,6,4.96,6.0,6
5,8,4.758620689655173,5.0,6
5,10,4.114649681528663,4.0,6
5,12,5.077868852459017,6.0,6
5,14,2.7222222222222223,3.0,4
6,1,7.426470588235294,8.0,12
6,3,7.75,8.0,13
6,5,8.474576271186441,9.0,11
6,7,6.453333333333333,7.0,9
6,9,6.072072072072072,7.0,8
6,11,3.075,3.0,4
7,0,8.563636363636364,10.0,10
7,2,5.5,5.0,10
7,4,6.224137931034483,7.0,8
7,6,4.388059701492537,5.0,6
7,8,3.2266666666666666,3.0,4
7,10,5.401515151515151,6.0,7
7,12,4.904109589041096,6.0,7
7,14,3.6589147286821704,4.0,6
7,16,2.413793103448276,3.0,4
8,1,8.961538461538462,10.0,14
8,3,8.189655172413794,9.0,12
8,5,6.024096385542169,6.0,9
8,7,7.0519480519480515,8.0,10
8,9,5.933333333333334,6.0,8
8,11,4.271604938271605,4.0,6
9,1,9.612244897959183,11.0,16
9,3,7.285714285714286,8.0,12
9,5,7.064935064935065,7.0,10
9,7,5.925925925925926,6.0,9
9,9,5.118279569892473,6.0,8
9,11,4.911111111111111,5.0,6
9,13,4.528662420382165,5.0,6
9,15,2.806201550387597,3.0,5
10,1,9.115384615384615,10.0,14
10,3,7.703125,8.0,13
10,5,7.277777777777778,8.0,12
10,7,6.464285714285714,7.0,9
10,9,4.338129496402877,5.0,6
10,11,3.9308510638297873,5.0,5
10,13,2.696261682242991,3.0,4
10,15,2.7240437158469946,3.0,3
