game,move,expl_rate
0,0,0.9871794871794872
0,2,0.9693877551020408
0,4,0.9249999999999999
0,6,0.9144654088050314
0,8,0.8786666666666666
0,10,0.9313725490196079
0,12,0.9951690821256037
0,14,0.8989898989898989
1,0,0.956140350877193
1,2,0.9822695035460994
1,4,0.875227963525836
1,6,0.95
1,8,0.9418604651162791
1,10,0.8118131868131869
1,12,0.7978142076502732
1,14,0.8968253968253967
1,16,0.9526315789473684
1,18,0.822222222222222
1,20,0.9575163398692812
1,22,0.9375
2,1,0.9680851063829787
2,3,0.9627976190476192
2,5,0.9339622641509434
2,7,0.8932291666666667
2,9,0.925925925925926
2,11,0.9640522875816993
2,13,1.0
3,1,0.9912280701754387
3,3,0.9716312056737588
3,5,0.9212121212121211
3,7,0.8846153846153848
3,9,0.8080246913580248
3,11,0.856807511737089
3,13,0.7453703703703703
3,15,0.7115384615384616
4,1,0.9734848484848484
4,3,0.951388888888889
4,5,0.9583333333333333
4,7,0.9455128205128205
4,9,0.9150943396226415
4,11,0.7748538011695905
4,13,0.861952861952862
4,15,0.911111111111111
5,0,0.9924242424242424
5,2,0.9693877551020408
5,4,0.9162087912087912
5,6,0.8113207547169812
5,8,0.8880208333333334
5,10,0.9451659451659453
5,12,0.8528138528138527
5,14,0.9875
6,1,0.9375
6,3,0.95
6,5,0.9459459459459459
6,7,0.9591836734693877
6,9,0.9323467230443975
6,11,0.8421052631578947
7,0,0.8583333333333334
7,2,0.990909090909091
7,4,0.8899038461538462
7,6,0.8770114942528735
7,8,0.6345029239766083
7,10,0.8770491803278689
7,12,0.8886198547215497
7,14,1.0
7,16,1.0
8,1,0.9864864864864865
8,3,0.9841269841269842
8,5,0.9433333333333335
8,7,0.9055555555555556
8,9,1.0
8,11,0.8954248366013071
9,1,0.9868421052631579
9,3,0.9947916666666666
9,5,0.9313725490196079
9,7,0.9622641509433962
9,9,0.9557823129251701
9,11,0.7705128205128206
9,13,0.898901098901099
9,15,0.851063829787234
10,1,0.9871794871794872
10,3,0.9645390070921986
10,5,0.9619565217391305
10,7,0.8584795321637427
10,9,0.8559322033898308
10,11,0.8666666666666665
10,13,0.7888888888888889
10,15,0.45000000000000007
10,17,0.9911634756995581
10,19,0.7916666666666669
11,1,0.9491228070175438
11,3,0.8954802259887006
11,5,0.8825
11,7,0.7942212825933758
11,9,0.9855072463768116
11,11,0.9319248826291082
11,13,0.8823529411764706
11,15,0.9197530864197531
11,17,0.9036918138041732
11,19,0.5709876543209876
12,1,0.9482758620689655
12,3,0.9196969696969697
12,5,0.9449152542372882
12,7,0.8602941176470589
12,9,0.9040697674418605
12,11,0.9917582417582418
12,13,0.4840277777777776
12,15,0.6004566210045661
12,17,0.7681159420289856
13,1,1.0
13,3,0.9117647058823528
13,5,0.9380952380952382
13,7,0.9743589743589743
13,9,0.8796296296296297
13,11,0.7992177314211214
13,13,0.9368888888888891
13,15,0.7062841530054647
13,17,0.8558994197292072
13,19,0.9706959706959708
13,21,0.9782771535580523
13,23,0.5428571428571421
14,1,0.8991869918699186
14,3,0.9576023391812866
14,5,0.923611111111111
14,7,0.9741379310344828
14,9,0.7149122807017542
14,11,0.6952479338842975
14,13,0.7537254901960784
14,15,0.6592039800995022
14,17,0.5200000000000002
15,0,0.9642276422764228
15,2,0.98
15,4,0.9444444444444445
15,6,0.9217687074829933
15,8,0.8836477987421384
15,10,0.7916666666666663
15,12,1.0
16,1,1.0
16,3,0.992248062015504
16,5,0.9086538461538461
16,7,0.9141414141414141
16,9,0.9385964912280703
16,11,0.9333333333333336
16,13,0.747685185185185
17,0,0.981060606060606
17,2,0.9659090909090909
17,4,0.9716981132075472
17,6,0.932142857142857
17,8,0.8675213675213674
17,10,1.0
18,0,0.9795918367346939
18,2,0.9351851851851853
18,4,0.9495614035087718
18,6,0.9198113207547169
18,8,0.8095238095238093
18,10,0.8313953488372093
18,12,0.8117647058823529
18,14,0.4978873239436618
18,16,0.5368421052631577
19,0,0.9802631578947368
19,2,0.9111111111111111
19,4,0.9920634920634921
19,6,0.9350877192982456
19,8,0.9264705882352942
19,10,0.8975672215108838
19,12,0.9245283018867924
20,1,0.9429824561403507
20,3,0.9933333333333333
20,5,0.9173333333333333
20,7,0.8983050847457629
20,9,0.8406193078324227
20,11,0.851851851851852
20,13,0.9718468468468469
20,15,0.9773391812865498
20,17,0.628205128205128
21,1,1.0
21,3,0.9474137931034483
21,5,0.901488095238095
21,7,0.9116666666666666
21,9,0.8742138364779874
21,11,0.8750000000000002
21,13,0.8606557377049178
21,15,0.6811594202898551
22,0,0.9602272727272727
22,2,0.9734848484848485
22,4,0.967948717948718
22,6,0.965986394557823
22,8,0.9041666666666667
22,10,0.9513888888888888
