game,move,mean,median,max
0,1,13.558441558441558,16.0,17
0,3,9.336538461538462,10.0,12
0,5,6.924137931034482,8.0,9
0,7,5.173913043478261,6.0,7
0,9,5.2706766917293235,6.0,6
0,11,3.611111111111111,4.0,5
1,1,11.426829268292684,13.0,16
1,3,7.40625,8.0,11
1,5,6.702247191011236,8.0,9
1,7,5.465,6.0,10
1,9,5.870786516853933,6.0,11
1,11,2.4166666666666665,3.0,3
2,1,7.795918367346939,8.0,11
2,3,6.725925925925926,7.0,10
2,5,5.301675977653631,6.0,8
2,7,3.98744769874477,4.0,6
3,1,9.188034188034187,10.0,11
3,3,6.710982658959537,8.0,9
3,5,5.173913043478261,6.0,7
3,7,5.129729729729729,6.0,8
3,9,4.651785714285714,5.0,7
4,0,9.266666666666667,10.0,15
4,2,11.365591397849462,13.0,16
4,4,7.56390977443609,8.0,10
4,6,6.583333333333333,7.0,10
4,8,4.854671280276817,6.0,6
4,10,3.583497053045187,4.0,4
5,1,10.466019417475728,11.0,15
5,3,6.827067669172933,7.0,10
5,5,5.829787234042553,6.0,8
5,7,4.71,5.0,7
5,9,4.128404669260701,4.0,6
5,11,4.891566265060241,5.0,6
6,1,9.377551020408163,10.0,14
6,3,6.815789473684211,7.0,10
6,5,6.815789473684211,7.0,10
6,7,6.731543624161074,7.0,10
6,9,6.197860962566845,7.0,9
6,11,4.96039603960396,6.0,7
7,1,11.0,13.0,18
7,3,10.936842105263159,12.0,16
7,5,8.419354838709678,9.0,12
7,7,6.01010101010101,7.0,9
7,9,2.876923076923077,3.0,4
8,0,10.641304347826088,11.5,16
8,2,9.69158878504673,10.0,14
8,4,9.460176991150442,10.0,13
8,6,6.181286549707602,6.0,9
8,8,5.149560117302053,6.0,6
8,10,4.924187725631769,5.0,6
8,12,3.195945945945946,3.0,5
9,0,10.235772357723578,11.0,13
9,2,6.768656716417911,7.0,10
9,4,6.2026143790849675,6.0,9
9,6,5.270531400966184,6.0,7
9,8,5.309608540925267,6.0,6
9,10,3.700808625336927,4.0,5
9,12,5.127777777777778,6.0,6
9,14,4.308474576271187,4.0,6
10,0,6.825757575757576,7.0,10
10,2,7.7481481481481485,8.0,12
10,4,6.127167630057803,7.0,10
10,6,6.785185185185185,7.0,10
10,8,6.47953216374269,7.0,10
10,10,5.502487562189055,6.0,7
10,12,4.484177215189874,5.0,6
11,1,7.190476190476191,8.0,10
11,3,6.3584905660377355,7.0,8
11,5,4.371541501976284,4.0,6
11,7,4.987124463519313,6.0,7
11,9,5.011583011583012,5.0,6
11,11,5.432950191570881,6.0,6
12,1,8.013605442176871,8.0,11
12,3,6.1466666666666665,6.0,9
12,5,5.9890710382513666,7.0,10
12,7,6.01595744680851,6.0,9
12,9,5.520618556701031,6.0,8
12,11,4.953488372093023,5.0,6
12,13,4.293333333333333,5.0,6
13,0,9.11320754716981,10.0,13
13,2,8.866141732283465,9.0,12
13,4,5.93956043956044,6.0,8
13,6,5.612244897959184,6.0,8
13,8,6.2756410256410255,7.0,10
13,10,5.125,6.0,7
13,12,4.372549019607843,4.0,7
14,1,8.966101694915254,10.0,11
14,3,6.481481481481482,7.0,9
14,5,5.904040404040404,6.0,9
14,7,4.86328125,5.0,6
14,9,4.8,5.0,7
15,1,10.827956989247312,12.0,15
15,3,8.743589743589743,9.0,12
15,5,6.95483870967742,7.0,10
15,7,4.4,5.0,8
16,1,8.841463414634147,10.0,10
16,3,5.606936416184971,6.0,8
16,5,5.130890052356021,6.0,7
16,7,5.198895027624309,6.0,8
16,9,4.681274900398407,5.0,6
17,1,10.956521739130435,12.0,14
17,3,8.29559748427673,9.0,11
17,5,6.092592592592593,6.0,9
17,7,4.3584070796460175,5.0,5
17,9,4.614785992217898,5.0,6
18,0,8.982456140350877,10.0,11
18,2,8.296610169491526,9.0,12
18,4,7.844961240310077,9.0,12
18,6,5.447236180904523,6.0,7
18,8,4.428,4.0,7
19,0,8.835820895522389,10.0,11
19,2,6.76056338028169,8.0,9
19,4,5.554945054945055,6.0,9
19,6,5.478947368421053,6.0,8
19,8,4.686507936507937,5.0,6
19,10,3.624413145539906,4.0,4
20,0,9.09009009009009,10.0,12
20,2,9.075471698113208,10.0,14
20,4,8.974358974358974,10.0,13
20,6,7.649635036496351,9.0,10
20,8,5.578260869565217,6.0,7
20,10,4.415441176470588,4.0,6
21,1,15.311475409836065,17.0,22
21,3,12.880434782608695,14.0,17
21,5,10.901098901098901,12.0,15
21,7,8.165562913907285,9.0,12
21,9,5.180555555555555,6.0,6
21,11,4.0395256916996045,5.0,5
22,0,8.355072463768115,9.0,12
22,2,8.576271186440678,9.0,12
22,4,6.7898550724637685,7.0,11
22,6,7.451612903225806,8.0,11
22,8,5.768115942028985,6.0,10
22,10,5.920634920634921,7.0,8
23,0,10.073684210526316,11.0,15
23,2,10.326315789473684,11.0,14
23,4,6.882352941176471,7.0,11
23,6,5.102941176470588,6.0,7
23,8,4.888888888888889,5.0,8
24,0,8.7008547008547,10.0,11
24,2,7.35251798561151,8.0,10
24,4,7.118918918918919,8.0,10
24,6,5.881057268722467,6.0,9
24,8,5.166666666666667,6.0,8
24,10,6.352380952380952,7.0,8
24,12,4.636923076923077,5.0,6
25,1,8.724770642201834,10.0,13
25,3,7.878571428571429,8.0,12
25,5,6.031413612565445,7.0,9
25,7,6.2026143790849675,6.0,9
25,9,5.049180327868853,6.0,6
25,11,3.74017094017094,4.0,4
26,1,10.245283018867925,11.0,14
