game,move,expl_rate
0,0,1.0
0,2,0.9230769230769231
0,4,1.0
0,6,1.0
0,8,0.9591836734693877
0,10,1.0
0,12,0.975
1,0,1.0
1,2,0.8571428571428571
1,4,0.9642857142857143
1,6,0.8771929824561402
1,8,1.0
1,10,0.8571428571428571
1,12,1.0
1,14,0.9607843137254903
1,16,0.6555555555555556
1,18,0.65
1,20,0.6625
2,0,0.9285714285714286
2,2,0.9333333333333333
2,4,0.9142857142857144
2,6,0.9411764705882353
2,8,0.9285714285714286
2,10,0.9705882352941176
2,12,0.8222222222222221
3,0,0.9285714285714286
3,2,0.9642857142857143
3,4,0.8666666666666667
3,6,0.9642857142857143
3,8,0.93
3,10,0.6041666666666666
3,12,0.6726190476190476
3,14,0.6875
4,0,0.9230769230769231
4,2,0.9333333333333333
4,4,0.9666666666666667
4,6,0.8095238095238095
4,8,1.0
4,10,0.5466666666666666
4,12,0.5433333333333333
4,14,0.5399999999999999
4,16,0.5989583333333334
4,18,0.5857142857142856
4,20,0.48245614035087714
5,1,0.8974358974358974
5,3,0.9464285714285714
5,5,0.9
5,7,1.0
5,9,0.9852941176470589
5,11,0.953125
5,13,0.7208333333333332
5,15,0.6
5,17,0.8
5,19,0.5512820512820513
5,21,0.2642857142857143
5,23,0.32386363636363635
6,0,1.0
6,2,0.9333333333333333
6,4,1.0
6,6,0.9666666666666667
6,8,0.9736842105263158
6,10,1.0
6,12,0.7667984189723321
6,14,0.6944444444444445
7,1,0.9615384615384616
7,3,0.8833333333333333
7,5,0.873015873015873
7,7,0.888888888888889
7,9,0.8796296296296297
7,11,0.9561403508771928
7,13,0.5833333333333335
7,15,0.8409090909090909
7,17,0.96
7,19,0.7777777777777778
7,21,0.350877192982456
7,23,0.5227272727272727
8,1,1.0
8,3,0.9117647058823529
8,5,0.9
8,7,0.775
8,9,0.8299999999999998
8,11,0.8500000000000001
8,13,0.9285714285714286
8,15,0.8289473684210527
8,17,0.890625
9,1,1.0
9,3,0.9333333333333333
9,5,0.9555555555555556
9,7,0.921875
9,9,0.9183673469387754
9,11,0.6862745098039218
9,13,0.65
9,15,0.5333333333333333
9,17,0.30000000000000004
9,19,0.6111111111111112
9,21,0.5974025974025973
9,23,0.7102564102564103
10,0,0.9230769230769231
10,2,0.9555555555555556
10,4,0.9285714285714285
10,6,0.8571428571428572
10,8,0.9305555555555556
10,10,0.6611111111111112
10,12,1.0
10,14,0.875
10,16,0.34000000000000014
10,18,0.4166666666666666
10,20,0.5729166666666666
11,0,0.9642857142857143
11,2,0.9642857142857143
11,4,0.9722222222222222
11,6,0.8169934640522875
11,8,0.8229166666666667
11,10,0.6754385964912281
11,12,0.8627450980392156
12,1,0.9333333333333333
12,3,0.8666666666666667
12,5,0.9351851851851851
