game,move,num_playouts,mean_num_playouts_per_node
0,1,244,10.166666666666666
0,3,253,8.161290322580646
0,5,261,5.553191489361702
0,7,274,4.491803278688525
0,9,271,3.6133333333333333
0,11,277,3.6447368421052633
0,13,275,3.7162162162162162
0,15,283,3.675324675324675
1,0,253,4.865384615384615
1,2,267,5.680851063829787
1,4,256,6.2439024390243905
1,6,259,5.285714285714286
1,8,261,6.069767441860465
1,10,267,3.869565217391304
1,12,264,5.176470588235294
1,14,270,3.5526315789473686
1,16,224,4.48
2,0,247,6.675675675675675
2,2,245,7.65625
2,4,260,5.6521739130434785
2,6,257,4.849056603773585
2,8,267,3.034090909090909
2,10,268,3.5733333333333333
2,12,281,3.2298850574712645
2,14,280,3.45679012345679
3,1,249,8.586206896551724
3,3,255,5.930232558139535
3,5,262,5.038461538461538
3,7,262,4.517241379310345
3,9,268,3.152941176470588
3,11,295,2.706422018348624
3,13,297,3.2637362637362637
3,15,178,2.4383561643835616
4,1,247,7.264705882352941
4,3,255,6.071428571428571
4,5,252,7.411764705882353
4,7,261,5.4375
4,9,265,5.0
4,11,276,3.6315789473684212
4,13,279,3.72
4,15,292,3.6049382716049383
5,1,247,6.861111111111111
5,3,255,5.425531914893617
5,5,269,4.637931034482759
5,7,260,5.0
5,9,158,4.388888888888889
6,0,251,6.275
6,2,258,5.26530612244898
6,4,260,5.6521739130434785
6,6,268,4.0
6,8,270,4.821428571428571
6,10,285,3.6538461538461537
6,12,268,3.2289156626506026
6,14,275,2.7777777777777777
6,16,273,3.8450704225352115
6,18,313,3.0686274509803924
7,1,254,5.291666666666667
7,3,254,5.291666666666667
7,5,254,4.980392156862745
7,7,252,5.361702127659575
7,9,268,3.5733333333333333
7,11,268,3.5733333333333333
7,13,269,3.0224719101123596
7,15,291,2.91
7,17,193,4.1063829787234045
8,0,253,6.170731707317073
8,2,252,6.0
8,4,252,5.25
8,6,253,5.622222222222222
8,8,262,3.8529411764705883
8,10,276,3.8333333333333335
8,12,276,3.72972972972973
8,14,294,3.458823529411765
8,16,293,1.6647727272727273
8,18,271,1.5310734463276836
8,20,120,2.3529411764705883
9,0,245,8.448275862068966
9,2,257,7.5588235294117645
9,4,261,5.4375
9,6,257,3.5205479452054793
9,8,271,3.3048780487804876
9,10,282,3.3176470588235296
9,12,282,2.389830508474576
9,14,273,1.7727272727272727
10,1,256,5.446808510638298
10,3,252,6.461538461538462
10,5,263,5.595744680851064
10,7,268,4.466666666666667
10,9,272,3.7260273972602738
10,11,268,4.620689655172414
10,13,272,3.5324675324675323
10,15,269,3.635135135135135
10,17,261,4.5
11,0,255,6.071428571428571
11,2,250,5.555555555555555
11,4,260,5.416666666666667
11,6,266,5.018867924528302
11,8,269,4.138461538461539
11,10,280,3.835616438356164
11,12,292,3.0103092783505154
12,0,260,5.416666666666667
12,2,258,5.0588235294117645
12,4,260,5.531914893617022
12,6,259,4.111111111111111
12,8,262,4.366666666666666
12,10,265,3.8405797101449277
12,12,270,3.9705882352941178
12,14,276,3.8333333333333335
12,16,285,4.014084507042254
13,1,245,8.166666666666666
13,3,263,4.241935483870968
13,5,264,3.9402985074626864
13,7,270,4.090909090909091
13,9,264,3.9402985074626864
13,11,266,2.7142857142857144
13,13,281,3.8493150684931505
13,15,289,3.247191011235955
14,1,242,9.307692307692308
14,3,253,9.37037037037037
14,5,260,5.3061224489795915
14,7,272,3.8857142857142857
14,9,272,4.0
14,11,266,3.41025641025641
14,13,283,3.3294117647058825
14,15,295,2.36
14,17,258,2.2241379310344827
15,1,249,8.3
15,3,252,7.636363636363637
15,5,253,6.487179487179487
15,7,258,5.375
15,9,264,4.125
15,11,270,3.6
15,13,265,2.3451327433628317
15,15,292,1.813664596273292
16,0,247,6.861111111111111
16,2,248,8.857142857142858
16,4,252,7.875
16,6,258,6.142857142857143
16,8,268,4.466666666666667
16,10,273,2.967391304347826
16,12,276,3.0
16,14,207,4.3125
17,0,254,6.864864864864865
17,2,260,5.777777777777778
17,4,267,4.684210526315789
17,6,265,4.732142857142857
17,8,255,5.3125
17,10,264,4.061538461538461
17,12,294,3.340909090909091
17,14,58,2.5217391304347827
17,16,189,3.857142857142857
18,1,250,7.142857142857143
18,3,251,6.275
18,5,253,5.5
18,7,261,4.745454545454545
18,9,266,5.018867924528302
18,11,268,4.466666666666667
18,13,275,3.5256410256410255
18,15,272,3.7777777777777777
19,1,254,8.466666666666667
19,3,252,7.411764705882353
19,5,248,8.266666666666667
19,7,259,4.389830508474576
19,9,270,3.9130434782608696
19,11,290,3.1868131868131866
19,13,291,3.197802197802198
20,1,252,7.411764705882353
20,3,263,5.1568627450980395
20,5,283,3.369047619047619
20,7,268,3.9411764705882355
20,9,174,4.35
21,1,249,8.3
21,3,261,5.931818181818182
21,5,273,3.9
21,7,279,3.9295774647887325
21,9,269,4.26984126984127
21,11,304,3.2
21,13,327,2.680327868852459
22,1,244,7.625
22,3,249,6.72972972972973
22,5,259,4.886792452830188
22,7,272,4.610169491525424
22,9,267,4.52542372881356
22,11,268,3.392405063291139
22,13,283,3.2528735632183907
23,1,252,6.3
23,3,262,5.24
23,5,253,5.883720930232558
23,7,255,5.3125
23,9,260,4.642857142857143
23,11,272,3.9420289855072466
23,13,291,3.88
24,1,251,7.382352941176471
24,3,257,6.425
24,5,254,5.906976744186046
24,7,259,6.317073170731708
24,9,271,4.106060606060606
24,11,271,3.4743589743589745
24,13,88,2.75
24,15,288,2.9690721649484537
24,17,291,3.9863013698630136
25,1,247,7.057142857142857
25,3,264,4.8
25,5,267,3.926470588235294
25,7,267,4.306451612903226
25,9,275,3.7162162162162162
25,11,268,2.5046728971962615
25,13,276,3.6315789473684212
26,1,263,6.116279069767442
26,3,264,4.981132075471698
26,5,261,4.209677419354839
26,7,269,4.203125
26,9,272,3.5789473684210527
26,11,269,3.736111111111111
26,13,270,3.3333333333333335
26,15,288,3.84
26,17,271,3.6133333333333333
27,1,254,7.055555555555555
27,3,256,5.446808510638298
27,5,257,5.840909090909091
27,7,251,6.435897435897436
27,9,267,4.944444444444445
27,11,274,4.2153846153846155
27,13,288,3.0638297872340425
28,0,260,4.193548387096774
28,2,261,4.660714285714286
28,4,267,3.4675324675324677
28,6,267,3.104651162790698
28,8,271,3.985294117647059
28,10,267,3.608108108108108
28,12,272,3.1264367816091956
28,14,270,3.5526315789473686
29,1,259,5.18
29,3,272,4.25
29,5,255,6.219512195121951
29,7,255,6.071428571428571
29,9,264,3.2195121951219514
29,11,266,3.7464788732394365
29,13,270,3.6986301369863015
30,1,246,7.454545454545454
30,3,259,7.194444444444445
30,5,275,3.9855072463768115
30,7,286,3.2134831460674156
30,9,280,3.7333333333333334
30,11,321,2.7435897435897436
30,13,268,3.9411764705882355
30,15,280,3.835616438356164
31,1,261,5.8
31,3,263,5.844444444444444
31,5,250,8.064516129032258
31,7,259,5.630434782608695
31,9,268,3.8285714285714287
31,11,283,3.8767123287671232
31,13,284,3.688311688311688
31,15,293,3.447058823529412
32,1,255,7.5
32,3,260,5.6521739130434785
32,5,259,4.4655172413793105
32,7,269,4.075757575757576
32,9,272,3.1627906976744184
32,11,277,3.551282051282051
32,13,291,4.041666666666667
32,15,112,4.148148148148148
33,1,259,5.886363636363637
33,3,257,5.244897959183674
33,5,257,4.7592592592592595
33,7,262,3.91044776119403
33,9,266,3.5
33,11,270,3.6
33,13,272,3.675675675675676
33,15,287,3.4578313253012047
34,1,260,5.777777777777778
34,3,253,6.487179487179487
34,5,266,5.115384615384615
34,7,257,5.468085106382978
34,9,263,4.962264150943396
34,11,272,4.184615384615385
34,13,294,3.8684210526315788
35,0,244,7.176470588235294
35,2,257,5.976744186046512
35,4,258,4.867924528301887
35,6,251,6.435897435897436
35,8,254,6.0476190476190474
35,10,267,3.926470588235294
35,12,271,2.4414414414414414
35,14,277,2.8556701030927836
36,0,252,6.3
36,2,251,6.605263157894737
36,4,263,5.595744680851064
36,6,264,5.28
36,8,271,3.6621621621621623
36,10,255,4.553571428571429
36,12,264,3.0344827586206895
36,14,287,3.188888888888889
36,16,264,3.3417721518987342
36,18,317,3.4086021505376345
36,20,232,2.5217391304347827
37,0,252,6.0
37,2,258,6.2926829268292686
37,4,264,6.0
37,6,274,4.807017543859649
37,8,266,3.546666666666667
37,10,270,3.176470588235294
37,12,264,2.4220183486238533
37,14,282,3.2413793103448274
37,16,283,3.5375
37,18,277,3.551282051282051
38,1,247,7.057142857142857
38,3,249,5.413043478260869
38,5,252,5.478260869565218
38,7,264,4.8
38,9,268,3.526315789473684
38,11,280,3.0434782608695654
38,13,294,4.027397260273973
39,1,254,5.183673469387755
39,3,265,4.818181818181818
39,5,268,4.253968253968254
39,7,267,4.8545454545454545
39,9,277,3.7432432432432434
39,11,273,3.1379310344827585
39,13,318,3.087378640776699
40,0,252,6.461538461538462
40,2,254,6.684210526315789
40,4,260,4.7272727272727275
40,6,263,4.5344827586206895
40,8,257,5.14
40,10,266,3.2839506172839505
40,12,276,4.0
40,14,274,4.029411764705882
40,16,268,4.32258064516129
40,18,286,3.8133333333333335
40,20,282,4.086956521739131
41,0,256,5.446808510638298
41,2,246,7.0285714285714285
41,4,258,5.863636363636363
41,6,254,5.08
41,8,265,3.6805555555555554
41,10,263,3.757142857142857
41,12,291,2.5982142857142856
41,14,291,2.9693877551020407
41,16,268,3.308641975308642
41,18,299,2.794392523364486
41,20,284,2.84
42,0,255,6.538461538461538
42,2,251,6.275
42,4,265,5.760869565217392
42,6,272,3.5789473684210527
42,8,268,3.9411764705882355
42,10,272,4.059701492537314
42,12,264,3.7183098591549295
42,14,269,3.0224719101123596
42,16,284,3.380952380952381
42,18,277,3.4625
42,20,270,3.6486486486486487
42,22,268,2.881720430107527
43,1,245,7.65625
43,3,256,5.019607843137255
43,5,270,3.8028169014084505
43,7,266,3.546666666666667
43,9,272,3.4
43,11,279,3.36144578313253
43,13,308,3.111111111111111
43,15,292,4.0
44,0,260,6.5
44,2,264,5.5
44,4,252,5.478260869565218
44,6,255,5.543478260869565
44,8,268,4.466666666666667
44,10,288,3.4698795180722892
44,12,271,3.0795454545454546
44,14,312,1.411764705882353
45,0,255,8.793103448275861
45,2,250,8.064516129032258
45,4,254,5.291666666666667
45,6,262,5.137254901960785
45,8,267,4.603448275862069
45,10,270,2.621359223300971
45,12,286,3.3255813953488373
45,14,285,3.8513513513513513
45,16,294,3.2666666666666666
46,0,259,6.023255813953488
46,2,261,5.22
46,4,270,4.576271186440678
46,6,266,4.222222222222222
46,8,257,4.079365079365079
46,10,248,7.75
46,12,267,5.037735849056604
46,14,273,3.1744186046511627
47,0,250,6.25
47,2,257,5.976744186046512
47,4,258,6.142857142857143
47,6,252,6.461538461538462
47,8,260,5.2
47,10,270,3.6986301369863015
47,12,266,2.860215053763441
48,1,254,8.193548387096774
48,3,251,5.837209302325581
48,5,262,4.5964912280701755
48,7,256,5.953488372093023
48,9,270,4.090909090909091
48,11,284,3.227272727272727
48,13,313,3.0686274509803924
49,0,250,7.575757575757576
49,2,249,7.323529411764706
49,4,254,6.864864864864865
49,6,254,5.08
49,8,260,5.416666666666667
49,10,196,4.0
50,1,239,9.192307692307692
50,3,250,7.575757575757576
50,5,256,5.818181818181818
50,7,266,4.092307692307692
50,9,267,4.684210526315789
50,11,270,3.75
50,13,274,2.795918367346939
50,15,280,2.08955223880597
50,17,360,2.903225806451613
50,19,282,1.7961783439490446
50,21,291,3.548780487804878
51,1,258,6.972972972972973
51,3,260,6.046511627906977
51,5,263,4.311475409836065
51,7,268,4.872727272727273
51,9,269,3.3209876543209877
51,11,276,3.942857142857143
51,13,291,2.4661016949152543
51,15,284,2.3278688524590163
52,1,257,5.468085106382978
52,3,252,5.8604651162790695
52,5,242,7.117647058823529
52,7,253,6.487179487179487
52,9,265,4.568965517241379
52,11,286,3.2873563218390807
53,1,255,5.204081632653061
53,3,271,4.754385964912281
53,5,261,5.22
53,7,272,4.317460317460317
53,9,267,3.6575342465753424
54,0,256,6.4
54,2,252,7.2
54,4,262,5.24
54,6,260,4.333333333333333
54,8,258,5.0588235294117645
54,10,272,3.7260273972602738
54,12,273,2.625
54,14,318,2.12
55,1,257,6.2682926829268295
55,3,266,4.925925925925926
55,5,271,3.6133333333333333
55,7,285,3.9583333333333335
55,9,276,3.5844155844155843
56,1,252,7.411764705882353
56,3,260,5.098039215686274
56,5,264,4.888888888888889
56,7,270,4.655172413793103
56,9,272,3.1264367816091956
56,11,301,2.894230769230769
56,13,289,3.7051282051282053
56,15,300,3.1578947368421053
57,0,262,6.238095238095238
57,2,263,5.844444444444444
57,4,266,4.586206896551724
57,6,266,4.586206896551724
57,8,270,4.655172413793103
57,10,272,3.4430379746835444
57,12,275,4.296875
57,14,295,3.2777777777777777
58,1,257,6.425
58,3,254,6.864864864864865
58,5,264,5.5
58,7,260,5.2
58,9,264,3.7183098591549295
59,0,252,7.411764705882353
59,2,260,6.046511627906977
59,4,259,4.709090909090909
59,6,259,4.980769230769231
59,8,270,3.75
59,10,275,3.0555555555555554
59,12,271,3.3048780487804876
59,14,429,2.145
60,0,252,6.8108108108108105
60,2,256,5.565217391304348
60,4,262,5.038461538461538
60,6,260,5.0
60,8,264,4.8
60,10,267,3.608108108108108
60,12,274,3.186046511627907
60,14,276,2.9361702127659575
60,16,282,3.4390243902439024
60,18,272,3.022222222222222
61,0,246,7.6875
61,2,246,7.6875
61,4,250,6.410256410256411
61,6,253,7.228571428571429
61,8,267,5.037735849056604
61,10,266,3.5945945945945947
62,1,259,5.630434782608695
62,3,267,4.8545454545454545
62,5,270,5.294117647058823
62,7,264,5.076923076923077
62,9,268,3.7222222222222223
62,11,264,3.52
62,13,273,2.814432989690722
62,15,302,3.2127659574468086
63,1,253,6.325
63,3,257,5.244897959183674
63,5,259,5.51063829787234
63,7,262,5.137254901960785
63,9,264,2.64
63,11,276,2.9361702127659575
