game,move,mean,median,max
0,1,9.208333333333334,10.5,15
0,3,7.193548387096774,8.0,11
0,5,5.574468085106383,6.0,9
0,7,4.0,4.0,5
0,9,3.52,4.0,6
0,11,3.4210526315789473,3.0,6
0,13,3.7027027027027026,4.0,5
0,15,3.4805194805194803,4.0,5
1,0,5.480769230769231,6.0,8
1,2,4.702127659574468,5.0,7
1,4,5.7560975609756095,6.0,9
1,6,4.591836734693878,5.0,7
1,8,5.093023255813954,5.0,8
1,10,3.8115942028985508,4.0,6
1,12,4.588235294117647,5.0,7
1,14,3.1184210526315788,3.0,5
1,16,3.5,4.0,5
2,0,6.027027027027027,6.0,11
2,2,7.84375,9.0,12
2,4,5.108695652173913,5.5,9
2,6,4.886792452830188,5.0,8
2,8,3.477272727272727,4.0,5
2,10,3.466666666666667,4.0,5
2,12,2.6551724137931036,3.0,5
2,14,2.4691358024691357,2.0,4
3,1,8.10344827586207,9.0,13
3,3,5.348837209302325,6.0,10
3,5,4.9423076923076925,5.0,8
3,7,4.5,5.0,6
3,9,4.141176470588236,5.0,6
3,11,2.779816513761468,3.0,5
3,13,2.2747252747252746,2.0,4
3,15,1.904109589041096,2.0,3
4,1,7.0,8.0,11
4,3,5.571428571428571,6.0,9
4,5,6.4411764705882355,7.0,10
4,7,4.458333333333333,5.0,7
4,9,4.132075471698113,5.0,6
4,11,4.065789473684211,5.0,5
4,13,3.933333333333333,4.0,5
4,15,3.3580246913580245,4.0,4
5,1,7.222222222222222,8.0,11
5,3,5.872340425531915,6.0,9
5,5,4.241379310344827,5.0,6
5,7,4.6923076923076925,5.0,8
5,9,3.4166666666666665,4.0,5
6,0,6.05,7.0,10
6,2,4.959183673469388,5.0,8
6,4,5.021739130434782,5.5,8
6,6,4.582089552238806,5.0,6
6,8,4.714285714285714,5.0,6
6,10,2.9871794871794872,3.0,5
6,12,3.6144578313253013,4.0,5
6,14,3.242424242424242,3.0,5
6,16,3.6619718309859155,4.0,6
6,18,2.0784313725490198,2.0,3
7,1,6.0,7.0,8
7,3,5.0625,5.0,8
7,5,6.117647058823529,7.0,8
7,7,4.957446808510638,5.0,8
7,9,3.466666666666667,4.0,5
7,11,3.466666666666667,4.0,5
7,13,3.168539325842697,3.0,5
7,15,3.42,4.0,4
7,17,3.893617021276596,4.0,6
8,0,5.804878048780488,7.0,10
8,2,5.4523809523809526,6.0,9
8,4,4.625,5.0,9
8,6,6.488888888888889,8.0,9
8,8,4.3088235294117645,4.5,6
8,10,3.1527777777777777,3.0,6
8,12,3.0405405405405403,3.0,5
8,14,3.5294117647058822,4.0,4
8,16,3.7386363636363638,4.0,4
8,18,4.129943502824859,5.0,5
8,20,1.8431372549019607,2.0,3
9,0,8.448275862068966,9.0,13
9,2,6.911764705882353,7.0,11
9,4,5.208333333333333,5.5,8
9,6,5.232876712328767,6.0,7
9,8,3.7804878048780486,4.0,5
9,10,3.2588235294117647,4.0,5
9,12,3.305084745762712,4.0,4
9,14,3.311688311688312,4.0,4
10,1,6.042553191489362,7.0,9
