game,move,expl_rate
0,1,1.0
0,3,1.0
0,5,0.9527777777777777
0,7,0.9107142857142857
0,9,0.9087301587301587
0,11,0.9301801801801801
0,13,0.8484848484848484
0,15,0.870967741935484
1,0,0.875
1,2,1.0
1,4,0.9629629629629629
1,6,0.9516129032258065
1,8,1.0
1,10,0.90990990990991
1,12,0.95
1,14,0.9627659574468085
1,16,1.0
2,0,0.9833333333333333
2,2,0.9305555555555557
2,4,0.9777777777777777
2,6,0.9732142857142857
2,8,0.9086956521739131
2,10,0.9147286821705424
2,12,0.967391304347826
2,14,1.0
3,1,0.9772727272727273
3,3,0.967741935483871
3,5,0.9195402298850575
3,7,0.8958333333333334
3,9,0.8124999999999998
3,11,0.7769607843137255
3,13,1.0
3,15,0.8777777777777778
4,1,0.9615384615384616
4,3,0.9666666666666667
4,5,1.0
4,7,1.0
4,9,0.984375
4,11,0.8838709677419356
4,13,0.7833333333333332
4,15,0.9314285714285715
5,1,0.9487179487179487
5,3,0.9285714285714286
5,5,0.9333333333333333
5,7,0.921875
5,9,1.0
6,0,0.9597701149425287
6,2,0.9596774193548387
6,4,0.9731182795698925
6,6,0.8222222222222222
6,8,0.884057971014493
6,10,0.9318181818181818
6,12,0.8895348837209303
6,14,0.9130434782608694
6,16,0.8904761904761904
6,18,1.0
7,1,0.9166666666666666
7,3,0.9632352941176471
7,5,0.889655172413793
7,7,0.9779411764705882
7,9,0.9166666666666665
7,11,0.9147286821705425
7,13,0.9142857142857143
7,15,0.8660714285714286
7,17,0.8846153846153846
8,0,0.9444444444444444
8,2,0.9722222222222221
8,4,0.9571428571428572
8,6,0.9076923076923078
8,8,0.8833333333333332
8,10,0.9649122807017545
8,12,0.9385964912280703
8,14,0.9138755980861244
8,16,0.7768595041322314
8,18,0.8760233918128656
8,20,0.8518518518518519
9,0,0.975
9,2,0.9791666666666666
9,4,0.970967741935484
9,6,0.8802721088435375
9,8,0.8947368421052632
9,10,0.8806306306306305
9,12,0.8125
9,14,0.7500000000000006
10,1,0.9032258064516129
10,3,0.9655172413793104
10,5,0.9607142857142856
10,7,0.914141414141414
10,9,0.9444444444444444
10,11,0.9193548387096774
10,13,0.8947368421052632
10,15,0.898148148148148
10,17,0.9166666666666666
11,0,1.0
11,2,0.9379310344827586
11,4,0.9609375
11,6,0.967741935483871
11,8,0.9083694083694084
11,10,0.8678160919540229
11,12,0.8755555555555558
12,0,0.95
12,2,0.9032258064516129
12,4,0.9700000000000001
12,6,0.9059829059829059
12,8,0.8854166666666666
12,10,0.9318181818181818
12,12,0.8611111111111112
12,14,0.8225806451612904
12,16,0.9919354838709677
13,1,0.9365079365079364
13,3,0.9059907834101383
13,5,0.8968253968253967
13,7,0.95
13,9,0.9523809523809523
13,11,0.8531746031746034
13,13,0.791005291005291
13,15,0.9829545454545454
14,1,1.0
14,3,0.9772727272727273
14,5,0.9418367346938775
14,7,0.8282828282828283
14,9,0.8428571428571427
14,11,0.9166666666666666
14,13,0.9642857142857143
14,15,0.6846846846846846
14,17,0.7192982456140351
15,1,1.0
15,3,1.0
15,5,0.9131944444444445
15,7,0.984375
15,9,0.8222222222222222
15,11,0.9142857142857143
15,13,0.9062500000000001
15,15,0.7835294117647059
16,0,0.9599999999999999
16,2,1.0
16,4,0.951388888888889
16,6,0.9807692307692307
16,8,0.875
16,10,0.9148936170212766
16,12,0.9333333333333336
16,14,0.99
17,0,0.9791666666666666
17,2,0.984375
17,4,0.9166666666666669
17,6,0.9090909090909091
17,8,0.9022988505747126
17,10,0.9009009009009009
17,12,0.9036458333333333
17,14,0.9285714285714286
17,16,0.9507575757575758
18,1,0.9615384615384616
18,3,0.9464285714285714
18,5,0.9848484848484849
18,7,0.943809523809524
18,9,0.9482758620689655
18,11,0.8793103448275862
18,13,0.9791666666666666
18,15,0.7878787878787878
19,1,0.9791666666666666
19,3,1.0
19,5,0.9385964912280703
19,7,0.9464285714285714
19,9,0.8809523809523809
19,11,0.9787234042553191
19,13,0.892857142857143
20,1,0.9866666666666667
20,3,0.9633333333333333
20,5,0.7564102564102562
20,7,0.803030303030303
20,9,1.0
21,1,0.97
21,3,0.9130434782608695
21,5,0.9133333333333332
21,7,0.8103448275862069
21,9,0.8787878787878788
21,11,1.0
21,13,0.9338235294117647
22,1,0.96
22,3,0.9567901234567903
22,5,0.9595959595959596
22,7,0.9195402298850575
22,9,0.9191919191919191
22,11,0.8309523809523809
22,13,0.9666666666666667
23,1,0.9033333333333333
23,3,0.9558823529411765
23,5,0.9666666666666667
23,7,0.9022988505747126
23,9,0.871875
23,11,0.8064516129032258
23,13,0.9523809523809523
24,1,0.9866666666666667
24,3,0.9230769230769231
24,5,0.984375
24,7,0.9166666666666666
24,9,0.892156862745098
24,11,0.9282051282051282
24,13,0.9583333333333334
24,15,0.8412698412698411
24,17,0.9785714285714286
25,1,0.9629629629629629
