game,move,expl_rate
0,1,0.9183333333333333
0,3,0.9598214285714286
0,5,0.8615819209039549
0,7,0.8425925925925928
0,9,0.9487179487179486
1,0,0.8989583333333332
1,2,0.948148148148148
1,4,0.8951612903225806
1,6,0.9873417721518988
1,8,0.9186507936507935
2,0,0.9904761904761906
2,2,0.8614285714285714
2,4,0.960655737704918
2,6,0.9508196721311475
2,8,0.9074074074074071
2,10,0.8729166666666666
3,0,0.9066666666666666
3,2,0.9333333333333333
3,4,0.9583333333333335
3,6,0.9855072463768116
3,8,0.9705882352941176
3,10,0.827485380116959
3,12,1.0
4,0,0.9066666666666666
4,2,0.9333333333333333
4,4,0.9119496855345912
4,6,0.8596491228070177
4,8,0.9153439153439155
4,10,0.9913793103448276
4,12,0.7365248226950355
5,1,0.918918918918919
5,3,1.0
5,5,0.9619047619047616
5,7,1.0
5,9,0.9114999999999999
6,1,0.9208333333333332
6,3,0.9321428571428572
6,5,0.90625
6,7,0.9540229885057468
7,0,0.9329268292682927
7,2,1.0
7,4,0.969090909090909
7,6,0.9877450980392157
7,8,0.984934086629002
7,10,0.9112903225806451
7,12,0.9047619047619048
8,1,0.9634146341463414
8,3,0.8759057971014493
8,5,0.9009009009009009
8,7,0.5464285714285714
8,9,0.5849056603773582
9,0,0.99
9,2,0.9387755102040815
9,4,0.9757575757575757
9,6,1.0
9,8,1.0
9,10,0.9641666666666666
10,1,0.9829545454545454
10,3,1.0
10,5,0.9565972222222223
10,7,0.9525
10,9,0.8333333333333331
11,1,0.9795918367346939
11,3,0.9559270516717325
11,5,0.9316939890710383
11,7,0.9827044025157233
11,9,0.8860759493670886
11,11,0.864406779661017
12,0,0.9761904761904763
12,2,0.9251700680272109
12,4,0.9807692307692307
12,6,0.9766666666666666
12,8,0.89367816091954
13,0,1.0
13,2,0.9654088050314465
13,4,0.948148148148148
13,6,0.8879310344827587
13,8,0.8289473684210528
13,10,0.8939759036144579
14,0,1.0
14,2,1.0
14,4,0.9099378881987579
14,6,0.9827441077441078
14,8,0.9463276836158189
14,10,0.8668831168831169
14,12,0.68359375
15,1,0.9517543859649122
15,3,0.8915254237288136
15,5,0.9692307692307692
15,7,0.7444444444444447
15,9,1.0
15,11,0.8862973760932945
16,1,1.0
16,3,0.9819819819819818
16,5,0.9833333333333333
16,7,0.9761904761904762
17,1,0.9935483870967742
17,3,0.9814814814814815
17,5,0.8354838709677421
17,7,0.7938596491228069
17,9,1.0
17,11,0.9863013698630136
17,13,0.5952380952380952
18,1,0.9736842105263158
18,3,0.9705882352941176
18,5,0.9477124183006534
18,7,1.0
19,0,0.9176829268292683
19,2,0.92
19,4,0.9444444444444444
19,6,0.9248366013071896
19,8,0.9893617021276596
19,10,0.8814814814814813
19,12,0.9564516129032258
20,1,0.975
20,3,0.9489795918367347
20,5,1.0
20,7,1.0
20,9,0.9
21,1,1.0
21,3,1.0
21,5,0.9149999999999998
21,7,0.90625
22,1,0.9521276595744681
22,3,0.8879310344827587
22,5,0.8636363636363638
22,7,0.9912280701754386
22,9,0.8586956521739131
23,0,0.9539473684210527
23,2,0.9090909090909091
23,4,0.8456284153005464
23,6,0.8387096774193551
23,8,0.8713450292397662
23,10,0.9430379746835443
23,12,0.7752976190476192
23,14,0.525974025974026
24,0,0.8622448979591837
24,2,0.9346405228758169
24,4,0.9753086419753088
24,6,0.9543378995433789
24,8,0.8875
25,0,0.8588435374149662
25,2,0.9380952380952382
25,4,0.9156746031746034
25,6,1.0
25,8,0.9966101694915254
25,10,0.9685990338164252
26,1,0.99
26,3,0.9180790960451977
26,5,0.9230769230769231
26,7,0.5929824561403508
26,9,1.0
27,0,0.9722222222222222
27,2,0.9059829059829059
27,4,0.9047619047619048
27,6,1.0
27,8,0.8575757575757577
28,1,0.975
28,3,0.9333333333333335
28,5,0.9303030303030304
28,7,0.8535353535353536
28,9,1.0
29,0,0.9066666666666666
29,2,0.9333333333333333
29,4,0.9278846153846154
29,6,1.0
29,8,0.9212121212121213
29,10,0.889344262295082
29,12,0.7540983606557375
30,0,0.9456521739130435
30,2,0.9887005649717514
30,4,0.9278846153846154
30,6,0.9438775510204082
30,8,0.8387096774193551
30,10,0.6775956284153005
30,12,0.9876543209876543
30,14,0.8694915254237289
31,0,1.0
31,2,0.9290780141843973
31,4,0.9316939890710383
31,6,0.9542483660130718
31,8,0.8663793103448277
31,10,0.8590163934426229
31,12,0.9301075268817203
31,14,0.9065656565656567
31,16,0.8155737704918032
31,18,0.9166666666666665
32,1,0.9208333333333332
32,3,0.9649122807017544
32,5,0.8869047619047619
32,7,0.9180790960451978
32,9,0.8981481481481481
32,11,1.0
33,1,0.9354838709677419
33,3,0.959322033898305
33,5,0.7916666666666667
33,7,0.9397163120567377
33,9,0.9004975124378111
33,11,0.8484848484848485
34,0,0.9636752136752136
34,2,0.982456140350877
34,4,0.9561224489795919
34,6,0.9112021857923498
34,8,1.0
34,10,0.555952380952381
35,0,0.9066666666666666
35,2,0.9619565217391305
35,4,0.8953488372093024
35,6,0.9166666666666666
35,8,0.9173469387755103
35,10,0.8454545454545452
35,12,0.8150000000000001
36,1,0.972972972972973
36,3,0.9705882352941176
36,5,0.9612403100775194
36,7,0.9318181818181818
37,0,1.0
37,2,0.9393939393939393
37,4,0.953125
37,6,1.0
37,8,0.8939393939393939
37,10,0.9632034632034631
37,12,0.7230769230769231
38,1,0.9651162790697675
38,3,0.967948717948718
38,5,0.9918699186991871
38,7,0.977366255144033
38,9,0.8214285714285715
39,1,1.0
39,3,0.9591836734693877
39,5,1.0
39,7,0.9087301587301588
39,9,0.9744897959183674
39,11,0.824074074074074
40,1,0.9795918367346939
40,3,0.9598214285714286
40,5,0.8463276836158192
40,7,0.8489583333333334
40,9,0.9583333333333334
41,1,0.975
41,3,0.9872549019607844
41,5,0.9814814814814814
41,7,0.9469696969696968
41,9,0.8885135135135135
41,11,0.9477351916376305
42,0,0.9891304347826086
42,2,0.9745762711864406
42,4,0.9248366013071896
42,6,0.9607843137254902
42,8,1.0
42,10,0.8439655172413792
43,1,0.972972972972973
43,3,1.0
43,5,0.9814814814814815
43,7,0.8649425287356323
44,0,0.9523809523809523
44,2,1.0
44,4,0.9380952380952382
44,6,0.8709677419354839
44,8,1.0
44,10,0.8545454545454545
44,12,0.868888888888889
45,0,0.9594594594594594
45,2,0.9036585365853658
45,4,1.0
45,6,0.9814814814814815
45,8,0.9833333333333333
45,10,0.9056603773584906
46,0,0.884375
46,2,0.9528301886792453
46,4,0.9669811320754716
46,6,0.9137931034482759
46,8,0.8518518518518517
47,1,0.9736842105263158
47,3,0.9264705882352942
47,5,0.9765957446808512
47,7,0.9705882352941176
48,1,0.88397212543554
48,3,0.9421768707482993
48,5,0.9757575757575756
48,7,0.8661971830985915
48,9,0.9744897959183674
49,1,0.9746376811594203
49,3,0.9774011299435028
49,5,0.8852459016393442
49,7,0.9629629629629629
50,1,0.925
50,3,0.9387755102040815
50,5,0.7816091954022989
50,7,1.0
50,9,0.8050314465408804
50,11,0.9876543209876543
50,13,0.6651785714285714
50,15,0.5967261904761905
51,1,0.95625
51,3,0.9503546099290778
51,5,0.7916666666666667
51,7,0.7916666666666667
51,9,0.8836477987421382
51,11,1.0
52,1,0.9333333333333335
52,3,0.9387755102040815
52,5,0.861111111111111
52,7,0.8532608695652174
53,1,1.0
53,3,0.9863636363636363
53,5,0.9864864864864865
53,7,0.9136904761904762
53,9,0.9878048780487805
53,11,0.9351351351351354
54,1,0.95
54,3,1.0
54,5,0.742937853107345
54,7,0.8055555555555556
55,1,1.0
55,3,0.8888888888888888
55,5,0.819620253164557
55,7,1.0
55,9,1.0
56,1,0.9333333333333335
56,3,0.9387755102040815
56,5,0.9401041666666666
56,7,0.9227053140096617
56,9,0.8885135135135135
56,11,1.0
57,0,0.925
57,2,0.9734848484848485
57,4,0.9401041666666666
57,6,0.8487654320987654
57,8,0.9132420091324199
57,10,0.7280701754385968
57,12,0.9576530612244899
58,0,0.99
58,2,0.9803921568627451
58,4,0.9490196078431372
58,6,0.8974358974358975
58,8,0.6589743589743589
59,1,0.9746376811594203
59,3,0.9270833333333333
59,5,0.8974358974358976
59,7,0.9876543209876543
59,9,0.984375
60,1,0.975
60,3,0.9533333333333335
60,5,0.9559748427672957
60,7,0.8913043478260869
60,9,0.8764367816091955
60,11,0.9876543209876543
61,1,0.9423076923076923
61,3,0.9404761904761905
61,5,0.9398907103825135
61,7,0.8143939393939393
61,9,0.9102564102564102
61,11,0.9867724867724869
61,13,0.8562500000000003
62,1,0.9509803921568628
62,3,0.9285714285714286
62,5,0.953030303030303
62,7,0.978448275862069
62,9,0.9136363636363637
62,11,0.9347826086956522
63,1,0.9722222222222221
63,3,0.9482758620689655
63,5,0.9033898305084745
63,7,1.0
63,9,1.0
64,0,0.9615384615384616
64,2,0.975
64,4,0.9746376811594203
64,6,0.861111111111111
64,8,0.9435483870967742
65,1,0.967948717948718
65,3,0.9302325581395352
65,5,0.9876543209876543
65,7,0.9510869565217391
65,9,0.9764150943396226
65,11,0.8836477987421382
66,0,1.0
66,2,0.8978134110787175
66,4,0.9180327868852459
66,6,1.0
66,8,0.987012987012987
66,10,0.9691780821917808
66,12,0.9866666666666667
66,14,0.8552631578947368
66,16,0.9305555555555557
67,0,0.8557823129251703
67,2,0.9479166666666667
67,4,0.9007936507936508
67,6,0.964102564102564
67,8,0.5644067796610172
68,0,0.93
68,2,0.985185185185185
68,4,0.9903846153846154
68,6,0.9095744680851063
68,8,0.8383838383838385
68,10,0.5958333333333333
68,12,0.9166666666666666
69,1,0.9736842105263158
69,3,0.9346405228758169
69,5,0.8852459016393442
69,7,0.9047619047619048
69,9,0.9513888888888888
70,1,0.9785714285714285
70,3,0.9346405228758169
70,5,0.9791666666666666
70,7,0.9597701149425286
71,1,0.9357142857142857
71,3,0.9743589743589743
71,5,0.8307291666666666
71,7,1.0
71,9,0.8666666666666667
72,0,1.0
72,2,0.9111111111111111
72,4,0.9180327868852459
72,6,1.0
72,8,1.0
72,10,0.4747474747474749
73,1,0.9746376811594203
73,3,0.9689265536723164
73,5,0.9814814814814815
73,7,0.9435483870967742
73,9,1.0
74,0,0.9722222222222222
74,2,1.0
74,4,0.9696969696969696
74,6,0.8914141414141415
74,8,1.0
74,10,0.5785714285714286
75,1,0.9634146341463414
75,3,0.9210884353741497
