game,move,num_playouts,mean_num_playouts_per_node
0,1,511,6.551282051282051
0,3,522,6.214285714285714
0,5,528,4.8
0,7,527,4.053846153846154
0,9,548,4.384
1,0,517,6.154761904761905
1,2,521,6.67948717948718
1,4,526,5.0095238095238095
1,6,533,4.516949152542373
1,8,537,3.891304347826087
2,0,509,10.18
2,2,515,5.65934065934066
2,4,518,5.51063829787234
2,6,544,4.730434782608696
2,8,553,4.532786885245901
2,10,544,2.863157894736842
3,0,509,6.132530120481928
3,2,512,7.314285714285714
3,4,528,6.068965517241379
3,6,530,5.096153846153846
3,8,531,4.699115044247788
3,10,508,3.681159420289855
3,12,2199,49.97727272727273
4,0,509,6.132530120481928
4,2,512,7.314285714285714
4,4,514,5.711111111111111
4,6,529,4.723214285714286
4,8,544,4.533333333333333
4,10,592,3.7948717948717947
4,12,609,2.970731707317073
5,1,512,8.827586206896552
5,3,516,6.88
5,5,528,4.8
5,7,550,4.296875
5,9,1088,10.666666666666666
6,1,515,7.357142857142857
6,3,522,5.494736842105263
6,5,522,5.067961165048544
6,7,549,4.6525423728813555
7,0,518,7.194444444444445
7,2,520,7.7611940298507465
7,4,519,6.105882352941176
7,6,523,5.336734693877551
7,8,537,5.066037735849057
7,10,547,4.051851851851852
7,12,549,2.745
8,1,516,8.19047619047619
8,3,528,4.8
8,5,535,4.083969465648855
8,7,561,2.367088607594937
8,9,592,2.3399209486166006
9,0,522,7.054054054054054
9,2,522,6.289156626506024
9,4,537,5.536082474226804
9,6,553,4.253846153846154
9,8,558,4.2272727272727275
9,10,578,3.8026315789473686
10,1,501,8.789473684210526
10,3,506,8.295081967213115
10,5,519,7.013513513513513
10,7,530,5.196078431372549
10,9,1757,31.945454545454545
11,1,511,8.11111111111111
11,3,529,6.151162790697675
11,5,524,5.24
11,7,519,6.740259740259741
11,9,522,3.676056338028169
11,11,546,4.403225806451613
12,0,512,7.013698630136986
12,2,510,6.8
12,4,515,7.253521126760563
12,6,513,6.9324324324324325
12,8,538,4.637931034482759
13,0,511,9.641509433962264
13,2,508,7.154929577464789
13,4,521,6.67948717948718
13,6,533,4.845454545454546
13,8,540,2.9347826086956523
13,10,545,3.132183908045977
