game,move,num_playouts,mean_num_playouts_per_node
0,1,9,2.25
0,3,10,2.0
0,5,7,1.75
0,7,21,1.5
0,9,110,3.3333333333333335
0,11,79,2.0256410256410255
0,13,58,2.32
0,15,93,1.7884615384615385
0,17,30,2.0
1,0,5,1.6666666666666667
1,2,9,2.25
1,4,11,2.2
1,6,19,2.375
1,8,85,3.4
1,10,25,1.9230769230769231
1,12,100,2.4390243902439024
1,14,100,1.5625
1,16,407,3.9901960784313726
1,18,64,1.6842105263157894
1,20,22,1.6923076923076923
2,1,23,2.090909090909091
2,3,150,3.3333333333333335
2,5,86,2.263157894736842
2,7,59,2.4583333333333335
2,9,68,2.4285714285714284
2,11,69,2.3
2,13,37,2.0555555555555554
2,15,28,2.0
2,17,98,2.5789473684210527
2,19,272,3.4430379746835444
2,21,106,2.717948717948718
2,23,102,2.1702127659574466
3,1,9,2.25
3,3,7,1.75
3,5,41,2.7333333333333334
3,7,43,2.6875
3,9,30,2.142857142857143
3,11,885,4.944134078212291
3,13,104,1.9259259259259258
3,15,153,2.353846153846154
3,17,63,2.1724137931034484
3,19,306,2.6608695652173915
3,21,23,1.3529411764705883
4,0,29,3.2222222222222223
4,2,23,2.5555555555555554
4,4,254,6.195121951219512
4,6,83,3.4583333333333335
4,8,50,2.380952380952381
4,10,132,2.23728813559322
4,12,87,1.74
4,14,70,1.320754716981132
4,16,68,1.3076923076923077
4,18,80,1.5384615384615385
4,20,116,1.6571428571428573
4,22,32,1.6
4,24,73,1.042857142857143
4,26,31,2.066666666666667
4,28,23,1.6428571428571428
4,30,23,1.7692307692307692
5,1,29,3.2222222222222223
5,3,39,3.0
5,5,70,2.3333333333333335
5,7,112,2.3333333333333335
5,9,24,1.7142857142857142
5,11,158,3.95
5,13,65,2.096774193548387
5,15,161,2.3
5,17,41,1.4642857142857142
5,19,46,1.3529411764705883
5,21,78,2.4375
5,23,33,2.2
5,25,75,2.5
5,27,24,1.5
6,0,9,2.25
6,2,9,2.25
6,4,11,2.2
6,6,99,3.413793103448276
6,8,59,2.269230769230769
6,10,108,1.9636363636363636
6,12,51,2.125
6,14,51,2.3181818181818183
6,16,49,2.130434782608696
6,18,67,2.161290322580645
6,20,57,2.28
6,22,39,2.6
6,24,29,2.4166666666666665
6,26,33,2.5384615384615383
6,28,33,2.75
6,30,27,2.7
7,0,11,2.2
7,2,645,8.6
7,4,329,6.2075471698113205
7,6,51,2.4285714285714284
7,8,55,2.391304347826087
7,10,180,1.935483870967742
7,12,231,1.65
7,14,179,1.6422018348623852
7,16,136,1.6790123456790123
7,18,75,1.5
7,20,85,1.5740740740740742
7,22,76,2.1714285714285713
7,24,43,2.388888888888889
7,26,24,1.5
8,0,9,2.25
8,2,67,4.466666666666667
8,4,23,2.3
8,6,121,5.761904761904762
8,8,9,1.8
8,10,149,4.138888888888889
8,12,36,2.4
8,14,24,2.0
9,1,1034,12.457831325301205
9,3,29,3.2222222222222223
9,5,308,7.162790697674419
9,7,113,4.52
9,9,280,5.090909090909091
9,11,83,2.9642857142857144
9,13,36,2.5714285714285716
9,15,42,1.9090909090909092
10,1,7,1.75
10,3,44,3.3846153846153846
10,5,248,5.904761904761905
10,7,139,4.964285714285714
10,9,528,7.232876712328767
10,11,82,3.727272727272727
10,13,58,1.7575757575757576
10,15,44,2.2
10,17,22,2.2
11,0,5,1.6666666666666667
11,2,5,1.6666666666666667
11,4,40,4.0
11,6,19,2.375
11,8,71,1.9189189189189189
11,10,101,2.2444444444444445
11,12,62,1.6756756756756757
11,14,85,1.5454545454545454
11,16,66,1.5
11,18,107,2.2291666666666665
12,1,9,2.25
12,3,7,1.75
12,5,19,2.111111111111111
12,7,18,2.0
12,9,470,5.108695652173913
12,11,302,3.0505050505050506
12,13,155,2.421875
12,15,84,1.5272727272727273
12,17,114,1.52
12,19,190,2.5675675675675675
12,21,46,2.090909090909091
12,23,153,1.7790697674418605
12,25,51,1.5
12,27,22,1.375
13,1,9,2.25
13,3,194,6.928571428571429
13,5,256,6.7368421052631575
13,7,121,4.033333333333333
13,9,214,4.037735849056604
13,11,20,2.0
13,13,75,3.0
13,15,86,2.774193548387097
13,17,100,2.6315789473684212
14,0,7,1.75
14,2,11,2.2
14,4,11,2.2
14,6,30,2.142857142857143
14,8,68,2.4285714285714284
14,10,81,1.7234042553191489
14,12,32,2.0
14,14,32,2.0
14,16,49,2.227272727272727
14,18,58,1.5675675675675675
14,20,24,1.7142857142857142
14,22,47,2.1363636363636362
15,0,59,4.916666666666667
15,2,11,2.2
15,4,25,2.7777777777777777
15,6,31,2.2142857142857144
15,8,46,3.066666666666667
15,10,113,2.215686274509804
15,12,123,1.7826086956521738
15,14,99,1.6779661016949152
15,16,51,1.108695652173913
15,18,131,1.5057471264367817
15,20,86,1.34375
15,22,26,1.625
16,1,9,2.25
16,3,9,1.8
16,5,867,8.179245283018869
16,7,614,6.14
16,9,72,2.057142857142857
16,11,358,5.868852459016393
16,13,394,5.397260273972603
16,15,161,3.577777777777778
16,17,63,2.1
16,19,18,1.6363636363636365
17,1,9,2.25
17,3,13,2.1666666666666665
17,5,951,9.51
17,7,66,2.4444444444444446
17,9,20,2.0
17,11,215,3.706896551724138
17,13,504,4.131147540983607
17,15,45,1.6666666666666667
17,17,47,2.473684210526316
17,19,61,3.388888888888889
17,21,37,2.466666666666667
17,23,33,2.5384615384615383
17,25,33,2.75
17,27,33,3.0
17,29,23,2.5555555555555554
17,31,36,2.769230769230769
18,1,9,2.25
18,3,36,3.0
18,5,44,2.75
18,7,74,2.642857142857143
18,9,96,2.4
18,11,223,3.4307692307692306
18,13,85,2.125
18,15,358,3.977777777777778
18,17,88,2.1463414634146343
18,19,28,1.6470588235294117
19,0,7,1.75
19,2,20,2.5
19,4,19,2.111111111111111
19,6,46,3.2857142857142856
19,8,355,5.916666666666667
19,10,22,2.2
19,12,38,2.375
19,14,39,2.4375
19,16,35,2.6923076923076925
19,18,30,2.142857142857143
20,0,54,4.5
20,2,7,1.75
20,4,77,4.529411764705882
20,6,67,4.466666666666667
20,8,14,2.3333333333333335
20,10,91,3.1379310344827585
20,12,35,1.6666666666666667
20,14,28,2.0
20,16,26,1.8571428571428572
21,0,9,2.25
21,2,16,2.2857142857142856
21,4,26,2.0
21,6,36,2.5714285714285716
21,8,120,3.870967741935484
21,10,62,3.6470588235294117
21,12,79,2.257142857142857
21,14,57,2.28
21,16,61,1.90625
21,18,27,1.9285714285714286
21,20,18,1.5
22,0,9,2.25
22,2,23,2.5555555555555554
22,4,43,2.6875
22,6,36,2.5714285714285716
22,8,43,2.8666666666666667
22,10,88,2.5142857142857142
22,12,54,2.7
22,14,51,1.8214285714285714
22,16,91,1.8571428571428572
22,18,60,1.6666666666666667
22,20,34,1.8888888888888888
23,1,7,1.75
23,3,39,3.25
23,5,9,1.8
23,7,48,3.0
23,9,60,3.1578947368421053
23,11,71,2.730769230769231
23,13,210,3.9622641509433962
23,15,37,1.608695652173913
23,17,52,1.793103448275862
23,19,18,1.8
24,1,209,7.7407407407407405
24,3,11,2.2
24,5,49,2.8823529411764706
24,7,49,2.45
24,9,23,2.090909090909091
24,11,42,1.3125
24,13,138,2.5555555555555554
24,15,34,2.2666666666666666
24,17,41,1.64
24,19,25,1.7857142857142858
24,21,16,1.6
25,1,11,2.2
25,3,19,2.7142857142857144
25,5,18,2.25
25,7,44,2.4444444444444446
25,9,310,4.428571428571429
25,11,76,2.6206896551724137
25,13,173,2.9322033898305087
25,15,38,1.9
25,17,42,2.0
25,19,37,2.466666666666667
25,21,27,2.4545454545454546
25,23,43,2.5294117647058822
25,25,57,2.590909090909091
25,27,48,1.8461538461538463
25,29,146,2.212121212121212
25,31,30,1.4285714285714286
26,0,7,1.75
26,2,41,2.411764705882353
26,4,297,4.95
26,6,258,5.26530612244898
26,8,256,5.224489795918367
26,10,30,1.7647058823529411
26,12,41,1.5769230769230769
26,14,90,2.25
26,16,82,2.1025641025641026
26,18,407,3.0833333333333335
26,20,100,1.4285714285714286
26,22,141,1.6206896551724137
26,24,113,1.8225806451612903
27,1,7,1.75
27,3,9,1.8
27,5,63,2.8636363636363638
27,7,195,5.131578947368421
27,9,66,3.142857142857143
27,11,81,2.4545454545454546
27,13,99,2.675675675675676
27,15,84,2.4
27,17,54,2.076923076923077
27,19,107,2.6097560975609757
28,0,5,1.6666666666666667
28,2,16,2.2857142857142856
28,4,143,5.296296296296297
28,6,11,1.8333333333333333
28,8,36,2.4
28,10,52,1.6774193548387097
28,12,36,1.5
28,14,113,1.2696629213483146
28,16,97,1.2933333333333332
28,18,38,1.8095238095238095
29,1,121,6.05
29,3,991,11.939759036144578
29,5,9,1.8
29,7,109,4.36
29,9,44,2.4444444444444446
29,11,144,3.4285714285714284
29,13,35,2.1875
29,15,88,1.543859649122807
29,17,37,2.466666666666667
29,19,51,2.55
29,21,41,2.7333333333333334
29,23,20,2.0
30,1,54,4.5
30,3,326,7.951219512195122
30,5,19,2.375
30,7,51,3.4
30,9,51,3.1875
30,11,52,2.3636363636363638
30,13,67,2.392857142857143
30,15,88,2.4444444444444446
30,17,126,2.423076923076923
30,19,151,2.1884057971014492
30,21,137,2.4035087719298245
30,23,108,2.25
30,25,70,1.6666666666666667
30,27,54,1.6875
30,29,67,2.0303030303030303
31,0,11,2.2
31,2,5,1.6666666666666667
31,4,14,2.8
31,6,88,3.6666666666666665
31,8,27,2.25
31,10,44,2.933333333333333
31,12,94,1.9183673469387754
31,14,59,2.0344827586206895
31,16,66,2.4444444444444446
31,18,77,2.081081081081081
31,20,53,1.8928571428571428
31,22,34,1.5454545454545454
32,1,29,3.2222222222222223
32,3,9,1.8
32,5,11,1.8333333333333333
32,7,601,7.907894736842105
32,9,61,3.210526315789474
32,11,56,2.6666666666666665
32,13,49,2.0416666666666665
33,0,14,2.3333333333333335
33,2,90,4.7368421052631575
33,4,19,2.7142857142857144
33,6,10,2.0
33,8,100,2.9411764705882355
33,10,55,2.037037037037037
33,12,69,2.3793103448275863
33,14,88,2.2564102564102564
33,16,92,2.358974358974359
33,18,64,1.5238095238095237
34,0,18,2.5714285714285716
34,2,11,2.2
34,4,5,1.6666666666666667
34,6,43,2.8666666666666667
34,8,24,2.4
34,10,24,2.0
34,12,31,1.9375
34,14,145,2.5
34,16,45,1.4516129032258065
34,18,105,1.640625
34,20,154,2.3692307692307693
34,22,26,1.7333333333333334
35,1,11,2.2
35,3,7,1.75
35,5,39,3.5454545454545454
35,7,50,3.125
35,9,80,2.3529411764705883
35,11,73,2.212121212121212
35,13,219,3.084507042253521
35,15,116,1.9333333333333333
35,17,30,1.6666666666666667
36,1,19,2.375
36,3,94,4.2727272727272725
36,5,73,2.92
36,7,51,3.4
36,9,306,5.773584905660377
36,11,27,2.25
36,13,174,3.782608695652174
36,15,52,2.08
36,17,92,1.4603174603174602
36,19,179,1.185430463576159
36,21,144,1.4545454545454546
36,23,100,1.8518518518518519
36,25,71,2.9583333333333335
36,27,112,3.393939393939394
37,0,191,6.161290322580645
37,2,191,7.074074074074074
37,4,9,2.25
37,6,34,2.4285714285714284
37,8,32,2.2857142857142856
37,10,345,4.3125
37,12,79,1.975
37,14,221,3.298507462686567
37,16,364,2.959349593495935
37,18,60,1.1764705882352942
37,20,56,1.75
37,22,203,1.2608695652173914
37,24,106,1.7096774193548387
37,26,48,1.7142857142857142
38,0,9,2.25
38,2,9,2.25
38,4,25,2.0833333333333335
38,6,23,1.5333333333333334
38,8,38,2.533333333333333
38,10,67,2.9130434782608696
38,12,87,2.5588235294117645
38,14,98,1.6896551724137931
38,16,251,1.9763779527559056
38,18,145,1.45
38,20,71,2.2903225806451615
38,22,77,2.9615384615384617
38,24,37,1.85
38,26,19,1.9
39,0,9,2.25
39,2,18,2.5714285714285716
39,4,11,2.2
39,6,34,2.125
39,8,97,3.730769230769231
39,10,45,1.875
39,12,128,2.3703703703703702
39,14,64,2.4615384615384617
39,16,30,2.0
39,18,44,2.4444444444444446
39,20,46,0.9019607843137255
39,22,28,1.75
40,1,9,2.25
40,3,9,1.8
40,5,18,2.25
40,7,23,2.5555555555555554
40,9,1331,8.31875
40,11,201,2.7162162162162162
40,13,75,1.875
40,15,81,1.9285714285714286
40,17,98,2.3333333333333335
41,1,9,2.25
41,3,5,1.6666666666666667
41,5,9,1.8
41,7,17,2.125
41,9,21,2.625
41,11,60,2.857142857142857
41,13,92,2.090909090909091
41,15,70,1.5217391304347827
41,17,43,2.15
41,19,34,1.8888888888888888
42,0,9,2.25
42,2,11,2.2
42,4,14,2.3333333333333335
42,6,34,1.619047619047619
42,8,30,1.875
42,10,57,1.8387096774193548
42,12,104,1.7333333333333334
42,14,173,1.8404255319148937
42,16,109,1.7580645161290323
42,18,89,1.8541666666666667
42,20,45,2.25
43,1,14,2.8
43,3,13,2.1666666666666665
43,5,32,2.909090909090909
43,7,60,3.75
43,9,25,1.7857142857142858
43,11,598,6.953488372093023
43,13,71,2.5357142857142856
43,15,61,2.652173913043478
44,1,106,5.3
44,3,172,5.931034482758621
44,5,822,9.785714285714286
44,7,48,2.823529411764706
44,9,24,2.0
44,11,51,1.6451612903225807
44,13,305,3.630952380952381
44,15,40,1.3793103448275863
44,17,45,1.0
44,19,36,1.6363636363636365
44,21,45,1.875
44,23,18,1.6363636363636365
45,1,11,2.2
45,3,25,2.272727272727273
45,5,157,4.617647058823529
45,7,25,1.7857142857142858
45,9,46,1.6428571428571428
45,11,64,1.9393939393939394
45,13,187,3.462962962962963
45,15,85,2.5757575757575757
45,17,214,4.037735849056604
45,19,52,1.793103448275862
45,21,43,2.15
46,0,382,8.127659574468085
46,2,18,2.25
46,4,84,3.652173913043478
46,6,118,3.6875
46,8,49,2.130434782608696
46,10,67,2.68
46,12,80,2.5806451612903225
46,14,79,2.257142857142857
46,16,59,1.5526315789473684
46,18,30,1.875
46,20,33,2.5384615384615383
46,22,37,2.0555555555555554
46,24,27,2.25
46,26,33,2.357142857142857
46,28,86,2.263157894736842
46,30,37,1.9473684210526316
47,0,14,2.3333333333333335
47,2,28,2.5454545454545454
47,4,77,3.6666666666666665
47,6,89,3.7083333333333335
47,8,110,4.230769230769231
47,10,54,2.8421052631578947
47,12,45,3.4615384615384617
47,14,16,1.7777777777777777
48,0,9,2.25
48,2,122,3.935483870967742
48,4,25,2.272727272727273
48,6,61,2.772727272727273
48,8,62,2.2962962962962963
48,10,99,1.8679245283018868
48,12,219,2.546511627906977
48,14,212,2.2795698924731185
48,16,328,3.5652173913043477
48,18,66,1.346938775510204
48,20,38,1.4074074074074074
