game,move,mean,median,max
0,1,1.4,1.0,3
0,3,3.8461538461538463,4.0,8
0,5,10.4,10.0,21
0,7,2.933333333333333,2.0,7
0,9,1.5,1.5,3
0,11,4.84,6.0,10
1,0,1.5,1.5,3
1,2,1.4,1.0,3
1,4,6.138888888888889,6.0,14
1,6,6.466666666666667,7.0,15
1,8,8.555555555555555,8.0,19
1,10,2.2,2.0,5
1,12,3.5,3.0,7
2,0,6.1875,6.5,12
2,2,1.0,1.0,2
2,4,1.5,1.5,3
2,6,2.0,2.0,4
2,8,1.0,1.0,2
2,10,4.68,5.0,10
3,0,1.5,1.5,3
3,2,2.2222222222222223,2.0,4
3,4,1.5714285714285714,2.0,3
3,6,2.588235294117647,2.0,5
3,8,1.7692307692307692,2.0,4
3,10,3.392857142857143,4.0,8
3,12,3.888888888888889,2.5,10
4,0,5.944444444444445,5.5,12
4,2,15.836363636363636,17.0,30
4,4,4.782608695652174,5.0,11
4,6,3.0833333333333335,2.5,7
4,8,4.888888888888889,4.5,12
4,10,4.6,5.0,9
4,12,4.333333333333333,5.0,9
4,14,3.7142857142857144,4.0,8
5,1,1.0,1.0,2
5,3,9.58695652173913,9.0,21
5,5,3.823529411764706,3.0,9
5,7,3.4705882352941178,3.0,8
5,9,6.565217391304348,6.0,13
5,11,12.180555555555555,12.5,25
5,13,2.5,2.5,5
6,0,1.0,1.0,2
6,2,1.3333333333333333,1.0,3
6,4,15.194444444444445,15.0,28
6,6,7.975609756097561,9.0,17
6,8,4.222222222222222,3.0,10
6,10,12.123456790123457,12.0,28
6,12,5.542857142857143,6.0,12
7,1,1.0,1.0,2
7,3,1.2,1.0,2
7,5,3.5294117647058822,4.0,8
7,7,11.217391304347826,9.0,27
7,9,4.9375,4.5,10
8,1,1.4,1.0,3
8,3,13.340909090909092,13.5,25
8,5,1.0,1.0,2
8,7,10.58,10.5,23
8,9,4.84,5.0,10
9,0,11.977272727272727,12.5,25
9,2,1.8333333333333333,1.5,4
9,4,3.0588235294117645,3.0,6
9,6,8.08,9.0,18
9,8,3.6153846153846154,3.0,9
9,10,2.8095238095238093,2.0,7
10,1,1.5,1.5,3
10,3,4.0,4.0,8
10,5,4.117647058823529,4.0,9
10,7,4.37037037037037,4.0,10
10,9,5.794117647058823,6.5,12
11,0,1.0,1.0,2
11,2,10.257142857142858,10.0,20
11,4,1.4,1.0,3
11,6,1.6666666666666667,2.0,3
11,8,4.0476190476190474,4.0,10
11,10,4.521739130434782,4.0,10
12,0,1.0,1.0,2
12,2,4.588235294117647,4.0,10
12,4,3.8,4.0,8
12,6,2.0,2.0,4
12,8,4.0,4.0,8
12,10,3.142857142857143,3.5,7
13,0,3.3,4.0,6
13,2,1.7142857142857142,2.0,3
13,4,1.4,1.0,3
13,6,5.9655172413793105,6.0,13
13,8,4.933333333333334,3.5,11
14,1,4.8,4.0,10
14,3,1.6,2.0,3
14,5,1.5714285714285714,2.0,3
