game,move,num_playouts,mean_num_playouts_per_node
0,1,69,4.928571428571429
0,3,7,1.75
0,5,34,2.4285714285714284
0,7,70,3.6842105263157894
0,9,27,2.25
0,11,36,1.565217391304348
0,13,71,2.3666666666666667
1,1,111,4.826086956521739
1,3,48,3.6923076923076925
1,5,50,3.125
1,7,73,2.92
1,9,81,3.0
1,11,112,3.2941176470588234
2,1,27,3.375
2,3,35,4.375
2,5,39,3.25
2,7,60,3.1578947368421053
2,9,71,2.730769230769231
2,11,88,3.0344827586206895
3,1,9,2.25
3,3,9,2.25
3,5,102,3.1875
3,7,76,3.3043478260869565
4,1,40,3.6363636363636362
4,3,83,3.608695652173913
4,5,83,3.074074074074074
4,7,134,3.6216216216216215
5,0,9,2.25
5,2,23,2.5555555555555554
5,4,28,2.5454545454545454
5,6,15,2.142857142857143
5,8,36,1.3846153846153846
5,10,103,2.710526315789474
6,1,469,12.675675675675675
6,3,7,1.75
6,5,46,4.181818181818182
6,7,46,3.066666666666667
6,9,69,3.6315789473684212
7,0,29,2.6363636363636362
7,2,14,2.3333333333333335
7,4,7,1.75
7,6,218,4.844444444444444
7,8,22,1.8333333333333333
7,10,305,4.919354838709677
7,12,86,2.774193548387097
8,1,5,1.6666666666666667
8,3,9,2.25
8,5,156,5.777777777777778
8,7,60,2.608695652173913
9,1,5,1.6666666666666667
9,3,37,3.7
9,5,9,1.8
9,7,60,3.0
9,9,70,3.0434782608695654
10,0,7,1.75
10,2,77,4.8125
10,4,39,3.0
10,6,55,2.2916666666666665
10,8,52,1.7333333333333334
10,10,62,2.2142857142857144
10,12,64,2.4615384615384617
10,14,14,1.5555555555555556
11,1,11,2.2
11,3,11,1.8333333333333333
11,5,48,3.6923076923076925
11,7,11,1.375
11,9,64,3.3684210526315788
12,1,10,2.0
12,3,326,8.578947368421053
12,5,56,3.7333333333333334
12,7,191,5.617647058823529
12,9,96,3.310344827586207
13,1,9,2.25
13,3,7,1.75
13,5,152,5.428571428571429
13,7,56,3.111111111111111
13,9,76,3.1666666666666665
14,1,35,3.888888888888889
14,3,7,1.75
14,5,60,3.5294117647058822
14,7,56,2.9473684210526314
15,0,14,2.3333333333333335
15,2,18,2.5714285714285716
15,4,11,2.2
15,6,36,2.25
15,8,258,5.16
15,10,73,2.8076923076923075
15,12,69,2.4642857142857144
16,1,9,2.25
16,3,106,3.6551724137931036
16,5,60,3.1578947368421053
16,7,62,2.9523809523809526
16,9,60,3.0
16,11,110,3.6666666666666665
17,1,90,3.75
17,3,195,4.7560975609756095
17,5,60,3.3333333333333335
17,7,334,5.859649122807017
17,9,52,2.888888888888889
17,11,85,2.8333333333333335
18,1,35,3.888888888888889
18,3,159,5.678571428571429
18,5,19,2.375
18,7,65,3.25
18,9,81,3.375
19,1,5,1.6666666666666667
19,3,154,5.923076923076923
19,5,121,5.041666666666667
19,7,46,3.066666666666667
19,9,66,3.8823529411764706
20,0,5,1.6666666666666667
20,2,5,1.6666666666666667
20,4,137,5.074074074074074
