game,move,expl_rate
0,1,0.95
0,3,1.0
0,5,0.75
0,7,0.7833333333333333
0,9,0.8
0,11,0.5416666666666666
0,13,0.6614583333333334
1,1,0.8333333333333333
1,3,0.875
1,5,0.7916666666666667
1,7,0.6833333333333333
1,9,0.646969696969697
1,11,0.6590909090909091
2,1,0.9166666666666666
2,3,1.0
2,5,0.8571428571428571
2,7,0.7407407407407407
2,9,0.65
2,11,0.6866666666666668
3,1,1.0
3,3,1.0
3,5,0.8307291666666666
3,7,0.8055555555555556
4,1,0.9285714285714286
4,3,0.7727272727272727
4,5,0.6545454545454544
4,7,0.6987179487179488
5,0,1.0
5,2,1.0
5,4,0.8571428571428571
5,6,1.0
5,8,0.5416666666666666
5,10,0.6641025641025641
6,1,0.9080459770114943
6,3,1.0
6,5,0.9375
6,7,0.7708333333333333
6,9,0.824074074074074
7,0,0.875
7,2,0.875
7,4,1.0
7,6,0.6884057971014492
7,8,0.7166666666666666
7,10,0.6272256728778467
7,12,0.6583333333333334
8,1,1.0
8,3,1.0
8,5,0.8458333333333333
8,7,0.6875
9,1,1.0
9,3,0.9285714285714286
9,5,1.0
9,7,0.7314814814814815
9,9,0.7722222222222223
10,0,1.0
10,2,0.8787878787878788
10,4,0.8333333333333334
10,6,0.7708333333333334
10,8,0.5909090909090908
10,10,0.7407407407407407
10,12,0.7142857142857143
10,14,0.75
11,1,1.0
11,3,0.8333333333333334
11,5,0.875
11,7,0.75
11,9,0.7407407407407408
12,1,1.0
12,3,0.795138888888889
12,5,0.8148148148148148
12,7,0.7268518518518519
12,9,0.6900000000000001
13,1,1.0
13,3,1.0
13,5,0.7520833333333332
13,7,0.7314814814814815
13,9,0.7116666666666667
14,1,0.9285714285714286
14,3,1.0
14,5,0.8148148148148149
14,7,0.7541666666666667
15,0,1.0
15,2,1.0
15,4,1.0
15,6,0.78125
15,8,0.6817460317460317
15,10,0.6783333333333333
15,12,0.79375
16,1,1.0
16,3,0.796875
16,5,0.7407407407407407
16,7,0.7314814814814814
16,9,0.7222222222222222
16,11,0.7303030303030305
17,1,0.8055555555555557
17,3,0.7671957671957671
17,5,0.8055555555555556
17,7,0.7247685185185185
17,9,0.7708333333333333
17,11,0.7259259259259259
18,1,0.9285714285714286
18,3,0.8284313725490197
18,5,0.9166666666666666
18,7,0.6916666666666667
18,9,0.6848484848484848
19,1,1.0
19,3,0.7708333333333333
19,5,0.7916666666666666
19,7,0.7708333333333333
19,9,0.8148148148148148
20,0,1.0
20,2,1.0
20,4,0.788888888888889
20,6,0.8016666666666665
20,8,0.6256349206349207
20,10,0.6141025641025641
21,0,1.0
21,2,1.0
21,4,0.95
21,6,0.7426470588235294
21,8,0.6666666666666666
21,10,0.5592592592592592
21,12,0.6128787878787879
22,1,0.7831300813008131
22,3,0.8333333333333334
22,5,0.7824074074074073
22,7,0.7259259259259259
22,9,0.6783333333333333
23,0,0.8555555555555556
23,2,0.9166666666666666
23,4,1.0
23,6,0.7692307692307693
23,8,0.8166666666666667
24,1,0.9047619047619049
24,3,0.8125
24,5,0.8333333333333334
24,7,0.7
24,9,0.6212121212121212
25,0,1.0
25,2,0.8611111111111112
25,4,0.7767857142857143
25,6,0.6666666666666667
25,8,0.6396825396825396
25,10,0.6878787878787879
25,12,0.7074074074074075
26,0,1.0
26,2,1.0
26,4,1.0
26,6,1.0
26,8,0.6333333333333333
27,0,1.0
27,2,1.0
27,4,1.0
27,6,1.0
27,8,0.8069444444444445
27,10,0.8142857142857143
27,12,0.5757575757575758
28,0,1.0
28,2,1.0
28,4,0.8703703703703703
28,6,0.7777777777777777
28,8,0.6944444444444444
28,10,0.6833333333333333
28,12,0.6316666666666667
29,1,1.0
29,3,1.0
29,5,0.8055555555555556
29,7,0.8333333333333333
30,1,1.0
30,3,0.8333333333333334
30,5,0.7731481481481483
30,7,0.7592592592592593
30,9,0.6333333333333334
31,0,0.7994791666666666
31,2,1.0
31,4,0.6666666666666667
31,6,0.6458333333333333
31,8,0.6499999999999999
31,10,0.6770833333333333
32,1,1.0
32,3,1.0
32,5,0.7063578540322726
32,7,0.8
32,9,0.6851587301587301
32,11,0.6454761904761904
32,13,0.5833333333333334
33,0,0.8184704184704183
33,2,0.685047756476328
33,4,1.0
33,6,0.75
33,8,0.8148148148148148
33,10,0.6227931488801055
33,12,0.6924242424242425
34,1,0.95
34,3,1.0
34,5,0.7348484848484848
34,7,0.7222222222222223
34,9,0.5416666666666665
35,0,1.0
35,2,0.8833333333333332
35,4,0.8333333333333334
35,6,0.9545454545454546
35,8,0.8125000000000001
35,10,0.709126984126984
35,12,0.65
35,14,0.6590909090909091
36,1,0.9285714285714286
36,3,0.8125
36,5,0.765625
36,7,0.7583333333333334
37,0,0.8611111111111112
37,2,1.0
37,4,0.8333333333333333
37,6,0.8333333333333333
37,8,0.6749999999999999
37,10,0.5939393939393939
38,0,1.0
38,2,0.9285714285714286
38,4,0.8333333333333334
38,6,0.8333333333333334
38,8,1.0
38,10,0.9444444444444444
38,12,0.9047619047619049
39,1,1.0
39,3,1.0
39,5,1.0
39,7,0.8333333333333333
39,9,0.625
39,11,0.4956790123456789
40,0,1.0
40,2,0.861111111111111
40,4,0.6666666666666666
40,6,0.7333333333333333
40,8,0.7006666666666667
40,10,0.4916666666666667
41,0,1.0
41,2,0.875
41,4,0.7549019607843137
41,6,0.7156862745098039
41,8,0.6271929824561402
41,10,0.7606060606060606
42,1,1.0
42,3,1.0
42,5,0.7777777777777778
42,7,0.6783333333333333
42,9,0.7444444444444445
43,0,1.0
43,2,1.0
43,4,0.7583333333333333
43,6,0.7445887445887446
43,8,0.7733333333333332
43,10,0.67
43,12,0.6325757575757577
44,0,1.0
44,2,1.0
44,4,1.0
44,6,0.7777777777777777
44,8,0.65
44,10,0.7333333333333334
45,0,0.875
45,2,1.0
45,4,0.7290849673202614
45,6,0.6147058823529411
45,8,0.6696969696969698
46,1,0.9166666666666666
46,3,1.0
46,5,1.0
46,7,0.7777777777777778
46,9,0.7083333333333334
46,11,0.6925925925925926
47,0,1.0
47,2,1.0
47,4,0.7745098039215685
47,6,0.7354591836734693
47,8,0.6771929824561402
47,10,0.6666666666666666
47,12,0.606060606060606
47,14,0.6875
48,1,1.0
48,3,1.0
48,5,0.7916666666666666
48,7,0.7395833333333334
48,9,0.875
48,11,0.8333333333333333
49,0,0.875
49,2,1.0
49,4,0.9166666666666666
49,6,0.6249999999999999
49,8,0.770899470899471
49,10,0.6796296296296296
49,12,0.59375
50,0,1.0
50,2,1.0
50,4,0.7287037037037036
50,6,0.8291666666666666
50,8,0.7314814814814814
50,10,0.6102564102564103
51,0,1.0
51,2,1.0
51,4,0.8181818181818182
51,6,0.8333333333333333
51,8,0.6813725490196078
51,10,0.6897035256410255
51,12,0.7926136363636364
52,0,1.0
52,2,0.7817460317460316
52,4,0.7179487179487178
52,6,0.6459027777777777
52,8,0.7129629629629629
52,10,0.6151785714285715
52,12,0.4861111111111111
53,0,0.8385416666666666
53,2,0.9166666666666666
53,4,1.0
53,6,0.6666666666666666
53,8,0.611111111111111
53,10,0.65
54,0,0.6880840599150458
54,2,1.0
54,4,1.0
54,6,1.0
54,8,0.6513419913419912
54,10,0.8125
54,12,0.5966269841269841
55,0,1.0
55,2,0.8055555555555557
55,4,0.7031249999999999
55,6,0.85
55,8,1.0
55,10,0.8333333333333333
55,12,0.625
56,1,1.0
56,3,1.0
56,5,0.9166666666666666
56,7,0.7962962962962963
56,9,0.7575757575757577
57,1,0.8368055555555557
57,3,0.9285714285714286
57,5,1.0
57,7,0.8125
57,9,0.7638888888888888
57,11,0.701058201058201
57,13,0.54375
58,0,1.0
58,2,0.8888888888888888
58,4,0.8333333333333334
58,6,0.6421052631578948
58,8,0.637719298245614
58,10,0.7541666666666667
58,12,0.7629629629629631
59,0,1.0
59,2,1.0
59,4,1.0
59,6,0.828125
59,8,0.619047619047619
59,10,0.6025641025641024
59,12,0.6515151515151515
59,14,0.6391369047619048
59,16,0.6822916666666666
60,0,0.9285714285714286
60,2,1.0
60,4,0.7592592592592592
60,6,1.0
60,8,0.8484126984126985
60,10,0.7395833333333334
60,12,0.7
61,1,1.0
61,3,0.95
61,5,0.8333333333333334
61,7,0.7222222222222222
61,9,0.6500000000000001
61,11,0.5576923076923077
62,0,1.0
62,2,0.8541666666666666
62,4,0.7094444444444444
62,6,0.8055555555555555
62,8,0.8666666666666668
62,10,0.6676033591731265
62,12,0.7083333333333334
