game,move,mean,median,max
0,0,1.0,1.0,2
0,2,1.5,1.5,3
0,4,19.4375,21.5,33
0,6,1.4,1.0,3
0,8,1.625,2.0,3
0,10,4.258064516129032,3.0,11
1,0,1.5,1.5,3
1,2,4.826086956521739,4.0,11
1,4,8.470588235294118,9.0,17
1,6,3.5,2.5,8
1,8,3.9444444444444446,4.5,9
1,10,3.0588235294117645,3.0,7
2,0,1.5,1.5,3
2,2,1.7142857142857142,2.0,3
2,4,1.5,1.5,3
2,6,1.7777777777777777,2.0,4
2,8,2.9545454545454546,2.0,8
2,10,3.4074074074074074,2.0,9
3,1,1.5,1.5,3
3,3,1.0,1.0,2
3,5,3.7777777777777777,3.5,9
3,7,3.888888888888889,3.0,10
3,9,3.4901960784313726,2.0,9
4,0,1.0,1.0,2
4,2,4.933333333333334,5.0,10
4,4,1.75,1.5,4
4,6,2.090909090909091,2.0,4
4,8,2.1904761904761907,2.0,5
4,10,2.2,2.0,5
4,12,2.466666666666667,2.0,6
4,14,2.4705882352941178,2.0,5
5,0,4.666666666666667,4.5,9
5,2,1.4,1.0,3
5,4,1.0,1.0,2
5,6,9.25,8.5,21
5,8,6.774193548387097,7.0,14
5,10,13.0,12.0,29
5,12,5.057142857142857,6.0,12
6,0,1.7142857142857142,2.0,3
6,2,1.625,1.5,3
6,4,9.78048780487805,10.0,19
6,6,3.142857142857143,2.0,8
6,8,14.14102564102564,15.0,29
6,10,6.833333333333333,7.0,15
6,12,4.742857142857143,4.0,9
7,0,1.0,1.0,2
7,2,8.285714285714286,9.0,16
7,4,1.5,1.5,3
7,6,3.888888888888889,4.0,8
7,8,4.966666666666667,5.0,10
8,1,1.0,1.0,2
8,3,3.6,4.0,8
8,5,3.5238095238095237,2.0,9
8,7,10.465116279069768,11.0,21
8,9,3.789473684210526,3.0,9
9,0,3.090909090909091,4.0,6
9,2,1.6,2.0,3
9,4,1.4,1.0,3
9,6,3.8275862068965516,3.0,9
9,8,2.3846153846153846,2.0,5
9,10,9.685185185185185,9.0,19
10,1,1.5,1.5,3
10,3,2.076923076923077,2.0,4
10,5,3.2916666666666665,3.5,8
10,7,3.8333333333333335,3.0,10
10,9,4.8076923076923075,5.0,11
11,1,1.5,1.5,3
11,3,3.1818181818181817,3.0,7
11,5,6.970588235294118,8.5,15
11,7,3.375,2.0,9
11,9,3.909090909090909,3.0,10
12,0,14.148936170212766,16.0,25
12,2,1.0,1.0,2
12,4,3.3333333333333335,4.0,7
12,6,3.4210526315789473,3.0,8
12,8,1.75,2.0,4
12,10,4.709677419354839,4.0,11
13,0,1.0,1.0,2
13,2,2.5,2.0,6
13,4,2.4,2.0,5
13,6,3.869565217391304,3.0,9
13,8,6.323529411764706,6.5,15
13,10,4.821428571428571,4.0,11
13,12,4.375,3.5,10
14,0,1.5,1.5,3
14,2,1.5,1.5,3
14,4,1.5714285714285714,2.0,3
14,6,6.823529411764706,7.0,14
14,8,5.527777777777778,5.5,12
15,1,19.12,20.0,34
15,3,2.0,2.0,4
15,5,4.52,3.0,11
15,7,10.0,9.5,20
15,9,3.6538461538461537,2.5,9
15,11,4.066666666666666,3.0,10
16,0,6.0588235294117645,5.0,13
16,2,1.5,1.5,3
16,4,1.0,1.0,2
16,6,3.2,3.0,7
16,8,1.9090909090909092,2.0,4
16,10,2.111111111111111,2.0,5
16,12,15.118811881188119,16.0,30
16,14,6.72,7.0,15
17,1,18.56896551724138,20.0,33
17,3,7.375,8.0,15
17,5,17.6231884057971,18.0,33
17,7,4.15,3.5,9
17,9,4.5,4.5,10
17,11,4.65625,4.5,11
18,1,3.3,3.5,7
18,3,15.569230769230769,15.0,32
18,5,10.0,8.0,23
18,7,4.615384615384615,4.0,11
19,1,1.4,1.0,3
19,3,1.75,1.5,4
19,5,3.375,2.5,8
19,7,7.111111111111111,8.0,15
19,9,7.694444444444445,7.5,16
19,11,2.625,2.5,6
19,13,1.6666666666666667,1.5,3
20,0,11.285714285714286,11.0,24
20,2,1.8571428571428572,2.0,4
20,4,10.0,10.5,19
20,6,3.1,2.5,6
20,8,13.276923076923078,13.0,26
20,10,8.147540983606557,7.0,19
20,12,4.514285714285714,4.0,10
21,1,3.3636363636363638,4.0,7
21,3,11.720930232558139,12.0,25
21,5,9.394736842105264,10.5,19
21,7,11.361702127659575,12.0,22
22,0,6.411764705882353,7.0,12
22,2,7.28,7.0,14
22,4,6.12,6.0,12
22,6,11.902777777777779,11.0,27
22,8,7.714285714285714,7.0,18
22,10,3.6470588235294117,3.0,9
22,12,2.8636363636363638,2.5,7
23,0,1.5,1.5,3
23,2,5.0,5.0,11
23,4,1.5,1.5,3
23,6,12.736842105263158,12.0,28
23,8,8.25,7.5,19
23,10,9.348484848484848,8.0,23
23,12,2.5294117647058822,2.0,6
24,0,1.5,1.5,3
24,2,2.1,2.0,4
24,4,11.76595744680851,11.0,24
24,6,1.8125,2.0,4
24,8,3.55,2.5,9
24,10,3.85,3.5,9
25,1,1.2,1.0,2
25,3,3.25,3.5,7
25,5,13.048387096774194,12.5,28
25,7,8.980392156862745,7.0,23
25,9,2.8181818181818183,3.0,6
25,11,1.7777777777777777,2.0,4
25,13,4.0,5.0,9
26,0,1.4,1.0,3
26,2,1.4285714285714286,1.0,3
26,4,10.290322580645162,11.0,21
26,6,1.2,1.0,2
26,8,3.185185185185185,3.0,6
26,10,7.234567901234568,6.0,19
26,12,4.804347826086956,6.0,11
27,0,7.7,8.5,15
27,2,1.5,1.5,3
27,4,8.0,8.0,15
27,6,3.4705882352941178,4.0,8
27,8,3.4782608695652173,4.0,9
28,0,1.5,1.5,3
