game,move,num_playouts,mean_num_playouts_per_node
0,1,504,9.163636363636364
0,3,508,7.815384615384615
0,5,508,7.055555555555555
0,7,533,5.076190476190476
0,9,568,4.207407407407407
1,1,512,10.03921568627451
1,3,519,5.641304347826087
1,5,515,5.15
1,7,536,4.030075187969925
2,0,511,7.097222222222222
2,2,512,6.918918918918919
2,4,539,5.444444444444445
2,6,565,3.4662576687116564
2,8,541,4.2265625
2,10,544,4.4958677685950414
2,12,538,3.788732394366197
3,0,505,6.824324324324325
3,2,517,7.180555555555555
3,4,527,5.921348314606742
3,6,517,6.228915662650603
3,8,515,5.722222222222222
3,10,2703,71.13157894736842
3,12,1467,91.6875
4,0,515,8.442622950819672
4,2,506,8.576271186440678
4,4,514,7.907692307692308
4,6,514,7.041095890410959
4,8,518,6.7272727272727275
4,10,532,4.508474576271187
4,12,538,3.8156028368794326
4,14,548,3.242603550295858
4,16,540,2.488479262672811
5,0,508,7.815384615384615
5,2,523,6.378048780487805
5,4,516,6.2926829268292686
5,6,522,5.019230769230769
5,8,537,4.330645161290323
5,10,560,3.58974358974359
5,12,567,3.910344827586207
6,1,507,9.218181818181819
6,3,519,6.92
6,5,530,4.907407407407407
6,7,532,5.911111111111111
6,9,526,5.595744680851064
6,11,542,4.672413793103448
6,13,534,2.3946188340807173
7,1,517,9.574074074074074
7,3,520,5.6521739130434785
7,5,537,4.365853658536586
7,7,562,4.014285714285714
8,1,507,8.741379310344827
8,3,509,7.169014084507042
8,5,512,6.4
8,7,533,4.037878787878788
8,9,550,3.459119496855346
9,1,517,6.628205128205129
9,3,529,5.943820224719101
9,5,532,4.792792792792793
9,7,525,4.525862068965517
9,9,548,4.683760683760684
9,11,630,3.4806629834254146
10,1,494,11.227272727272727
10,3,504,8.0
10,5,517,6.8933333333333335
10,7,543,4.344
10,9,557,4.21969696969697
11,1,508,8.466666666666667
11,3,512,5.818181818181818
11,5,523,4.88785046728972
11,7,532,4.707964601769912
11,9,530,4.2063492063492065
11,11,553,4.007246376811594
12,1,497,11.55813953488372
12,3,501,8.946428571428571
12,5,525,6.6455696202531644
12,7,533,4.801801801801802
12,9,622,3.911949685534591
12,11,1413,27.173076923076923
13,1,495,10.76086956521739
13,3,510,6.219512195121951
13,5,518,5.820224719101123
13,7,533,4.068702290076335
13,9,540,4.32
13,11,576,2.2412451361867705
14,0,515,7.357142857142857
14,2,522,7.352112676056338
14,4,517,5.17
14,6,537,3.8633093525179856
14,8,532,4.396694214876033
14,10,543,4.113636363636363
14,12,573,3.794701986754967
15,0,513,8.274193548387096
15,2,507,8.59322033898305
15,4,515,6.776315789473684
15,6,509,7.712121212121212
15,8,519,5.580645161290323
15,10,526,4.4576271186440675
15,12,1392,12.0
16,1,507,9.566037735849056
16,3,506,10.12
16,5,516,7.478260869565218
16,7,535,4.533898305084746
16,9,536,3.597315436241611
16,11,610,2.824074074074074
17,1,512,7.757575757575758
17,3,521,5.853932584269663
17,5,525,5.147058823529412
17,7,539,4.454545454545454
17,9,565,2.6401869158878504
17,11,562,4.162962962962963
18,1,511,6.8133333333333335
18,3,522,6.868421052631579
18,5,528,5.557894736842106
18,7,538,4.26984126984127
18,9,582,3.0631578947368423
18,11,579,2.909547738693467
19,0,516,7.068493150684931
19,2,506,7.4411764705882355
19,4,512,7.420289855072464
19,6,518,5.18
19,8,542,4.014814814814815
19,10,543,3.9926470588235294
19,12,596,2.8932038834951457
19,14,610,2.9186602870813396
20,0,514,5.908045977011494
20,2,523,5.876404494382022
20,4,520,4.814814814814815
20,6,523,6.620253164556962
20,8,516,6.45
20,10,532,3.911764705882353
20,12,535,3.302469135802469
20,14,749,2.9722222222222223
21,0,508,6.597402597402597
21,2,508,7.815384615384615
21,4,519,5.242424242424242
21,6,525,4.7727272727272725
21,8,516,5.733333333333333
21,10,527,4.834862385321101
21,12,546,4.333333333333333
21,14,1440,53.333333333333336
22,0,513,7.7727272727272725
22,2,522,5.8
22,4,535,5.245098039215686
22,6,546,3.230769230769231
22,8,543,3.596026490066225
23,0,516,7.588235294117647
23,2,523,3.9029850746268657
23,4,524,4.7207207207207205
23,6,561,3.7651006711409396
23,8,555,3.8541666666666665
23,10,556,3.3293413173652695
23,12,594,1.8977635782747604
24,0,502,8.366666666666667
24,2,531,5.31
24,4,549,4.12781954887218
24,6,580,3.558282208588957
24,8,540,4.251968503937008
24,10,546,4.512396694214876
24,12,548,3.7534246575342465
25,0,507,9.941176470588236
25,2,507,9.053571428571429
