game,move,num_playouts,mean_num_playouts_per_node
0,0,100,4.761904761904762
0,2,97,4.619047619047619
0,4,109,4.037037037037037
0,6,106,4.24
0,8,110,3.235294117647059
0,10,109,4.037037037037037
0,12,106,3.212121212121212
0,14,110,2.75
0,16,122,1.90625
1,0,99,5.823529411764706
1,2,103,5.421052631578948
1,4,107,3.962962962962963
1,6,103,2.641025641025641
1,8,108,2.076923076923077
1,10,108,1.7419354838709677
1,12,129,2.6875
1,14,110,2.75
2,0,98,4.9
2,2,100,4.545454545454546
2,4,106,4.24
2,6,106,3.6551724137931036
2,8,125,2.840909090909091
2,10,107,3.242424242424242
2,12,108,2.8421052631578947
2,14,128,2.4150943396226414
2,16,108,2.918918918918919
3,0,99,5.2105263157894735
3,2,102,5.666666666666667
3,4,108,4.153846153846154
3,6,110,3.5483870967741935
3,8,107,2.675
3,10,106,3.3125
3,12,117,3.1621621621621623
3,14,108,2.076923076923077
4,0,95,5.9375
4,2,104,4.521739130434782
4,4,108,4.32
4,6,102,4.636363636363637
4,8,107,3.242424242424242
4,10,110,3.3333333333333335
4,12,113,2.627906976744186
4,14,134,1.4565217391304348
4,16,133,2.111111111111111
5,1,99,6.1875
5,3,102,4.08
5,5,97,4.85
5,7,106,3.533333333333333
5,9,111,3.8275862068965516
6,0,99,4.304347826086956
6,2,98,4.454545454545454
6,4,100,4.545454545454546
6,6,102,3.4
6,8,106,3.6551724137931036
6,10,109,3.303030303030303
6,12,109,2.945945945945946
6,14,162,2.53125
7,1,102,5.1
7,3,106,3.6551724137931036
7,5,109,3.6333333333333333
7,7,112,2.8
7,9,106,2.2083333333333335
7,11,108,2.918918918918919
8,0,95,5.277777777777778
8,2,100,4.0
8,4,104,3.7142857142857144
8,6,101,3.2580645161290325
8,8,101,4.208333333333333
8,10,110,3.142857142857143
8,12,116,2.577777777777778
8,14,117,3.1621621621621623
8,16,120,2.857142857142857
8,18,134,2.0303030303030303
8,20,110,2.0754716981132075
8,22,138,2.15625
9,1,103,4.478260869565218
