game,move,mean,median,max
0,1,4.473684210526316,5.0,8
0,3,3.36,4.0,5
0,5,3.0555555555555554,4.0,4
0,7,3.0697674418604652,4.0,4
0,9,3.442622950819672,4.0,4
0,11,3.260869565217391,4.0,4
0,13,3.41025641025641,4.0,4
0,15,3.192982456140351,4.0,4
1,1,5.857142857142857,6.5,10
1,3,3.9523809523809526,4.0,7
1,5,3.5384615384615383,4.0,5
1,7,3.9523809523809526,4.0,7
1,9,2.918918918918919,3.0,4
1,11,2.9302325581395348,3.0,4
1,13,3.0697674418604652,4.0,4
2,1,4.705882352941177,5.0,8
2,3,4.2631578947368425,5.0,6
2,5,3.3793103448275863,4.0,5
2,7,2.903225806451613,3.0,4
2,9,2.903225806451613,3.0,4
3,1,4.444444444444445,5.0,7
3,3,4.444444444444445,5.0,7
3,5,4.2631578947368425,5.0,6
3,7,3.782608695652174,4.0,6
3,9,3.3793103448275863,4.0,5
4,1,3.9523809523809526,4.0,7
4,3,3.5384615384615383,4.0,5
4,5,2.966666666666667,3.0,5
4,7,3.8214285714285716,4.0,5
4,9,3.2432432432432434,4.0,4
4,11,3.192982456140351,4.0,4
5,1,5.176470588235294,6.0,8
5,3,3.9523809523809526,4.0,7
5,5,3.782608695652174,4.0,6
5,7,3.4827586206896552,4.0,5
5,9,3.3777777777777778,4.0,4
5,11,3.28125,4.0,4
5,13,3.4901960784313726,4.0,4
6,1,5.4,6.0,7
6,3,3.3666666666666667,4.0,5
6,5,3.5384615384615383,4.0,5
6,7,2.1315789473684212,2.0,3
6,9,1.945945945945946,2.0,3
6,11,1.4339622641509433,1.0,2
7,0,5.176470588235294,6.0,8
7,2,3.8181818181818183,4.0,6
7,4,3.4411764705882355,4.0,5
7,6,3.6296296296296298,4.0,5
7,8,2.6206896551724137,3.0,4
7,10,2.6511627906976742,3.0,4
7,12,2.9743589743589745,4.0,4
7,14,2.5918367346938775,3.0,4
7,16,1.8352941176470587,2.0,2
8,0,4.2,4.5,6
8,2,3.8518518518518516,4.0,5
8,4,3.8518518518518516,4.0,5
8,6,3.0714285714285716,3.0,5
8,8,3.0303030303030303,3.0,5
8,10,2.918918918918919,3.0,4
9,0,3.652173913043478,4.0,5
9,2,3.6363636363636362,4.0,7
9,4,3.3666666666666667,4.0,5
9,6,2.2222222222222223,2.0,3
9,8,2.2222222222222223,2.0,3
9,10,2.048780487804878,2.0,3
9,12,2.1315789473684212,2.0,3
9,14,2.9482758620689653,4.0,4
10,0,4.7,5.0,7
10,2,4.55,5.0,8
10,4,3.586206896551724,4.0,5
10,6,3.2333333333333334,4.0,5
10,8,3.021276595744681,4.0,4
10,10,2.8846153846153846,3.0,4
10,12,2.27027027027027,2.0,4
11,0,4.444444444444445,5.0,7
11,2,5.444444444444445,6.0,8
11,4,3.5384615384615383,4.0,5
11,6,3.9523809523809526,4.0,7
11,8,3.129032258064516,3.0,5
12,0,5.176470588235294,6.0,8
12,2,4.2727272727272725,4.5,7
12,4,3.96,4.0,6
12,6,4.086956521739131,5.0,6
12,8,4.173913043478261,5.0,7
12,10,3.4285714285714284,4.0,5
13,0,5.176470588235294,6.0,8
13,2,3.652173913043478,4.0,5
13,4,3.0344827586206895,4.0,4
13,6,2.7096774193548385,3.0,4
13,8,2.918918918918919,3.0,4
13,10,2.7916666666666665,3.0,4
13,12,2.511627906976744,3.0,4
14,0,5.3,6.5,7
14,2,2.857142857142857,3.0,5
14,4,2.2941176470588234,2.0,4
14,6,2.138888888888889,2.0,3
14,8,2.7222222222222223,3.0,4
14,10,2.806451612903226,3.0,5
14,12,2.875,3.0,5
14,14,3.4146341463414633,4.0,5
14,16,3.0555555555555554,4.0,4
15,0,3.652173913043478,4.0,5
15,2,3.3666666666666667,4.0,5
15,4,3.6363636363636362,4.0,7
15,6,3.1724137931034484,4.0,5
15,8,3.0555555555555554,4.0,4
15,10,3.2333333333333334,4.0,5
15,12,2.55,3.0,4
16,0,4.909090909090909,5.0,7
16,2,3.5384615384615383,4.0,5
16,4,3.5384615384615383,4.0,5
16,6,3.515151515151515,4.0,5
16,8,3.5384615384615383,4.0,5
16,10,2.4242424242424243,2.0,4
16,12,3.272727272727273,4.0,5
16,14,2.022727272727273,2.0,3
17,1,4.2272727272727275,4.5,7
17,3,3.4411764705882355,4.0,5
17,5,2.6666666666666665,3.0,4
17,7,3.5384615384615383,4.0,5
17,9,3.1724137931034484,4.0,5
17,11,2.048780487804878,2.0,3
17,13,3.3442622950819674,4.0,4
17,15,3.2972972972972974,4.0,4
18,1,5.933333333333334,7.0,10
18,3,4.2272727272727275,4.5,7
18,5,3.2333333333333334,3.0,5
18,7,2.6206896551724137,3.0,4
18,9,1.9761904761904763,2.0,3
18,11,2.409090909090909,2.0,4
18,13,1.6666666666666667,2.0,3
19,0,4.2272727272727275,4.5,7
19,2,3.5217391304347827,4.0,6
19,4,2.361111111111111,3.0,3
19,6,2.608695652173913,3.0,3
19,8,2.6206896551724137,3.0,4
19,10,3.161290322580645,4.0,5
19,12,2.1315789473684212,2.0,3
19,14,2.96,3.5,4
19,16,3.018867924528302,4.0,4
20,1,4.095238095238095,4.0,7
20,3,3.6,4.0,6
20,5,3.9523809523809526,4.0,7
20,7,3.3666666666666667,4.0,5
20,9,3.0,3.0,5
20,11,2.9302325581395348,3.0,4
20,13,3.2432432432432434,4.0,4
21,1,5.4,6.0,7
21,3,3.3666666666666667,4.0,5
21,5,3.3666666666666667,4.0,5
21,7,3.0,3.0,5
21,9,1.9761904761904763,2.0,3
21,11,2.511627906976744,3.0,4
21,13,3.183673469387755,4.0,4
21,15,3.4029850746268657,4.0,4
21,17,3.0697674418604652,4.0,4
22,1,5.125,5.5,8
22,3,3.9523809523809526,4.0,7
22,5,3.9523809523809526,4.0,7
22,7,3.1724137931034484,4.0,5
22,9,2.7096774193548385,3.0,4
23,0,5.176470588235294,6.0,8
23,2,4.095238095238095,4.0,7
23,4,3.8461538461538463,4.0,6
23,6,3.4482758620689653,4.0,5
23,8,2.2941176470588234,2.0,4
23,10,1.9090909090909092,2.0,3
23,12,1.7790697674418605,2.0,2
23,14,1.71,2.0,2
23,16,1.2028985507246377,1.0,2
23,18,1.8155339805825244,2.0,2
24,1,4.55,5.0,8
24,3,3.586206896551724,4.0,5
24,5,2.903225806451613,3.0,4
24,7,3.1724137931034484,4.0,5
24,9,3.5384615384615383,4.0,5
24,11,3.586206896551724,4.0,5
25,0,3.652173913043478,4.0,5
25,2,3.782608695652174,4.0,6
25,4,3.782608695652174,4.0,6
25,6,3.5384615384615383,4.0,5
25,8,2.2222222222222223,2.0,3
25,10,1.9038461538461537,2.0,3
25,12,2.4,3.0,4
25,14,2.38,3.0,3
25,16,1.9259259259259258,2.0,3
25,18,1.826086956521739,2.0,3
25,20,3.1470588235294117,4.0,4
26,1,4.714285714285714,5.0,8
26,3,3.3666666666666667,4.0,5
26,5,3.1724137931034484,4.0,5
26,7,3.586206896551724,4.0,5
26,9,3.192982456140351,4.0,4
26,11,3.1707317073170733,4.0,4
26,13,1.9772727272727273,2.0,3
27,0,5.25,5.5,9
27,2,5.181818181818182,6.0,7
27,4,3.3793103448275863,4.0,5
27,6,3.586206896551724,4.0,5
27,8,2.903225806451613,3.0,4
27,10,2.7567567567567566,3.0,4
27,12,2.6923076923076925,3.0,4
28,1,5.857142857142857,6.5,10
28,3,3.782608695652174,4.0,6
28,5,3.8214285714285716,4.0,5
28,7,3.1515151515151514,4.0,4
28,9,2.1315789473684212,2.0,3
28,11,3.183673469387755,4.0,4
28,13,1.8082191780821917,2.0,2
29,1,3.8181818181818183,4.0,6
29,3,4.2272727272727275,5.0,6
29,5,3.3793103448275863,4.0,5
29,7,3.064516129032258,3.0,5
29,9,3.24,3.0,6
30,1,5.176470588235294,6.0,8
30,3,3.9523809523809526,4.0,7
30,5,3.3666666666666667,4.0,5
30,7,3.3666666666666667,4.0,5
30,9,2.96875,3.0,5
30,11,1.7916666666666667,2.0,3
30,13,2.2941176470588234,2.0,4
30,15,2.8363636363636364,3.0,4
30,17,2.5217391304347827,3.0,3
30,19,1.9148936170212767,2.0,3
31,1,3.9523809523809526,4.0,7
31,3,3.6363636363636362,4.0,7
31,5,2.869565217391304,3.0,4
31,7,2.9302325581395348,3.0,4
31,9,3.1724137931034484,4.0,5
31,11,2.048780487804878,2.0,3
31,13,3.2238805970149254,4.0,4
32,1,5.0588235294117645,6.0,8
32,3,3.5384615384615383,4.0,5
32,5,3.782608695652174,4.0,6
32,7,3.9523809523809526,4.0,7
32,9,3.782608695652174,4.0,6
32,11,3.3793103448275863,4.0,5
32,13,2.25,2.0,3
32,15,2.869565217391304,3.0,4
32,17,1.82,2.0,3
33,1,4.095238095238095,4.0,7
33,3,3.5,4.0,6
33,5,4.45,5.0,7
33,7,3.782608695652174,4.0,6
33,9,2.6666666666666665,3.0,4
33,11,2.25,2.0,3
33,13,1.8936170212765957,2.0,3
34,1,3.652173913043478,4.0,5
34,3,3.4827586206896552,4.0,5
34,5,3.6296296296296298,4.0,5
34,7,3.46875,4.0,5
34,9,3.5384615384615383,4.0,5
34,11,2.2941176470588234,2.0,3
34,13,2.9302325581395348,3.0,4
35,1,5.181818181818182,6.0,7
35,3,3.586206896551724,4.0,5
35,5,3.192982456140351,4.0,4
35,7,2.46875,2.5,4
35,9,3.225806451612903,3.0,5
35,11,2.869565217391304,3.0,4
35,13,1.8,2.0,2
36,0,4.7,5.0,7
36,2,4.55,5.0,8
36,4,3.590909090909091,4.0,6
36,6,3.3076923076923075,4.0,5
36,8,2.6206896551724137,3.0,4
36,10,1.9761904761904763,2.0,3
36,12,2.547169811320755,2.0,4
37,0,3.391304347826087,4.0,6
37,2,3.652173913043478,4.0,6
37,4,2.6206896551724137,3.0,4
37,6,2.9302325581395348,3.0,4
37,8,2.46875,2.5,4
37,10,3.0,3.0,5
37,12,2.7,3.0,4
37,14,2.048780487804878,2.0,3
37,16,3.35,4.0,4
37,18,3.044776119402985,4.0,4
38,1,4.55,5.0,8
38,3,3.586206896551724,4.0,5
38,5,3.1515151515151514,4.0,4
38,7,3.3666666666666667,4.0,5
38,9,3.3666666666666667,4.0,5
38,11,1.9772727272727273,2.0,3
39,0,4.095238095238095,4.0,7
39,2,4.095238095238095,5.0,6
39,4,3.44,3.0,6
39,6,4.208333333333333,4.5,6
39,8,3.782608695652174,4.0,6
39,10,2.6666666666666665,3.0,4
39,12,3.3,4.0,4
39,14,2.0454545454545454,2.0,4
40,1,5.0588235294117645,6.0,8
40,3,3.6363636363636362,4.0,7
40,5,2.918918918918919,3.0,4
40,7,2.7916666666666665,3.0,4
40,9,2.9152542372881354,3.0,4
40,11,1.9230769230769231,2.0,3
40,13,1.6304347826086956,2.0,3
41,1,3.95,4.0,7
41,3,4.478260869565218,5.0,6
41,5,3.782608695652174,4.0,6
41,7,3.5384615384615383,4.0,5
41,9,2.4242424242424243,2.0,4
41,11,2.5757575757575757,3.0,3
41,13,1.9534883720930232,2.0,3
42,0,5.0588235294117645,6.0,8
42,2,4.407407407407407,5.0,7
42,4,3.4482758620689653,4.0,5
42,6,2.6206896551724137,3.0,4
42,8,3.018867924528302,4.0,4
42,10,3.1707317073170733,4.0,4
42,12,2.5555555555555554,2.5,4
42,14,3.231707317073171,4.0,4
43,1,5.125,5.5,8
43,3,3.9523809523809526,4.0,7
43,5,3.3666666666666667,4.0,5
43,7,3.3666666666666667,4.0,5
44,0,3.95,4.0,7
44,2,5.333333333333333,6.0,8
44,4,3.806451612903226,5.0,5
44,6,4.318181818181818,5.0,6
44,8,3.2903225806451615,4.0,4
44,10,2.903225806451613,3.0,4
44,12,2.5945945945945947,3.0,4
45,1,3.9523809523809526,4.0,7
45,3,3.6363636363636362,4.0,7
45,5,3.46875,4.0,5
45,7,5.052631578947368,5.0,8
45,9,3.586206896551724,4.0,5
45,11,3.0697674418604652,4.0,4
45,13,3.1333333333333333,4.0,4
46,0,4.7,5.0,7
46,2,3.782608695652174,4.0,6
46,4,3.515151515151515,4.0,5
46,6,4.454545454545454,5.0,7
46,8,3.782608695652174,4.0,6
46,10,3.2903225806451615,4.0,5
46,12,2.1315789473684212,2.0,3
46,14,3.0,4.0,4
47,1,4.666666666666667,5.0,7
47,3,2.903225806451613,3.0,4
47,5,2.6206896551724137,3.0,4
47,7,2.7096774193548385,3.0,4
47,9,1.7916666666666667,2.0,3
47,11,3.28125,4.0,4
47,13,2.2222222222222223,2.0,3
47,15,3.458823529411765,4.0,4
47,17,3.08,4.0,4
48,1,4.863636363636363,5.0,8
48,3,4.473684210526316,5.0,8
48,5,3.36,4.0,5
48,7,2.903225806451613,3.0,4
48,9,2.903225806451613,3.0,4
48,11,1.7647058823529411,2.0,2
48,13,1.945945945945946,2.0,3
49,1,4.095238095238095,4.0,7
49,3,3.5,4.0,6
49,5,3.4411764705882355,4.0,5
49,7,2.6206896551724137,3.0,4
49,9,3.064516129032258,3.0,5
49,11,3.3666666666666667,4.0,5
49,13,2.869565217391304,3.0,4
50,0,3.652173913043478,4.0,5
50,2,3.5384615384615383,4.0,5
50,4,3.46875,4.0,5
50,6,3.5,4.0,6
50,8,3.6296296296296298,4.0,5
50,10,2.7096774193548385,3.0,4
50,12,3.183673469387755,4.0,4
50,14,1.9534883720930232,2.0,3
50,16,3.2238805970149254,4.0,4
50,18,1.7678571428571428,2.0,2
50,20,2.4545454545454546,2.0,4
50,22,3.260869565217391,4.0,4
51,1,5.7,6.5,8
51,3,3.24,3.0,6
51,5,3.0,3.0,5
51,7,3.018867924528302,4.0,4
51,9,2.9056603773584904,3.0,4
51,11,2.7916666666666665,3.0,4
52,1,3.391304347826087,4.0,6
52,3,3.5,4.0,6
52,5,3.5,4.0,6
52,7,3.6,4.0,6
52,9,3.638888888888889,4.0,5
52,11,3.4827586206896552,4.0,5
52,13,3.4827586206896552,4.0,5
53,1,5.444444444444445,6.0,8
53,3,3.586206896551724,4.0,5
53,5,2.918918918918919,3.0,4
53,7,2.6382978723404253,3.0,4
54,1,3.95,4.0,7
54,3,4.45,5.0,7
54,5,3.586206896551724,4.0,5
54,7,3.1724137931034484,4.0,5
54,9,1.891304347826087,2.0,3
54,11,2.9056603773584904,3.0,4
54,13,2.7916666666666665,3.0,4
55,0,4.7,5.0,7
55,2,4.368421052631579,5.0,8
55,4,3.782608695652174,4.0,6
55,6,3.638888888888889,4.0,5
55,8,3.4285714285714284,4.0,5
55,10,3.2916666666666665,4.0,4
55,12,2.731707317073171,3.0,4
56,1,5.052631578947368,5.0,8
56,3,3.586206896551724,4.0,5
56,5,3.08,4.0,4
56,7,3.24,3.0,6
57,1,3.9565217391304346,4.0,7
57,3,4.25,5.0,7
