game,move,mean,median,max
0,0,10.464646464646465,11.0,14
0,2,8.694915254237289,10.0,12
0,4,7.765151515151516,8.0,12
0,6,6.314917127071824,6.0,10
0,8,5.326829268292683,6.0,8
0,10,4.556,5.0,7
0,12,4.7282229965156795,5.0,7
0,14,4.706214689265536,5.0,6
1,1,10.944444444444445,11.0,17
1,3,7.944,9.0,11
1,5,6.91156462585034,7.0,11
1,7,6.758169934640523,7.0,10
1,9,5.594470046082949,6.0,9
1,11,5.396761133603239,6.0,7
1,13,5.412322274881516,5.0,8
1,15,3.4411764705882355,4.0,5
2,1,10.845528455284553,12.0,14
2,3,7.442857142857143,8.0,11
2,5,6.315217391304348,6.0,9
2,7,6.636871508379889,7.0,10
2,9,6.352941176470588,7.0,9
2,11,3.1379310344827585,3.0,4
3,0,7.953642384105961,8.0,11
3,2,6.67741935483871,7.0,11
3,4,7.384146341463414,8.0,11
3,6,5.430769230769231,6.0,8
3,8,5.813471502590674,6.0,10
3,10,5.934343434343434,6.0,8
3,12,5.509009009009009,6.0,7
3,14,4.377777777777778,4.0,6
3,16,3.478494623655914,4.0,4
4,1,11.134831460674157,12.0,17
4,3,8.706349206349206,9.0,12
4,5,8.0625,9.0,12
4,7,6.254054054054054,6.0,9
4,9,7.432584269662922,8.0,9
4,11,3.0,3.0,4
5,1,10.457446808510639,12.0,17
5,3,10.395833333333334,11.0,14
5,5,7.593333333333334,8.0,11
5,7,5.965909090909091,6.0,10
5,9,5.339805825242719,6.0,8
5,11,5.246031746031746,6.0,7
5,13,5.541818181818182,6.0,7
5,15,5.719063545150502,7.0,7
5,17,3.6057007125890737,4.0,4
6,1,9.692307692307692,10.0,14
6,3,7.4935064935064934,7.5,11
6,5,5.838709677419355,6.0,8
6,7,6.264705882352941,6.0,9
6,9,5.407407407407407,6.0,8
6,11,5.372881355932203,6.0,7
6,13,5.304347826086956,6.0,7
6,15,3.283582089552239,3.0,5
7,1,8.6875,9.0,12
7,3,6.918238993710692,7.0,10
7,5,6.005747126436781,6.0,9
7,7,5.069444444444445,5.0,8
7,9,4.475177304964539,4.0,7
8,1,8.839285714285714,10.0,11
8,3,6.894039735099338,8.0,10
8,5,5.837837837837838,6.0,9
8,7,4.39647577092511,4.0,7
8,9,4.415637860082304,4.0,7
8,11,4.21875,4.0,7
8,13,5.047272727272727,6.0,7
8,15,5.0246913580246915,6.0,6
8,17,2.748148148148148,3.0,4
9,1,10.967032967032967,11.0,16
9,3,8.652173913043478,9.0,13
9,5,6.425806451612903,7.0,9
9,7,7.2846153846153845,8.0,11
9,9,5.510752688172043,6.0,9
9,11,5.851851851851852,6.0,9
9,13,5.098484848484849,6.0,7
9,15,2.393103448275862,3.0,3
10,0,8.127659574468085,8.0,12
10,2,7.507575757575758,8.0,11
10,4,5.785365853658536,6.0,9
10,6,8.408,9.0,12
10,8,7.116438356164384,7.0,11
10,10,5.127272727272727,6.0,7
11,1,7.781456953642384,8.0,10
11,3,5.962457337883959,7.0,8
11,5,4.7685589519650655,5.0,8
11,7,4.397379912663755,5.0,7
11,9,5.265822784810126,6.0,6
11,11,5.018939393939394,5.0,8
11,13,5.106904231625835,6.0,6
11,15,4.050746268656717,4.0,6
11,17,2.574193548387097,3.0,3
12,0,8.6,9.0,12
12,2,7.0130718954248366,7.0,11
12,4,6.091891891891892,6.0,8
12,6,6.450549450549451,7.0,10
12,8,5.345622119815668,6.0,8
12,10,4.806603773584905,5.0,7
13,1,7.676691729323308,8.0,12
13,3,7.531914893617022,8.0,11
13,5,5.85632183908046,6.0,10
13,7,5.394618834080718,6.0,8
13,9,4.87984496124031,5.0,7
13,11,4.912698412698413,6.0,7
13,13,2.993333333333333,3.0,5
14,1,12.011111111111111,13.0,16
14,3,9.379310344827585,10.0,13
14,5,5.6479591836734695,6.0,9
14,7,6.45859872611465,6.0,10
14,9,5.361702127659575,6.0,7
14,11,4.45993031358885,5.0,6
14,13,3.740740740740741,4.0,6
14,15,3.5902140672782874,4.0,5
14,17,2.326530612244898,2.0,3
15,0,9.073770491803279,10.0,12
15,2,8.26056338028169,9.0,11
15,4,7.931972789115647,8.0,11
15,6,7.15,8.0,9
15,8,6.065843621399177,6.0,8
15,10,5.0397727272727275,6.0,6
15,12,4.134228187919463,4.0,6
15,14,2.9584664536741214,3.0,5
15,16,3.4065420560747666,4.0,4
15,18,3.3488372093023258,4.0,4
16,0,7.7952755905511815,8.0,12
16,2,10.536842105263158,11.0,17
16,4,9.14655172413793,10.0,14
16,6,7.7518796992481205,8.0,11
16,8,6.135658914728682,7.0,7
16,10,3.6867469879518073,4.0,5
17,1,7.0212765957446805,7.0,11
17,3,6.056818181818182,6.0,9
17,5,5.611336032388664,6.0,7
17,7,4.354716981132076,4.0,7
17,9,3.810077519379845,4.0,6
17,11,3.5689655172413794,4.0,5
18,1,10.314814814814815,11.0,14
18,3,7.422535211267606,8.0,11
18,5,5.223958333333333,6.0,8
18,7,5.5,6.0,8
18,9,5.804123711340206,6.0,8
18,11,5.897435897435898,6.0,8
18,13,4.442953020134228,4.0,6
18,15,2.875912408759124,3.0,4
19,0,9.775510204081632,10.0,16
19,2,10.041237113402062,11.0,15
19,4,7.559440559440559,8.0,10
19,6,5.3070539419087135,6.0,7
19,8,3.6705882352941175,4.0,6
19,10,3.2713178294573644,3.0,4
20,0,10.18095238095238,10.0,14
20,2,6.978571428571429,7.0,11
20,4,5.739336492890995,6.0,9
20,6,5.073654390934844,6.0,6
20,8,3.7210884353741496,4.0,6
20,10,4.693069306930693,5.0,6
20,12,3.6643990929705215,4.0,4
20,14,3.5663956639566394,4.0,4
21,0,6.977777777777778,7.0,13
21,2,8.768595041322314,9.0,14
21,4,9.354545454545455,10.0,14
21,6,9.114035087719298,9.0,14
21,8,7.937984496124031,9.0,12
21,10,7.676470588235294,9.0,9
21,12,3.0943396226415096,3.0,4
22,0,10.136842105263158,11.0,16
22,2,10.989010989010989,12.0,17
22,4,7.0,8.0,10
22,6,5.942408376963351,6.0,9
22,8,4.900826446280992,6.0,7
22,10,5.402597402597403,6.0,8
22,12,4.56078431372549,4.0,7
22,14,3.528888888888889,4.0,4
22,16,3.4891566265060243,4.0,4
23,0,9.612068965517242,10.0,14
23,2,8.52,9.0,12
23,4,6.611464968152866,7.0,11
23,6,6.352564102564102,7.0,10
23,8,6.5879396984924625,7.0,9
23,10,3.9855072463768115,4.0,6
24,1,8.939655172413794,10.0,13
24,3,6.156565656565657,7.0,8
24,5,5.128630705394191,5.0,7
24,7,4.426791277258567,4.0,6
24,9,3.972508591065292,4.0,6
24,11,4.695652173913044,5.0,7
24,13,5.53386454183267,6.0,8
24,15,3.191256830601093,3.0,4
25,1,6.878571428571429,7.0,11
25,3,6.4423076923076925,7.0,10
25,5,6.731958762886598,7.0,9
25,7,6.329545454545454,7.0,11
25,9,5.081896551724138,5.0,8
25,11,5.981770833333333,7.0,7
25,13,3.878787878787879,4.0,7
26,0,8.6,10.0,12
26,2,8.310077519379846,9.0,14
26,4,8.462809917355372,9.0,12
26,6,6.057591623036649,6.0,9
26,8,5.323144104803493,6.0,7
26,10,4.596273291925466,5.0,6
26,12,3.4609164420485174,4.0,5
26,14,2.9067524115755625,3.0,4
26,16,1.9781420765027322,2.0,3
27,0,9.166666666666666,10.0,14
27,2,7.615384615384615,8.0,12
27,4,8.215384615384615,9.0,13
27,6,6.503267973856209,7.0,10
27,8,5.124423963133641,5.0,9
27,10,3.527027027027027,4.0,5
28,1,8.495412844036696,9.0,14
28,3,8.529411764705882,8.0,16
28,5,9.029126213592233,9.0,14
28,7,6.562091503267974,7.0,11
28,9,6.538461538461538,7.0,10
28,11,5.781094527363184,6.0,9
28,13,2.857142857142857,3.0,4
29,1,9.762886597938145,10.0,15
29,3,8.007246376811594,8.0,12
29,5,6.898089171974522,7.0,10
29,7,7.188311688311688,8.0,10
29,9,5.334905660377358,6.0,7
29,11,4.809917355371901,5.0,7
29,13,2.8846153846153846,3.0,5
30,0,10.77659574468085,12.0,15
30,2,9.110169491525424,10.0,14
30,4,9.073170731707316,9.0,13
30,6,8.266187050359711,9.0,10
30,8,4.481481481481482,4.0,7
31,0,8.666666666666666,10.0,12
31,2,8.30281690140845,9.0,12
31,4,6.944444444444445,7.0,12
31,6,6.934640522875817,7.0,10
31,8,6.955665024630542,8.0,9
31,10,5.452471482889734,6.0,7
31,12,5.077441077441078,5.0,7
31,14,3.126315789473684,3.0,5
32,1,9.462962962962964,10.0,15
32,3,9.383838383838384,10.0,17
32,5,8.838461538461539,8.0,15
32,7,8.133333333333333,9.0,11
32,9,2.761904761904762,3.0,4
33,1,8.37190082644628,9.0,13
33,3,7.041666666666667,8.0,10
33,5,6.2076502732240435,7.0,9
33,7,5.130252100840337,5.0,8
33,9,3.5,4.0,6
34,1,9.762376237623762,10.0,14
34,3,7.523489932885906,8.0,11
34,5,5.7979274611398965,6.0,9
34,7,5.91358024691358,6.0,10
34,9,9.18421052631579,10.0,12
34,11,6.598930481283422,6.0,9
34,13,5.061475409836065,5.0,7
34,15,4.53125,5.0,6
34,17,4.43312101910828,5.0,5
34,19,3.0945054945054946,3.0,4
34,21,2.733705772811918,3.0,3
34,23,2.5914396887159534,3.0,3
35,1,12.166666666666666,13.0,17
35,3,8.5234375,9.0,13
35,5,6.708133971291866,8.0,9
35,7,6.52020202020202,7.0,10
35,9,4.099337748344371,4.0,6
36,0,10.344086021505376,11.0,14
36,2,8.681818181818182,9.0,12
36,4,7.140845070422535,7.0,10
36,6,8.297520661157025,9.0,13
36,8,7.022988505747127,7.0,10
36,10,5.482300884955753,6.0,7
36,12,3.6,4.0,5
37,0,9.637254901960784,10.0,16
37,2,10.368421052631579,11.0,15
37,4,7.706293706293707,9.0,11
37,6,6.209580838323354,6.0,13
37,8,7.576923076923077,8.0,12
37,10,2.142857142857143,2.0,3
38,1,9.236363636363636,10.0,13
38,3,6.978260869565218,8.0,11
38,5,5.835106382978723,6.0,9
38,7,5.725714285714286,6.0,9
38,9,4.7809917355371905,5.0,7
38,11,3.1881188118811883,3.0,4
39,0,13.186046511627907,14.5,19
39,2,11.514851485148515,13.0,15
39,4,6.825174825174825,7.0,10
39,6,6.869731800766283,8.0,8
39,8,5.119230769230769,6.0,7
39,10,3.832512315270936,4.0,7
40,0,10.136842105263158,10.0,18
40,2,10.353535353535353,11.0,16
40,4,8.964601769911505,10.0,12
40,6,6.8,7.0,12
40,8,6.710982658959537,7.0,9
40,10,5.113970588235294,6.0,6
40,12,4.6375838926174495,5.0,6
40,14,4.473958333333333,4.5,6
40,16,2.4910714285714284,3.0,3
41,1,10.204301075268818,11.0,16
41,3,9.10909090909091,8.0,16
41,5,9.676767676767676,10.0,14
41,7,6.808219178082192,7.0,10
41,9,7.574468085106383,8.0,11
41,11,7.7482993197278915,9.0,10
41,13,2.0,2.0,4
42,0,10.510204081632653,11.0,15
42,2,8.478260869565217,8.0,14
42,4,7.625,8.0,11
42,6,6.825503355704698,7.0,11
42,8,6.651282051282052,7.0,9
42,10,2.795918367346939,3.0,4
43,1,9.37037037037037,10.0,14
43,3,7.315068493150685,8.0,11
43,5,6.682758620689655,6.0,12
