game,move,expl_rate
0,0,0.9777777777777777
0,2,0.9323671497584543
0,4,0.9628514056224898
0,6,0.9257575757575758
0,8,0.8918439716312057
0,10,0.8525345622119817
0,12,0.8508130081300814
0,14,0.921875
1,0,0.9678571428571429
1,2,0.9769230769230769
1,4,0.9377289377289375
1,6,0.9693798449612404
1,8,0.952247191011236
1,10,0.7521097046413503
1,12,0.7623456790123456
2,0,0.9736286919831223
2,2,0.9543378995433791
2,4,0.9842342342342344
2,6,0.8623983739837396
2,8,0.8807017543859647
2,10,0.8613707165109035
2,12,0.8433333333333332
2,14,0.896551724137931
3,1,0.95
3,3,0.9479166666666664
3,5,0.9444444444444444
3,7,0.8888888888888888
3,9,0.8746031746031748
3,11,0.9540229885057472
4,0,0.9519230769230769
4,2,0.9491452991452993
4,4,0.9211764705882353
4,6,0.9204892966360855
4,8,0.9546666666666667
4,10,0.9033882783882785
4,12,0.8352631578947369
4,14,0.9540229885057472
5,1,0.9535864978902953
5,3,0.9811320754716981
5,5,0.99
5,7,1.0
6,1,0.9601449275362319
6,3,0.9634146341463414
6,5,0.9002613240418118
6,7,0.8888541666666665
6,9,0.8704545454545455
6,11,0.8500000000000002
6,13,0.8009708737864076
6,15,0.672727272727273
7,1,0.975
7,3,0.9290123456790124
7,5,0.978125
7,7,0.9784946236559141
8,0,0.9564676616915422
8,2,0.9333333333333335
8,4,0.9774774774774774
8,6,0.8920833333333335
8,8,0.8601190476190476
8,10,0.910547396528705
8,12,0.8566666666666667
8,14,0.7689716312056739
9,1,0.9694444444444444
9,3,0.9803921568627452
9,5,0.9234972677595629
9,7,0.9166666666666665
9,9,0.8126811594202898
9,11,0.8144329896907215
9,13,0.9204545454545454
10,0,0.9771505376344085
10,2,0.9718875502008033
10,4,0.9370567375886524
10,6,0.9725609756097561
10,8,0.9490196078431373
10,10,0.7574074074074073
10,12,0.9907407407407409
11,1,0.992283950617284
11,3,0.9794372294372293
11,5,0.9431578947368421
11,7,0.9369565217391308
11,9,0.9151388888888891
11,11,0.8558743169398909
11,13,0.9181069958847734
12,1,0.9974683544303797
12,3,0.9666666666666667
12,5,0.8976470588235296
12,7,0.8026479750778817
12,9,0.8145833333333331
12,11,0.8806306306306307
13,0,0.9929577464788732
13,2,0.9562841530054645
13,4,0.9806763285024154
13,6,0.9668674698795181
13,8,0.9074829931972787
13,10,0.9389671361502346
14,0,0.9372605363984675
14,2,0.9421052631578946
14,4,0.9422442244224422
14,6,0.9213483146067416
14,8,0.9554263565891473
14,10,0.9253875968992246
14,12,0.7708333333333331
14,14,0.7352272727272727
15,0,0.9417808219178082
15,2,0.9791666666666666
15,4,0.9629629629629629
15,6,0.9851485148514851
15,8,0.8813405797101449
15,10,0.7606382978723404
15,12,0.9166666666666666
16,0,0.947463768115942
16,2,0.9936708860759493
16,4,0.9553571428571429
16,6,0.9496254681647939
16,8,0.9009940676607344
16,10,0.8488562091503268
16,12,0.9216171617161717
17,0,0.9492753623188406
17,2,0.9460905349794237
17,4,0.9477777777777777
17,6,0.9125514403292182
17,8,0.8887432648900538
17,10,0.7859848484848487
17,12,0.8921875
17,14,0.8676470588235291
17,16,0.8106060606060606
17,18,0.8608771929824565
17,20,1.0
18,0,0.9262295081967213
18,2,0.9655172413793104
18,4,0.9865725359911407
18,6,0.9263565891472867
18,8,0.8139492753623189
18,10,0.8485772357723577
18,12,0.9914529914529916
19,1,1.0
19,3,0.9396551724137931
19,5,0.9180180180180181
19,7,0.9570446735395188
19,9,0.9496527777777777
19,11,0.7704545454545453
19,13,0.8166666666666668
20,0,0.9936708860759493
20,2,0.9936708860759493
20,4,0.8836805555555557
20,6,0.901685393258427
20,8,0.8381226053639849
20,10,0.9952380952380953
21,1,0.9701754385964911
21,3,0.9700000000000001
21,5,0.9777777777777777
21,7,0.9439102564102563
21,9,0.8472222222222223
22,1,0.9920634920634921
22,3,0.9583333333333331
22,5,0.9759036144578314
22,7,0.9342507645259939
22,9,0.9214285714285714
22,11,0.9266666666666666
23,0,0.922705314009662
23,2,0.9541198501872659
23,4,0.9698581560283687
23,6,0.9077060931899642
23,8,0.9685393258426966
23,10,0.82089552238806
23,12,0.9134692246203039
23,14,0.9923076923076923
24,0,0.9739583333333334
24,2,0.9626436781609194
24,4,0.8941287878787879
24,6,0.8931159420289856
24,8,0.8038759689922481
24,10,0.7956989247311831
24,12,0.9103448275862073
25,0,0.9406862745098039
25,2,0.9696969696969698
25,4,0.9412280701754385
25,6,0.8881506090808416
25,8,0.904920634920635
25,10,0.8670212765957447
25,12,0.6714975845410631
26,1,0.9662447257383966
26,3,0.9410569105691056
26,5,0.9221491228070177
26,7,0.9123263888888888
26,9,0.8472222222222221
26,11,0.925
26,13,0.9360000000000002
26,15,0.7916666666666669
