game,move,num_playouts,mean_num_playouts_per_node
0,0,1018,9.980392156862745
0,2,1024,9.481481481481481
0,4,1033,8.0703125
0,6,1038,5.9314285714285715
0,8,1074,5.424242424242424
0,10,1077,3.2537764350453173
0,12,1095,3.613861386138614
0,14,2868,55.15384615384615
1,0,1015,9.950980392156863
1,2,1010,10.978260869565217
1,4,1034,6.758169934640523
1,6,1029,7.622222222222222
1,8,1030,7.463768115942029
1,10,1072,4.91743119266055
1,12,3495,38.40659340659341
2,0,1021,8.652542372881356
2,2,1013,9.467289719626168
2,4,1031,8.965217391304348
2,6,1052,6.011428571428572
2,8,1088,5.013824884792626
2,10,1069,4.859090909090909
2,12,1094,4.520661157024794
2,14,5727,108.05660377358491
3,1,1020,10.625
3,3,1036,6.953020134228188
3,5,1047,5.982857142857143
3,7,1019,7.437956204379562
3,9,1043,5.163366336633663
3,11,5577,88.52380952380952
4,0,1026,9.0
4,2,1024,8.752136752136753
4,4,1040,6.624203821656051
4,6,1062,5.31
4,8,1059,5.140776699029126
4,10,1050,6.818181818181818
4,12,1081,4.448559670781893
4,14,3584,44.8
5,1,1014,9.302752293577981
5,3,1012,13.142857142857142
5,5,6134,98.93548387096774
5,7,6779,193.68571428571428
6,1,1010,9.711538461538462
6,3,1036,7.731343283582089
6,5,1049,6.396341463414634
6,7,1053,6.267857142857143
6,9,1067,4.806306306306307
6,11,1075,5.168269230769231
6,13,1086,4.209302325581396
6,15,2903,49.20338983050848
7,1,1003,12.5375
7,3,1022,8.308943089430894
7,5,1042,8.077519379844961
7,7,6271,114.01818181818182
8,0,1036,9.008695652173913
8,2,1024,7.876923076923077
8,4,1030,8.728813559322035
8,6,1038,6.528301886792453
8,8,1069,4.68859649122807
8,10,1039,5.043689320388349
8,12,1107,3.9820143884892087
8,14,1153,3.4417910447761195
9,1,1034,7.602941176470588
9,3,1020,8.64406779661017
9,5,1030,9.716981132075471
9,7,1033,6.416149068322981
9,9,1083,4.856502242152466
9,11,1087,4.6059322033898304
9,13,1266,5.064
10,0,1034,9.847619047619048
10,2,1049,7.087837837837838
10,4,1048,6.313253012048193
10,6,1040,7.938931297709924
10,8,1066,6.383233532934132
10,10,1068,4.254980079681275
10,12,2682,19.02127659574468
11,1,1016,11.813953488372093
11,3,1033,8.82905982905983
11,5,1055,6.242603550295858
11,7,1065,5.788043478260869
11,9,1075,4.352226720647773
11,11,1090,3.8790035587188614
11,13,1960,5.816023738872404
12,1,1028,9.097345132743364
12,3,1027,7.961240310077519
12,5,1048,6.275449101796407
12,7,1053,4.212
12,9,1074,4.296
12,11,3214,29.486238532110093
13,0,1009,10.967391304347826
13,2,1000,12.820512820512821
13,4,1011,10.98913043478261
13,6,1022,8.11111111111111
13,8,1053,5.601063829787234
13,10,3423,23.445205479452056
14,0,1034,6.758169934640523
14,2,1038,6.4875
14,4,1033,6.664516129032258
14,6,1045,6.613924050632911
14,8,1026,8.078740157480315
14,10,1031,7.110344827586207
14,12,1073,4.585470085470085
14,14,2989,16.982954545454547
15,0,1023,8.973684210526315
15,2,1023,9.560747663551401
15,4,1038,7.158620689655172
15,6,1037,7.302816901408451
15,8,1057,5.258706467661692
15,10,1087,4.262745098039216
15,12,2595,13.803191489361701
16,0,1030,8.306451612903226
16,2,1026,9.160714285714286
16,4,1021,8.652542372881356
16,6,1029,7.5661764705882355
16,8,1046,4.980952380952381
16,10,1097,4.388
16,12,1914,7.168539325842697
17,0,1038,8.439024390243903
17,2,1030,7.686567164179104
17,4,1036,7.244755244755245
17,6,1047,6.462962962962963
17,8,1045,4.282786885245901
17,10,1119,3.518867924528302
17,12,1077,3.6385135135135136
17,14,1074,5.018691588785047
17,16,1075,3.6195286195286194
17,18,1074,5.090047393364929
17,20,2900,103.57142857142857
18,0,1024,9.225225225225225
18,2,1036,7.562043795620438
18,4,1041,7.598540145985401
18,6,1033,7.54014598540146
18,8,1049,4.789954337899544
18,10,1075,5.046948356807512
18,12,3242,41.56410256410256
19,1,997,16.616666666666667
19,3,1014,11.266666666666667
19,5,1029,7.854961832061068
19,7,1051,6.56875
19,9,1048,6.55
19,11,1088,4.459016393442623
19,13,2817,15.14516129032258
20,0,1032,8.745762711864407
20,2,1029,9.026315789473685
20,4,1042,5.542553191489362
20,6,1049,6.281437125748503
20,8,1067,5.25615763546798
20,10,2691,22.057377049180328
21,1,1019,11.988235294117647
21,3,1027,10.373737373737374
21,5,1026,7.7727272727272725
21,7,1034,5.908571428571428
21,9,1080,4.595744680851064
22,1,1009,12.772151898734178
22,3,1012,10.326530612244898
22,5,1034,7.833333333333333
22,7,1038,5.295918367346939
22,9,1064,5.293532338308458
22,11,3123,20.54605263157895
23,0,1024,9.142857142857142
23,2,1036,7.453237410071942
23,4,1047,6.8881578947368425
23,6,1054,5.921348314606742
23,8,1071,6.3
23,10,1068,2.548926014319809
23,12,1100,3.151862464183381
23,14,2739,33.81481481481482
24,0,1009,11.087912087912088
24,2,1017,11.689655172413794
24,4,1035,6.3496932515337425
24,6,1048,6.1647058823529415
24,8,1091,4.743478260869566
24,10,1090,4.395161290322581
24,12,1082,3.643097643097643
25,0,1027,7.082758620689655
25,2,1039,7.528985507246377
25,4,1039,6.534591194968553
25,6,1046,5.811111111111111
25,8,1059,4.506382978723404
25,10,1061,3.789285714285714
25,12,2537,10.888412017167383
26,1,1012,9.547169811320755
26,3,1007,8.756521739130434
26,5,1012,8.87719298245614
26,7,1040,5.777777777777778
26,9,1053,4.405857740585774
26,11,1068,3.985074626865672
26,13,1099,4.178707224334601
26,15,2910,72.75
27,1,1017,10.484536082474227
27,3,1022,8.661016949152541
27,5,1019,8.21774193548387
27,7,1019,9.798076923076923
27,9,7519,537.0714285714286
28,1,1018,9.695238095238095
28,3,1035,8.0859375
28,5,1038,6.653846153846154
28,7,1068,4.767857142857143
28,9,1068,4.306451612903226
28,11,1077,3.860215053763441
28,13,1089,4.204633204633205
28,15,2894,44.52307692307692
29,1,1011,10.316326530612244
29,3,1037,7.916030534351145
29,5,1042,6.72258064516129
29,7,1040,7.428571428571429
29,9,1045,5.679347826086956
29,11,1062,4.871559633027523
29,13,1080,3.3540372670807455
30,1,1008,8.542372881355933
30,3,1038,7.984615384615385
30,5,1021,7.292857142857143
30,7,1027,8.0234375
30,9,4035,43.38709677419355
31,1,1019,10.505154639175258
31,3,1042,7.390070921985815
31,5,1064,6.295857988165681
31,7,1054,6.273809523809524
31,9,1076,4.825112107623318
31,11,1118,4.333333333333333
31,13,1096,3.6411960132890364
32,0,1046,6.620253164556962
32,2,1032,6.926174496644295
32,4,1026,7.434782608695652
32,6,1016,8.466666666666667
32,8,4936,44.872727272727275
33,1,1036,6.815789473684211
33,3,1037,7.102739726027397
33,5,1034,7.953846153846154
33,7,1032,7.117241379310345
33,9,1062,5.105769230769231
33,11,1077,4.450413223140496
33,13,1097,3.795847750865052
33,15,1101,4.705128205128205
33,17,1098,3.576547231270358
33,19,5499,84.6
34,0,1010,10.1
34,2,1023,9.472222222222221
34,4,1024,7.641791044776119
34,6,1025,8.760683760683762
34,8,1043,6.9072847682119205
34,10,2922,153.78947368421052
35,1,1022,9.207207207207206
35,3,1019,8.284552845528456
35,5,1049,7.656934306569343
35,7,1050,5.769230769230769
35,9,1061,4.822727272727272
35,11,1067,3.9962546816479403
35,13,1077,3.440894568690096
35,15,1119,3.9263157894736844
35,17,2656,24.822429906542055
36,1,1012,12.493827160493828
36,3,1025,8.686440677966102
36,5,1052,5.748633879781421
36,7,1079,7.052287581699346
36,9,1073,4.833333333333333
36,11,1091,4.04074074074074
36,13,1074,2.2899786780383797
36,15,1106,4.157894736842105
36,17,1104,2.309623430962343
36,19,1076,2.1737373737373735
37,0,1034,7.953846153846154
37,2,1036,7.7894736842105265
37,4,1065,5.949720670391062
37,6,1073,4.877272727272727
37,8,1049,5.579787234042553
37,10,1059,5.487046632124352
37,12,3167,37.70238095238095
38,0,1036,8.491803278688524
38,2,1012,9.638095238095238
38,4,1025,8.541666666666666
38,6,1054,5.888268156424581
38,8,1077,5.467005076142132
38,10,1070,4.592274678111588
38,12,1085,4.34
38,14,2632,12.776699029126213
39,1,1023,13.115384615384615
39,3,1025,8.760683760683762
39,5,1038,7.208333333333333
39,7,1021,8.956140350877194
39,9,1034,8.015503875968992
39,11,1069,4.293172690763052
39,13,2959,140.9047619047619
40,1,1015,9.575471698113208
40,3,1015,11.534090909090908
40,5,1023,8.669491525423728
40,7,1021,8.652542372881356
40,9,1043,7.1931034482758625
40,11,1062,6.0
40,13,1097,4.047970479704797
40,15,1108,3.9151943462897525
40,17,1104,4.2298850574712645
40,19,1096,3.546925566343042
41,0,1020,10.851063829787234
41,2,1016,8.991150442477876
41,4,1014,9.844660194174757
41,6,1024,9.752380952380953
41,8,1040,8.062015503875969
41,10,1070,4.798206278026906
41,12,1099,3.350609756097561
41,14,1117,3.2097701149425286
41,16,2733,36.932432432432435
42,0,1044,7.909090909090909
42,2,1057,6.367469879518072
42,4,1045,6.040462427745664
42,6,1035,6.9
42,8,1050,5.49738219895288
42,10,1090,4.308300395256917
42,12,1086,3.447619047619048
42,14,1102,3.8
42,16,6413,125.74509803921569
43,0,1009,12.772151898734178
43,2,1008,13.090909090909092
43,4,1013,10.552083333333334
43,6,1038,9.267857142857142
43,8,1051,6.694267515923567
43,10,1072,5.153846153846154
43,12,1082,3.6677966101694914
43,14,1107,2.753731343283582
43,16,1103,4.816593886462882
43,18,1088,2.761421319796954
44,1,1028,8.224
44,3,1035,7.446043165467626
44,5,1029,7.297872340425532
44,7,1041,6.848684210526316
44,9,1060,6.347305389221557
44,11,1062,4.962616822429907
44,13,2073,10.365
45,1,1045,9.008620689655173
45,3,1041,6.196428571428571
45,5,1035,7.040816326530612
45,7,1042,6.472049689440993
45,9,1045,5.097560975609756
45,11,1066,4.264
46,0,1019,10.726315789473684
46,2,1011,9.36111111111111
46,4,1055,7.4822695035460995
46,6,1048,4.678571428571429
46,8,1050,4.906542056074766
46,10,1050,5.0
46,12,2909,57.03921568627451
47,0,1033,8.608333333333333
47,2,1048,7.380281690140845
47,4,1066,5.028301886792453
47,6,1067,5.282178217821782
47,8,1054,5.576719576719577
47,10,1084,4.1692307692307695
47,12,1119,3.8586206896551722
47,14,1128,4.256603773584906
47,16,1041,5.284263959390863
47,18,1097,3.6204620462046204
47,20,1234,4.536764705882353
48,1,1021,10.313131313131313
48,3,1032,6.45
48,5,1040,6.117647058823529
48,7,1031,8.182539682539682
48,9,1036,7.347517730496454
48,11,1074,4.609442060085837
48,13,1110,4.422310756972111
48,15,3863,25.926174496644297
49,0,1024,10.343434343434344
49,2,1028,8.711864406779661
49,4,1031,6.827814569536423
49,6,1038,6.105882352941176
49,8,1025,8.266129032258064
49,10,1037,6.6050955414012735
49,12,1079,5.315270935960591
49,14,1102,4.222222222222222
49,16,1096,4.585774058577406
49,18,1106,3.95
49,20,1112,3.7567567567567566
49,22,1126,3.6677524429967425
49,24,5118,94.77777777777777
50,1,1014,10.5625
50,3,1025,9.57943925233645
50,5,1031,7.637037037037037
50,7,1030,7.984496124031008
50,9,1062,5.80327868852459
50,11,1068,3.8555956678700363
50,13,1077,4.174418604651163
50,15,1107,3.911660777385159
50,17,1085,2.940379403794038
50,19,2770,18.344370860927153
51,1,1026,9.079646017699115
51,3,1044,6.069767441860465
51,5,1032,6.7894736842105265
51,7,1055,6.098265895953757
51,9,1088,5.06046511627907
51,11,1123,3.7308970099667773
51,13,1092,5.055555555555555
51,15,1139,4.265917602996255
51,17,1074,4.348178137651822
52,1,1032,9.82857142857143
52,3,1053,6.017142857142857
52,5,1046,5.336734693877551
52,7,1052,4.91588785046729
52,9,1083,5.084507042253521
52,11,1108,3.2303206997084546
52,13,2507,14.660818713450292
53,0,1019,10.19
53,2,1019,8.491666666666667
53,4,1042,6.900662251655629
53,6,1037,6.02906976744186
53,8,1072,6.022471910112359
53,10,1087,4.5103734439834025
53,12,1077,4.622317596566524
53,14,1140,3.5849056603773586
53,16,2813,49.35087719298246
54,0,1017,10.069306930693068
54,2,1028,9.884615384615385
54,4,1043,7.293706293706293
54,6,1074,5.564766839378239
54,8,1083,4.8133333333333335
54,10,1069,3.7907801418439715
54,12,1114,3.802047781569966
54,14,1095,4.469387755102041
54,16,1117,3.6266233766233764
54,18,2795,45.08064516129032
55,1,1022,11.613636363636363
55,3,1037,6.522012578616352
55,5,1071,4.958333333333333
