game,move,mean,median,max
0,0,4.555555555555555,5.0,8
0,2,5.25,5.5,9
0,4,3.8518518518518516,4.0,5
0,6,3.533333333333333,4.0,5
0,8,2.7142857142857144,3.0,5
0,10,2.652173913043478,3.0,3
0,12,2.3125,2.0,3
0,14,2.283333333333333,2.0,3
0,16,2.0,2.0,3
0,18,1.8206896551724139,2.0,2
0,20,1.5957446808510638,2.0,3
1,0,5.111111111111111,6.0,7
1,2,3.1538461538461537,3.5,6
1,4,2.361111111111111,2.0,5
1,6,2.4411764705882355,2.0,5
1,8,1.7636363636363637,2.0,3
1,10,2.324324324324324,2.0,4
1,12,1.951219512195122,2.0,3
1,14,2.076923076923077,2.0,3
1,16,2.22,2.0,3
2,0,5.0,5.5,8
2,2,4.2727272727272725,4.5,7
2,4,3.2142857142857144,4.0,5
2,6,3.142857142857143,3.0,5
2,8,2.9743589743589745,4.0,4
2,10,2.7818181818181817,3.0,4
2,12,1.8155339805825244,2.0,2
2,14,2.1194029850746268,2.0,3
2,16,2.417910447761194,3.0,3
2,18,2.0,2.0,3
2,20,1.9137931034482758,2.0,3
2,22,2.245614035087719,2.0,3
2,24,1.9137931034482758,2.0,3
2,26,2.1805555555555554,2.0,3
2,28,1.9420289855072463,2.0,3
2,30,2.390625,3.0,3
2,32,2.0655737704918034,2.0,3
3,1,5.235294117647059,6.0,9
3,3,4.434782608695652,5.0,8
3,5,3.44,4.0,6
3,7,2.8620689655172415,3.0,5
3,9,2.1666666666666665,2.0,3
3,11,1.8666666666666667,2.0,3
3,13,1.7246376811594204,2.0,2
3,15,1.7844827586206897,2.0,2
3,17,1.7793103448275862,2.0,2
3,19,1.7891566265060241,2.0,2
4,0,5.368421052631579,6.0,8
4,2,3.391304347826087,4.0,6
4,4,4.0,5.0,6
4,6,3.8666666666666667,4.5,6
4,8,2.774193548387097,3.0,4
4,10,2.4358974358974357,3.0,4
4,12,2.303030303030303,2.0,4
4,14,1.7592592592592593,2.0,3
4,16,1.7419354838709677,2.0,3
4,18,1.7777777777777777,2.0,2
4,20,1.7727272727272727,2.0,2
4,22,1.8101265822784811,2.0,2
5,0,5.222222222222222,6.0,8
5,2,3.4,4.0,6
5,4,3.206896551724138,3.0,5
5,6,3.1142857142857143,3.0,5
5,8,3.0,4.0,4
5,10,2.358974358974359,3.0,4
5,12,2.388888888888889,3.0,3
5,14,2.3870967741935485,3.0,3
5,16,2.0588235294117645,2.0,3
5,18,1.84,2.0,3
5,20,1.7746478873239437,2.0,2
5,22,1.9864864864864864,2.0,3
6,0,4.722222222222222,5.0,9
6,2,5.4375,5.5,10
6,4,3.9047619047619047,4.0,6
6,6,3.9583333333333335,4.0,6
6,8,3.6285714285714286,4.0,5
6,10,2.6842105263157894,2.0,5
6,12,1.8431372549019607,2.0,3
6,14,2.014925373134328,2.0,3
6,16,1.872340425531915,2.0,3
6,18,1.721311475409836,2.0,2
6,20,1.7830188679245282,2.0,2
6,22,1.8181818181818181,2.0,2
7,0,5.0,5.5,8
7,2,4.0,4.0,7
7,4,5.6,6.0,8
7,6,3.107142857142857,3.0,5
7,8,2.46875,2.5,4
7,10,2.05,2.0,3
7,12,1.9864864864864864,2.0,3
7,14,1.7802197802197801,2.0,2
7,16,1.7790697674418605,2.0,2
7,18,1.8144329896907216,2.0,2
8,0,3.4642857142857144,4.0,6
8,2,4.4,5.0,8
8,4,3.7142857142857144,4.0,6
8,6,3.161290322580645,4.0,5
8,8,3.4516129032258065,3.0,6
8,10,2.6666666666666665,3.0,5
8,12,2.6666666666666665,3.0,4
9,0,4.25,4.0,9
9,2,5.1875,5.5,9
9,4,4.391304347826087,5.0,6
9,6,3.8461538461538463,4.0,6
9,8,3.206896551724138,3.0,5
